episode,success,fell,timed_out,return,steps,max_riser,completion_fraction,minimum_cbf_h,intervention_count,intervention_per_riser,correction_mean,correction_max,would_intervene_count,would_intervene_per_riser,counterfactual_correction_mean,counterfactual_correction_max,mean_abs_centerline_error,max_abs_centerline_error,max_abs_heading_error,minimum_root_edge_clearance,minimum_foot_edge_clearance,operator_correction_fraction,side_edge_breach
14,True,False,False,9.168095588684082,457,9,1.0,-0.1480664312839508,0,0.0,6.172000865944938e-08,2.703852430840925e-07,2,0.2222222238779068,0.001136546372435987,0.4850500226020813,0.17298123240470886,0.3812548518180847,1.2688614130020142,0.8187451958656311,0.6834651231765747,0.9978118538856506,False
15,True,False,False,8.467153549194336,459,9,1.0,0.012042999267578125,0,0.0,6.216741610387544e-08,2.537576335726044e-07,1,0.1111111119389534,0.00032087613362818956,0.1472538262605667,0.12323854118585587,0.39646363258361816,1.3895176649093628,0.8035364151000977,0.6677408218383789,0.9934640526771545,False
16,True,False,False,9.407577514648438,462,9,1.0,-0.10299721360206604,0,0.0,6.161148036198938e-08,2.803884342483798e-07,4,0.4444444477558136,0.0005473983474075794,0.10060975700616837,0.3833753764629364,0.727703869342804,1.6184650659561157,0.47229617834091187,0.35341376066207886,0.9978355169296265,False
17,True,False,False,8.65835952758789,464,9,1.0,-0.147744283080101,0,0.0,6.292584942002577e-08,2.6989721391146304e-07,2,0.2222222238779068,0.00013534897880163044,0.0505293607711792,0.109079509973526,0.2954847514629364,1.3096007108688354,0.904515266418457,0.7568199038505554,1.0,False
18,True,False,False,9.81900405883789,466,9,1.0,-0.14012876152992249,0,0.0,6.012599129689988e-08,2.5531150527058344e-07,0,0.0,6.012599129689988e-08,2.5531150527058344e-07,0.05541213974356651,0.14124663174152374,0.5928348898887634,1.0587533712387085,0.8837876319885254,0.9356223344802856,False
19,True,False,False,9.967595100402832,468,9,1.0,-0.0007176399230957031,0,0.0,6.292042087352456e-08,3.424026147058612e-07,0,0.0,6.292042087352456e-08,3.424026147058612e-07,0.145188108086586,0.36433571577072144,1.2908413410186768,0.8356643319129944,0.7410776019096375,1.0,False
20,False,True,False,-2.1914215087890625,469,9,1.0,-0.14859461784362793,0,0.0,5.772241706836212e-08,2.6863449420488905e-07,18,2.0,0.006634695455431938,0.44779759645462036,0.4269508421421051,1.5020321607589722,2.197103500366211,-0.30203211307525635,-0.28120410442352295,1.0,True
21,True,False,False,10.007089614868164,471,9,1.0,-0.07536369562149048,0,0.0,5.974538908048999e-08,2.485637082827452e-07,2,0.2222222238779068,0.00037350485217757523,0.15250883996486664,0.3592849373817444,0.8844907879829407,1.6192485094070435,0.31550925970077515,0.2211759090423584,0.9936306476593018,False
22,True,False,False,9.977710723876953,477,9,1.0,-0.0992656946182251,0,0.0,6.106797911797912e-08,2.671841059509461e-07,2,0.2222222238779068,0.000933709554374218,0.373918354511261,0.12455828487873077,0.2675088942050934,0.9154220223426819,0.9324911832809448,0.7820627689361572,0.9999999403953552,False
23,True,False,False,9.062971115112305,478,9,1.0,-0.03619283437728882,0,0.0,6.232573213083015e-08,2.682467652448395e-07,3,0.3333333432674408,0.0003902173775713891,0.1474243402481079,0.3918527364730835,0.6389452815055847,1.290604829788208,0.5610547661781311,0.3969687819480896,0.9979079365730286,False
24,True,False,False,10.371402740478516,480,9,1.0,-0.1317642331123352,0,0.0,6.031926602645399e-08,2.54194759463644e-07,1,0.1111111119389534,3.697906868183054e-05,0.017721140757203102,0.07080239057540894,0.1798592507839203,0.9572338461875916,1.0201407670974731,0.8725659847259521,0.9729167222976685,False
25,True,False,False,9.215457916259766,491,9,1.0,-0.12953948974609375,0,0.0,6.002690611239814e-08,2.431447683193255e-07,6,0.6666666865348816,0.0005255735013633966,0.08439789712429047,0.2572990655899048,0.9140985608100891,1.7711845636367798,0.2859014868736267,0.20867884159088135,0.9653768539428711,False
26,True,False,False,9.208715438842773,492,9,1.0,-0.1127845048904419,0,0.0,6.261204532620468e-08,2.5509399392831256e-07,1,0.1111111119389534,0.00024532966199330986,0.12067164480686188,0.3814541697502136,0.9725934863090515,1.7014621496200562,0.2274065613746643,0.12893223762512207,0.9918698668479919,False
27,True,False,False,11.190354347229004,493,9,1.0,-0.1328498125076294,0,0.0,5.978498052172654e-08,2.4530407927159104e-07,3,0.3333333432674408,0.0003348507743794471,0.07599703222513199,0.24054601788520813,0.6683979630470276,1.469235897064209,0.5316020846366882,0.44671887159347534,0.9979715943336487,False
28,True,False,False,9.913846969604492,493,9,1.0,-0.03275907039642334,0,0.0,6.044699318863422e-08,2.8036521371177514e-07,4,0.4444444477558136,0.0007294758688658476,0.20770983397960663,0.055027373135089874,0.13279475271701813,1.0319466590881348,1.0672053098678589,0.8849754333496094,0.993914783000946,False
29,True,False,False,9.751836776733398,494,9,1.0,-0.05118227005004883,0,0.0,5.8330286378804885e-08,2.407644501545292e-07,4,0.4444444477558136,0.0016110156429931521,0.3006671965122223,0.2065412700176239,0.4862302541732788,1.261310338973999,0.713769793510437,0.5904643535614014,0.9979757070541382,False
30,True,False,False,9.894058227539062,496,9,1.0,-0.013110816478729248,0,0.0,6.449408829212189e-08,2.6739178338175407e-07,0,0.0,6.449408829212189e-08,2.6739178338175407e-07,0.07351896911859512,0.2731395959854126,1.1814007759094238,0.9268604516983032,0.8353027105331421,0.9939515590667725,False
31,True,False,False,10.285417556762695,496,9,1.0,-0.14862918853759766,0,0.0,5.885748421974313e-08,2.4496438300047885e-07,1,0.1111111119389534,3.952526822104119e-05,0.019575361162424088,0.24100938439369202,0.6174308061599731,1.42225980758667,0.5825692415237427,0.4816893935203552,0.9939515590667725,False
32,True,False,False,10.815393447875977,500,9,1.0,-0.14561893045902252,0,0.0,6.270504826488832e-08,3.5770545991908875e-07,3,0.3333333432674408,0.00038115703500807285,0.10911885648965836,0.2625841796398163,0.5534356832504272,1.266912579536438,0.6465643644332886,0.5206696391105652,1.0,False
33,True,False,False,10.480697631835938,501,9,1.0,-0.08503669500350952,0,0.0,5.8317102258342857e-08,2.4892634087336774e-07,2,0.2222222238779068,0.0007111438317224383,0.29328134655952454,0.3248436152935028,0.8383541107177734,1.5196008682250977,0.3616459369659424,0.23875367641448975,0.9920159578323364,False
34,True,False,False,11.14966106414795,503,9,1.0,-0.10302269458770752,0,0.0,5.899858379621037e-08,2.1773836067495722e-07,1,0.1111111119389534,0.00043959624599665403,0.22108738124370575,0.14522172510623932,0.35309168696403503,1.4106444120407104,0.8469083309173584,0.7619067430496216,0.9980118870735168,False
35,True,False,False,10.313050270080566,503,9,1.0,-0.1256374716758728,0,0.0,6.137705810260741e-08,2.54675427413531e-07,4,0.4444444477558136,0.0009575534495525062,0.3625078797340393,0.17791663110256195,0.5399218201637268,1.3932416439056396,0.660078227519989,0.5592341423034668,0.9801192283630371,False
36,False,True,False,-0.934295654296875,506,9,1.0,-0.13503766059875488,0,0.0,6.288149734245962e-08,3.591815413983568e-07,9,1.0,0.000891246716491878,0.10324659198522568,0.38820189237594604,1.390746831893921,1.9643070697784424,-0.19074678421020508,-0.1104050874710083,1.0,True
37,True,False,False,9.067262649536133,510,9,1.0,-0.11283278465270996,0,0.0,6.069208069447996e-08,2.996022772094875e-07,2,0.2222222238779068,0.00035220084828324616,0.1160045862197876,0.09639547020196915,0.23978707194328308,0.8746746182441711,0.9602129459381104,0.8024328947067261,0.9725490808486938,False
38,True,False,False,10.670377731323242,519,9,1.0,-0.14309638738632202,0,0.0,6.293605281371129e-08,2.684277831122017e-07,3,0.3333333432674408,0.0009125787764787674,0.41492658853530884,0.14376619458198547,0.35375502705574036,1.1302359104156494,0.8462450504302979,0.7375196218490601,0.9942196607589722,False
39,True,False,False,10.6851167678833,522,9,1.0,-0.08878473192453384,0,0.0,5.963651972251682e-08,2.747638347955217e-07,7,0.7777777910232544,0.002395602408796549,0.41290348768234253,0.3024473786354065,0.597850501537323,1.3886606693267822,0.6021495461463928,0.5051233768463135,1.0,False
40,True,False,False,10.922586441040039,524,9,1.0,-0.11396646499633789,0,0.0,6.06069576747359e-08,2.6656007889869215e-07,7,0.7777777910232544,0.001191877294331789,0.1974945068359375,0.09304741024971008,0.2091202735900879,1.076246738433838,0.9908797740936279,0.8793004155158997,0.9904580116271973,False
41,True,False,False,11.076719284057617,525,9,1.0,-0.13096129894256592,0,0.0,5.9228316473536324e-08,2.686490461201174e-07,0,0.0,5.9228316473536324e-08,2.686490461201174e-07,0.4711681008338928,0.9935722947120667,1.801523208618164,0.20642775297164917,0.12656891345977783,0.9980952143669128,False
42,False,True,False,-1.5431537628173828,530,9,1.0,-0.10187697410583496,0,0.0,6.107547534384139e-08,2.4620757699267415e-07,5,0.5555555820465088,9.848828631220385e-05,0.017701424658298492,0.3497844934463501,1.502886176109314,2.4769749641418457,-0.30288612842559814,-0.22525858879089355,0.994339644908905,True
43,True,False,False,10.64105224609375,532,9,1.0,-0.1175304651260376,0,0.0,5.956696114139959e-08,2.4767052764218533e-07,5,0.5555555820465088,0.0009773466736078262,0.22312691807746887,0.24682042002677917,0.5046345591545105,1.2146649360656738,0.6953654885292053,0.5763311982154846,0.9962406158447266,False
44,True,False,False,11.17933464050293,533,9,1.0,-0.11564791202545166,0,0.0,5.945159742282158e-08,2.5863323571684305e-07,10,1.1111111640930176,0.0012395987287163734,0.13186675310134888,0.24414056539535522,0.49506455659866333,1.2705333232879639,0.7049354910850525,0.5776331424713135,0.998123824596405,False
45,True,False,False,10.339347839355469,535,9,1.0,-0.1439443826675415,0,0.0,6.177003797347425e-08,2.466581179305649e-07,5,0.5555555820465088,0.001126391813158989,0.2748757302761078,0.08072078973054886,0.20034298300743103,0.8691311478614807,0.9996570348739624,0.8675771951675415,0.9757009744644165,False
46,True,False,False,9.722404479980469,538,9,1.0,-0.017160117626190186,0,0.0,5.950588288783365e-08,2.745617280197621e-07,11,1.2222222089767456,0.002071269555017352,0.21908748149871826,0.37288710474967957,0.803031861782074,1.6333321332931519,0.39696818590164185,0.2913477420806885,0.9944238066673279,False
47,True,False,False,10.714744567871094,539,9,1.0,-0.09650266170501709,0,0.0,6.261927154582736e-08,2.5342927756355493e-07,1,0.1111111119389534,8.99341976037249e-05,0.048440877348184586,0.41401466727256775,0.9507256746292114,1.6652535200119019,0.2492743730545044,0.13140475749969482,0.9981447458267212,False
48,True,False,False,9.987556457519531,540,9,1.0,-0.05057094991207123,0,0.0,6.068416524840359e-08,2.616204426431068e-07,5,0.5555555820465088,0.0009382563293911517,0.16135019063949585,0.16640079021453857,0.5145201683044434,1.5752172470092773,0.6854798793792725,0.5737623572349548,0.9925925731658936,False
49,True,False,False,11.010560035705566,550,9,1.0,-0.14867591857910156,0,0.0,6.23489668782895e-08,2.740558215919009e-07,7,0.7777777910232544,0.0007103828247636557,0.11869487166404724,0.17326073348522186,0.39119020104408264,1.1989872455596924,0.8088098764419556,0.6758986115455627,1.0,False
50,True,False,False,10.8124418258667,551,9,1.0,-0.10407602787017822,0,0.0,5.867011410032319e-08,2.7637585731099534e-07,10,1.1111111640930176,0.0014948345487937331,0.17990592122077942,0.12722866237163544,0.422025203704834,1.6797873973846436,0.7779748439788818,0.7023636102676392,0.9981850981712341,False
51,True,False,False,10.939773559570312,554,9,1.0,-0.03306911885738373,0,0.0,5.895578425452186e-08,2.5484905563644134e-07,6,0.6666666865348816,0.0012462809681892395,0.2969766855239868,0.11341346800327301,0.47282373905181885,1.5276890993118286,0.727176308631897,0.6477024555206299,0.9909747242927551,False
52,True,False,False,11.701492309570312,556,9,1.0,-0.1264515519142151,0,0.0,5.916050582754906e-08,2.759796586815355e-07,10,1.1111111640930176,0.0015879704151302576,0.186578631401062,0.07340899109840393,0.16656388342380524,0.854576826095581,1.0334361791610718,0.8224588632583618,0.9928057789802551,False
53,True,False,False,11.44321060180664,559,9,1.0,-0.09815357625484467,0,0.0,6.037735289510238e-08,2.67417732402464e-07,7,0.7777777910232544,0.0012699521612375975,0.18074923753738403,0.10362838208675385,0.23927339911460876,1.0981816053390503,0.9607266187667847,0.8464090824127197,0.9946332573890686,False
54,False,True,False,-3.973625659942627,564,9,1.0,-0.11154401302337646,0,0.0,5.877638997731083e-08,2.4710780621717277e-07,2,0.2222222238779068,0.0001456198369851336,0.07505487650632858,0.351800799369812,1.4962104558944702,3.1235435009002686,-0.2962104082107544,-0.8674557209014893,0.9982269406318665,True
55,True,False,False,11.136127471923828,567,9,1.0,-0.05931169539690018,0,0.0,6.000800567562692e-08,2.499000686384534e-07,10,1.1111111640930176,0.0017164640594273806,0.1851872354745865,0.1431434154510498,0.4790944755077362,1.7315938472747803,0.7209055423736572,0.6318174600601196,0.9999999403953552,False
56,True,False,False,11.617002487182617,569,9,1.0,-0.11095917224884033,0,0.0,5.970061067728238e-08,2.440847026718984e-07,8,0.8888888955116272,0.0009223168599419296,0.16963109374046326,0.29832756519317627,0.567896842956543,1.4354219436645508,0.6321032047271729,0.522835373878479,1.0,False
57,True,False,False,8.510950088500977,582,9,1.0,-0.10415643453598022,0,0.0,5.816164971861326e-08,2.476902238868206e-07,9,1.0,0.0012340290704742074,0.16732966899871826,0.15498073399066925,0.3308141827583313,1.5983233451843262,0.8691858649253845,0.748686671257019,0.962199330329895,False
58,True,False,False,10.778656959533691,586,9,1.0,-0.1420649290084839,0,0.0,5.7882576953716125e-08,1.9457287692148384e-07,12,1.3333333730697632,0.002027751412242651,0.331862211227417,0.3641144931316376,0.7277179956436157,1.5926927328109741,0.4722820520401001,0.36282217502593994,0.9999999403953552,False
59,True,False,False,11.161169052124023,586,9,1.0,-0.12825600802898407,0,0.0,5.74068579339837e-08,2.713331355153059e-07,9,1.0,0.0009528907830826938,0.14346598088741302,0.0815599337220192,0.2389141172170639,0.8081743121147156,0.9610859155654907,0.7792779207229614,0.9846416115760803,False
60,True,False,False,12.276754379272461,588,9,1.0,-0.04867688566446304,0,0.0,5.934479574420948e-08,2.7232866273152467e-07,11,1.2222222089767456,0.0013586428249254823,0.17808130383491516,0.28425332903862,0.5815483331680298,1.5316489934921265,0.618451714515686,0.48451483249664307,1.0,False
61,True,False,False,10.257987022399902,588,9,1.0,-0.13863885402679443,0,0.0,6.157391396754974e-08,2.6572575961836264e-07,18,2.0,0.0025357345584779978,0.20791703462600708,0.15009820461273193,0.5684199929237366,1.4234157800674438,0.6315800547599792,0.5195621848106384,0.9931972622871399,False
62,True,False,False,12.312102317810059,612,9,1.0,-0.1195952296257019,0,0.0,5.981908657304302e-08,2.563692760304548e-07,17,1.888888955116272,0.00270522921346128,0.23768416047096252,0.1369551569223404,0.44596579670906067,1.532832384109497,0.7540342807769775,0.6637735962867737,0.9950980544090271,False
63,True,False,False,11.295450210571289,613,9,1.0,-0.13563883304595947,0,0.0,6.027528343111044e-08,2.6997432200914773e-07,17,1.888888955116272,0.002200760878622532,0.17468124628067017,0.06512079387903214,0.17302516102790833,1.0762466192245483,1.0269749164581299,0.8754577040672302,0.9934747219085693,False
64,False,True,False,-1.4992597103118896,395,9,1.0,-0.06075388938188553,0,0.0,6.221902992820105e-08,2.756211472387804e-07,0,0.0,6.221902992820105e-08,2.756211472387804e-07,0.024960104376077652,0.1265013962984085,1.0172796249389648,1.0734986066818237,0.930172324180603,0.9822784662246704,False
65,False,True,False,-4.279263019561768,169,2,0.2222222222222222,-0.03266596794128418,0,0.0,6.128724550080733e-08,2.384258550591767e-07,7,3.5,0.021457502618432045,0.9261976480484009,0.06776747107505798,0.14613981544971466,0.6951611042022705,1.0538601875305176,0.886716365814209,0.9881656765937805,False
66,True,False,False,9.97022819519043,461,9,1.0,-0.009789347648620605,0,0.0,6.164114552120736e-08,2.686639675175684e-07,0,0.0,6.164114552120736e-08,2.686639675175684e-07,0.13682545721530914,0.4399537146091461,1.4147179126739502,0.7600463628768921,0.6787088513374329,0.9869848489761353,False
67,True,False,False,9.49565601348877,463,9,1.0,-0.12353634834289551,0,0.0,6.08074728347674e-08,2.5466565034548694e-07,1,0.1111111119389534,0.00022837491997051984,0.10570964217185974,0.034343261271715164,0.08866477012634277,1.0351327657699585,1.111335277557373,0.9561767578125,0.9632828831672668,False
68,False,True,False,-0.3765223026275635,382,8,0.8888888888888888,-0.13515472412109375,0,0.0,5.986161966120562e-08,2.421170108846127e-07,12,1.5,0.007707980461418629,0.45663872361183167,0.41826534271240234,1.4390417337417603,1.6661276817321777,-0.23904168605804443,-0.24283349514007568,0.9973822236061096,True
69,True,False,False,9.896749496459961,510,9,1.0,-0.10741955041885376,0,0.0,6.020286491548177e-08,2.980232238769531e-07,8,0.8888888955116272,0.0017408998683094978,0.42914798855781555,0.06469350308179855,0.15344510972499847,1.084528923034668,1.0465549230575562,0.9001448750495911,0.9941176772117615,False
70,True,False,False,8.36825180053711,461,9,1.0,-0.14883142709732056,0,0.0,6.312922806728238e-08,2.690474616429128e-07,4,0.4444444477558136,0.0006303177797235548,0.11229458451271057,0.1266079992055893,0.2622123658657074,1.1563149690628052,0.937787652015686,0.7891666293144226,1.0,False
71,True,False,False,8.30540657043457,447,9,1.0,-0.10061240196228027,0,0.0,6.24130507276277e-08,2.407757051514636e-07,2,0.2222222238779068,0.0005638640723191202,0.1864808201789856,0.057864271104335785,0.19749237596988678,1.1222679615020752,1.0025076866149902,0.8956824541091919,0.9463087320327759,False
72,True,False,False,10.05243968963623,458,9,1.0,-0.08803290128707886,0,0.0,6.000512797754709e-08,2.453094793963828e-07,0,0.0,6.000512797754709e-08,2.453094793963828e-07,0.08307243138551712,0.18033479154109955,0.9098369479179382,1.019665241241455,0.8732602596282959,0.9781659841537476,False
73,True,False,False,10.484251022338867,477,9,1.0,-0.09206027537584305,0,0.0,6.187180900951716e-08,2.4073563054116676e-07,2,0.2222222238779068,0.0002270065015181899,0.05899661406874657,0.049194179475307465,0.13505679368972778,0.9246267676353455,1.0649433135986328,0.9673337340354919,0.9937106370925903,False
74,True,False,False,10.482026100158691,489,9,1.0,-0.1369452178478241,0,0.0,5.900231414557311e-08,2.4811663479340496e-07,3,0.3333333432674408,0.00024100992595776916,0.0944320410490036,0.15168777108192444,0.2880714535713196,1.2312262058258057,0.9119285941123962,0.7658061385154724,1.0,False
75,True,False,False,8.99614143371582,438,9,1.0,-0.08791304379701614,0,0.0,6.054523282728042e-08,2.686603295387613e-07,1,0.1111111119389534,0.0002298935578437522,0.10066697746515274,0.04850845783948898,0.1246526837348938,0.5764878392219543,1.0753474235534668,0.8935827016830444,0.9680364727973938,False
76,False,True,False,-3.5444908142089844,437,9,1.0,-0.13710594177246094,0,0.0,6.136343699836289e-08,2.711348656703194e-07,15,1.6666666269302368,0.015522061847150326,0.8394040465354919,0.3925575315952301,1.0994137525558472,1.9937390089035034,0.10058629512786865,-0.40038084983825684,0.9977115988731384,True
77,True,False,False,7.999241828918457,467,9,1.0,-0.1429843306541443,0,0.0,6.023437748581273e-08,2.752684622464585e-07,2,0.2222222238779068,0.00046476349234580994,0.15153847634792328,0.15801380574703217,0.34596309065818787,1.4646860361099243,0.8540369272232056,0.7015913128852844,1.0,False
78,True,False,False,10.056687355041504,463,9,1.0,-0.12274868041276932,0,0.0,5.9281926922949424e-08,2.390006557106972e-07,1,0.1111111119389534,2.291837336088065e-05,0.010583778843283653,0.05571113899350166,0.24994848668575287,1.2728767395019531,0.9500515460968018,0.8692674040794373,0.9913606643676758,False
79,True,False,False,10.325779914855957,500,9,1.0,-0.14781415462493896,0,0.0,6.186194667634481e-08,2.533265899273829e-07,6,0.6666666865348816,0.0009575297008268535,0.14256373047828674,0.19088862836360931,0.5896544456481934,1.6446363925933838,0.6103456020355225,0.5207721590995789,0.9940000176429749,False
80,True,False,False,9.590930938720703,496,9,1.0,-0.11748886108398438,0,0.0,5.863391194793621e-08,1.8070538487791055e-07,3,0.3333333432674408,0.00039826775901019573,0.14112824201583862,0.3789748251438141,0.646774411201477,1.2043533325195312,0.5532256364822388,0.39930713176727295,0.9919354319572449,False
81,True,False,False,10.97553825378418,465,9,1.0,-0.1464531421661377,0,0.0,6.081339165575628e-08,2.682467652448395e-07,1,0.1111111119389534,5.603789759334177e-05,0.026029428467154503,0.043356891721487045,0.10631987452507019,0.7629678845405579,1.0936801433563232,0.9567927122116089,0.9956989288330078,False
82,True,False,False,8.951682090759277,506,9,1.0,-0.0852365493774414,0,0.0,6.302979471684012e-08,3.5948568211097154e-07,4,0.4444444477558136,0.0012344811111688614,0.3886623680591583,0.13279256224632263,0.343204528093338,0.9589037299156189,0.8567955493927002,0.6574302911758423,0.970355749130249,False
83,True,False,False,9.925605773925781,523,9,1.0,-0.14459635317325592,0,0.0,6.259001139596876e-08,2.686418554276315e-07,10,1.1111111640930176,0.001915911678224802,0.19952914118766785,0.31582316756248474,0.897606372833252,1.885166883468628,0.30239367485046387,0.2056998610496521,0.990439772605896,False
84,True,False,False,9.695442199707031,439,9,1.0,-0.1293005347251892,0,0.0,6.153777576400898e-08,2.4074282123365265e-07,3,0.3333333432674408,0.00036331755109131336,0.12444351613521576,0.10208870470523834,0.21136440336704254,0.8151607513427734,0.9886356592178345,0.8467533588409424,0.9977221488952637,False
85,True,False,False,8.728060722351074,492,9,1.0,-0.11497581005096436,0,0.0,6.020736265099913e-08,2.737518229878333e-07,7,0.7777777910232544,0.001367815537378192,0.20108193159103394,0.327503502368927,0.8838249444961548,1.9775043725967407,0.31617510318756104,0.22853833436965942,0.9999999403953552,False
86,True,False,False,10.481915473937988,473,9,1.0,-0.11010980606079102,0,0.0,5.90029856084584e-08,2.431447683193255e-07,2,0.2222222238779068,0.0001904081873362884,0.06434623897075653,0.1422659009695053,0.40322810411453247,1.4418367147445679,0.7967719435691833,0.7136586904525757,0.9957716464996338,False
87,True,False,False,11.062240600585938,523,9,1.0,-0.12550058960914612,0,0.0,6.17334450225826e-08,2.687636140308314e-07,2,0.2222222238779068,0.00010699219274101779,0.030960915610194206,0.11696821451187134,0.34931209683418274,1.1954479217529297,0.8506879806518555,0.7526736259460449,0.9770554304122925,False
88,False,True,False,-2.3348639011383057,369,9,1.0,-0.13139653205871582,0,0.0,6.04054690711564e-08,2.8953536457265727e-07,7,0.7777777910232544,0.002326228655874729,0.2974171042442322,0.17788439989089966,0.33820033073425293,1.0788445472717285,0.8617997169494629,0.713047981262207,0.9972900152206421,False
89,True,False,False,9.421834945678711,467,9,1.0,-0.13738641142845154,0,0.0,6.154597542717966e-08,3.604110077048972e-07,0,0.0,6.154597542717966e-08,3.604110077048972e-07,0.23597781360149384,0.6945753693580627,1.8196415901184082,0.5054246783256531,0.43390369415283203,0.9935759902000427,False
90,True,False,False,9.192842483520508,495,9,1.0,-0.14951831102371216,0,0.0,5.9463900470291264e-08,2.482564411820931e-07,1,0.1111111119389534,0.00020552921341732144,0.10170761495828629,0.10445918142795563,0.18693675100803375,1.0195040702819824,1.0130633115768433,0.8427571654319763,0.9414141774177551,False
91,True,False,False,10.074502944946289,495,9,1.0,-0.14770591259002686,0,0.0,5.910273870313176e-08,2.0177368753593328e-07,3,0.3333333432674408,0.0002866270369850099,0.0796770304441452,0.24345596134662628,0.44200488924980164,1.2165627479553223,0.7579951286315918,0.6224398612976074,1.0,False
