episode,success,fell,timed_out,return,steps,max_riser,completion_fraction,minimum_cbf_h,intervention_count,intervention_per_riser,correction_mean,correction_max,would_intervene_count,would_intervene_per_riser,counterfactual_correction_mean,counterfactual_correction_max,mean_abs_centerline_error,max_abs_centerline_error,max_abs_heading_error,minimum_root_edge_clearance,minimum_foot_edge_clearance,operator_correction_fraction,side_edge_breach
10,False,True,False,-0.9973931312561035,383,8,0.8888888888888888,-0.14950329065322876,0,0.0,6.279591957536468e-08,2.682467652448395e-07,7,0.875,0.002760033356025815,0.36300981044769287,0.4585034251213074,1.4163527488708496,1.8013441562652588,-0.2163527011871338,-0.14111042022705078,0.05744125321507454,True
11,False,True,False,0.3995184898376465,408,8,0.8888888888888888,-0.14595568180084229,0,0.0,5.920150414340242e-08,2.4710780621717277e-07,6,0.75,0.0008909808821044862,0.11640501022338867,0.4519966244697571,1.4975759983062744,1.8552882671356201,-0.2975759506225586,-0.22518432140350342,0.07598039507865906,True
12,False,True,False,-1.4618711471557617,411,9,1.0,-0.13457906246185303,0,0.0,6.202517965903098e-08,2.7395452661949093e-07,7,0.7777777910232544,0.0016709886258468032,0.19051919877529144,0.4807650148868561,1.487520694732666,2.1406383514404297,-0.2875206470489502,-0.12349176406860352,0.04136253148317337,True
13,False,True,False,-0.04602241516113281,411,7,0.7777777777777778,-0.14824283123016357,0,0.0,5.6616872967651943e-08,2.0934673727879272e-07,11,1.571428656578064,0.00216412590816617,0.22747613489627838,0.45075687766075134,1.506942868232727,2.024590015411377,-0.30694282054901123,-0.23276233673095703,0.03163016960024834,True
14,False,True,False,-0.1385025978088379,411,7,0.7777777777777778,-0.09492584317922592,0,0.0,6.00606639977741e-08,2.4901692086132243e-07,13,1.8571429252624512,0.0030290253926068544,0.23810751736164093,0.4625181257724762,1.5094988346099854,1.8815479278564453,-0.30949878692626953,-0.24865210056304932,0.05596106871962547,True
15,False,True,False,-0.9060285091400146,439,8,0.8888888888888888,-0.10535675287246704,0,0.0,5.9365895310747874e-08,2.523592002035002e-07,13,1.625,0.0037331702187657356,0.2971002459526062,0.5553817749023438,1.544002890586853,1.8337445259094238,-0.3440028429031372,-0.28574132919311523,0.027334854006767273,True
16,False,True,False,-2.0565185546875,439,9,1.0,-0.10182458162307739,0,0.0,6.280959752302806e-08,2.454491152548144e-07,0,0.0,6.280959752302806e-08,2.454491152548144e-07,0.5608372688293457,1.4107283353805542,1.554693579673767,-0.21072828769683838,-0.1955726146697998,0.05239180102944374,True
17,False,True,False,-0.275951623916626,439,8,0.8888888888888888,-0.12573647499084473,0,0.0,5.966397509382659e-08,2.6708019618126855e-07,7,0.875,0.0014042098773643374,0.20938916504383087,0.47896796464920044,1.5406721830368042,2.068514823913574,-0.3406721353530884,-0.28010058403015137,0.06605923175811768,True
18,False,True,False,0.04232931137084961,442,9,1.0,-0.12536263465881348,0,0.0,6.466272139959983e-08,2.7354894882591907e-07,2,0.2222222238779068,0.000148105071275495,0.06261294335126877,0.35676252841949463,1.4269540309906006,1.6362684965133667,-0.22695398330688477,-0.1703418493270874,0.09728506952524185,True
19,False,True,False,-1.3108553886413574,442,9,1.0,-0.1466362476348877,0,0.0,5.987891427139402e-08,2.6997432200914773e-07,6,0.6666666865348816,0.0020059242378920317,0.25316962599754333,0.43553104996681213,1.4778369665145874,2.190798759460449,-0.2778369188308716,-0.14844191074371338,0.04524886980652809,True
20,False,True,False,-0.946296215057373,445,9,1.0,-0.10730886459350586,0,0.0,6.073229741332398e-08,3.1719704907118285e-07,3,0.3333333432674408,0.0006225834949873388,0.22106601297855377,0.5317056179046631,1.4672130346298218,2.9524147510528564,-0.26721298694610596,-0.1854550838470459,0.03820224851369858,True
21,False,True,False,-0.9317812919616699,447,9,1.0,-0.14976537227630615,0,0.0,6.153219800353327e-08,2.627914454933489e-07,4,0.4444444477558136,0.0005777740734629333,0.07699796557426453,0.5755176544189453,1.4234418869018555,2.464278221130371,-0.22344183921813965,-0.21195173263549805,0.04250559210777283,True
22,True,False,False,9.336183547973633,452,9,1.0,-0.060677289962768555,0,0.0,6.331382707003286e-08,2.734982160745858e-07,1,0.1111111119389534,6.691032467642799e-06,0.0029957438819110394,0.3674098551273346,0.8742461204528809,1.5491619110107422,0.32575392723083496,0.2112165093421936,0.022123893722891808,False
23,True,False,False,8.45649528503418,454,9,1.0,0.00308990478515625,0,0.0,6.211509884224142e-08,2.788937933928537e-07,5,0.5555555820465088,0.0012498503783717752,0.1868104785680771,0.4558309316635132,1.0023905038833618,1.471558928489685,0.197609543800354,0.07874786853790283,0.061674006283283234,False
24,False,True,False,-1.0395455360412598,469,9,1.0,-0.13792729377746582,0,0.0,5.860925256229166e-08,2.589696350696613e-07,1,0.1111111119389534,0.0004892644938081503,0.2294377237558365,0.4899858236312866,1.3947701454162598,1.7047123908996582,-0.19477009773254395,-0.13624000549316406,0.025586355477571487,True
25,False,True,False,-0.9164752960205078,470,9,1.0,-0.14858245849609375,0,0.0,6.043821088042023e-08,2.6739178338175407e-07,16,1.7777777910232544,0.0047620669938623905,0.36090219020843506,0.47768089175224304,1.4441429376602173,1.985967755317688,-0.24414288997650146,-0.22531890869140625,0.021276595070958138,True
26,False,True,False,-1.2035109996795654,471,9,1.0,-0.05476211756467819,0,0.0,6.302116162260063e-08,2.7499103794070834e-07,9,1.0,0.0019429245730862021,0.18078194558620453,0.4635811746120453,1.403960108757019,1.7134095430374146,-0.20396006107330322,-0.1831291913986206,0.02760085090994835,True
27,True,False,False,8.961127281188965,471,9,1.0,-0.0819329023361206,0,0.0,6.345773329030635e-08,2.4119637487274304e-07,2,0.2222222238779068,0.00025290119810961187,0.09428363293409348,0.473935604095459,1.0787137746810913,1.450200080871582,0.12128627300262451,-0.0038710832595825195,0.04670913144946098,True
28,True,False,False,9.174808502197266,476,9,1.0,-0.07960063219070435,0,0.0,6.271817909464517e-08,2.4783682306406263e-07,3,0.3333333432674408,0.00099715287797153,0.3428410589694977,0.23712678253650665,0.6054697632789612,1.432748556137085,0.5945302844047546,0.47813719511032104,0.06092437356710434,False
29,False,True,False,-1.4837028980255127,477,9,1.0,-0.02119314670562744,0,0.0,5.960580296004991e-08,2.499070035355544e-07,1,0.1111111119389534,1.9138349671266042e-05,0.009100577794015408,0.5750235915184021,1.4276044368743896,1.6981056928634644,-0.22760438919067383,-0.13205289840698242,0.046121589839458466,True
30,True,False,False,8.673431396484375,479,9,1.0,-0.08398151397705078,0,0.0,6.133399921282034e-08,2.6961427579408337e-07,4,0.4444444477558136,0.001086741453036666,0.41889527440071106,0.3672991991043091,0.869450569152832,1.3457375764846802,0.3305494785308838,0.2153429388999939,0.02505219355225563,False
31,False,True,False,-2.546051502227783,480,9,1.0,-0.089832603931427,0,0.0,6.149580400460763e-08,2.444255926548067e-07,17,1.888888955116272,0.004651565570384264,0.7613576054573059,0.2913230061531067,1.4304465055465698,2.022005081176758,-0.230446457862854,-0.18235719203948975,0.02708333544433117,True
32,True,False,False,9.040312767028809,482,9,1.0,-0.1329045295715332,0,0.0,6.265583607500957e-08,3.050191708098282e-07,3,0.3333333432674408,0.0008391989977099001,0.31088775396347046,0.3471144735813141,0.6384913921356201,1.2603635787963867,0.5615086555480957,0.3988340497016907,0.051867224276065826,False
33,True,False,False,8.311656951904297,485,9,1.0,-0.09499359130859375,0,0.0,6.195390511720689e-08,2.6739178338175407e-07,2,0.2222222238779068,0.000545090006198734,0.2520817816257477,0.5462896227836609,1.0017908811569214,1.5063965320587158,0.19820916652679443,0.09061956405639648,0.06597938388586044,False
34,True,False,False,9.772003173828125,496,9,1.0,-0.1478303074836731,0,0.0,6.089207715831435e-08,2.5509399392831256e-07,5,0.5555555820465088,0.000859128893353045,0.16362275183200836,0.34588155150413513,0.8184657692909241,1.4341413974761963,0.38153427839279175,0.27818673849105835,0.07258064299821854,False
35,True,False,False,9.585257530212402,501,9,1.0,-0.1400994062423706,0,0.0,6.138776598163531e-08,2.4015847088776354e-07,5,0.5555555820465088,0.0005326359532773495,0.12287639081478119,0.2633628845214844,0.47780346870422363,1.1519814729690552,0.7221965789794922,0.6178160905838013,0.0758483037352562,False
36,False,True,False,-0.03320169448852539,501,9,1.0,-0.12439662218093872,0,0.0,6.157960541486318e-08,2.9021421710240247e-07,6,0.6666666865348816,0.0009032029192894697,0.2923274338245392,0.3558870851993561,1.474234700202942,2.7410659790039062,-0.2742346525192261,-0.10409605503082275,0.02594810351729393,True
37,True,False,False,10.420022964477539,501,9,1.0,-0.0057495832443237305,0,0.0,6.098652960417894e-08,2.6987152068613796e-07,5,0.5555555820465088,0.00019887910457327962,0.043586503714323044,0.3363901674747467,0.90484619140625,1.5183125734329224,0.2951538562774658,0.19396913051605225,0.08383233845233917,False
38,True,False,False,9.954854965209961,502,9,1.0,-0.13999128341674805,0,0.0,6.274814978723953e-08,2.781089563086425e-07,1,0.1111111119389534,3.2163017749553546e-05,0.016114352270960808,0.44276154041290283,1.0549317598342896,1.860719919204712,0.14506828784942627,0.03992021083831787,0.04581673443317413,False
39,False,True,False,-1.445221185684204,502,9,1.0,-0.11349940299987793,0,0.0,5.882759879227706e-08,2.691993472581089e-07,1,0.1111111119389534,0.00039622627082280815,0.19887623190879822,0.5669217705726624,1.3694217205047607,1.8637309074401855,-0.16942167282104492,-0.09196877479553223,0.04581673443317413,True
40,True,False,False,9.055865287780762,506,9,1.0,-0.05754555016756058,0,0.0,6.160456678117043e-08,2.702825838696299e-07,2,0.2222222238779068,0.0003465395129751414,0.0942610651254654,0.13573259115219116,0.45107302069664,1.3938652276992798,0.7489269971847534,0.6465654969215393,0.10869565606117249,False
41,True,False,False,10.55082893371582,512,9,1.0,-0.14504516124725342,0,0.0,5.920044898743981e-08,2.5517559265608725e-07,5,0.5555555820465088,0.0004999330849386752,0.21571950614452362,0.45935124158859253,1.0110529661178589,1.5880628824234009,0.18894708156585693,0.04700934886932373,0.05859375,False
42,True,False,False,10.853414535522461,518,9,1.0,-0.10169339179992676,0,0.0,5.685821236056654e-08,1.9992005206859176e-07,6,0.6666666865348816,0.0006538453162647784,0.10622217506170273,0.31204646825790405,0.6090781092643738,1.303593397140503,0.590921938419342,0.48698872327804565,0.050193049013614655,False
43,True,False,False,11.46921157836914,526,9,1.0,-0.11908841133117676,0,0.0,6.045168277069024e-08,2.803636789394659e-07,7,0.7777777910232544,0.0005078052054159343,0.08895694464445114,0.5041548609733582,0.9362518787384033,1.4750351905822754,0.2637481689453125,0.1388559341430664,0.0722433477640152,False
44,False,True,False,-0.8028295040130615,529,9,1.0,-0.09789574146270752,0,0.0,5.7005014042488256e-08,2.444255926548067e-07,2,0.2222222238779068,0.00011031005124095827,0.05531621724367142,0.4868850111961365,1.3586506843566895,1.7891943454742432,-0.15865063667297363,-0.09752118587493896,0.026465028524398804,True
45,False,True,False,-0.3567070960998535,531,9,1.0,-0.1274174004793167,0,0.0,5.8789989765273276e-08,2.4487940208928194e-07,6,0.6666666865348816,0.0005840389057993889,0.12455481290817261,0.36713865399360657,1.3759843111038208,2.1077687740325928,-0.17598426342010498,-0.07995438575744629,0.05273069441318512,True
46,True,False,False,8.973840713500977,549,9,1.0,-0.1137659102678299,0,0.0,6.063579149895304e-08,2.560442737831181e-07,14,1.5555555820465088,0.0018867698963731527,0.18344815075397491,0.35704994201660156,0.7105152606964111,1.4536129236221313,0.4894847869873047,0.3808816075325012,0.08925318717956543,False
47,True,False,False,11.938997268676758,554,9,1.0,-0.12405252456665039,0,0.0,5.9481045866505156e-08,2.6708019618126855e-07,12,1.3333333730697632,0.0010879187611863017,0.2317754626274109,0.3828063905239105,0.8773918747901917,1.5915998220443726,0.32260817289352417,0.22435921430587769,0.07761732488870621,False
48,True,False,False,10.782033920288086,554,9,1.0,-0.02085566520690918,0,0.0,5.9029428456369715e-08,2.4038948254201387e-07,10,1.1111111640930176,0.0009004196035675704,0.1002134382724762,0.3712991178035736,0.6739990711212158,1.290696144104004,0.5260009765625,0.40597784519195557,0.023465704172849655,False
49,True,False,False,10.01435661315918,558,9,1.0,-0.13601720333099365,0,0.0,6.04345800070405e-08,2.6822738163900794e-07,15,1.6666666269302368,0.0026208655908703804,0.3993927538394928,0.46891888976097107,1.050096035003662,1.861844778060913,0.1499040126800537,0.04406619071960449,0.037634409964084625,False
50,True,False,False,10.75832462310791,563,9,1.0,-0.1468498706817627,0,0.0,6.216151149374127e-08,2.5463114639023843e-07,8,0.8888888955116272,0.001231915783137083,0.32868462800979614,0.44856691360473633,1.0579469203948975,1.7458853721618652,0.14205312728881836,0.02488124370574951,0.0621669627726078,False
51,True,False,False,9.37426471710205,564,9,1.0,-0.14295506477355957,0,0.0,5.9415711461952014e-08,2.5647750589996576e-07,5,0.5555555820465088,0.0003806975728366524,0.06205543875694275,0.3915001451969147,0.8091614246368408,0.6977946162223816,0.390838623046875,0.24140185117721558,0.05141843855381012,False
52,True,False,False,11.564560890197754,564,9,1.0,-0.08513003587722778,0,0.0,6.029673471630304e-08,2.5474014364590403e-07,10,1.1111111640930176,0.0012752482434734702,0.161087766289711,0.2816295325756073,0.6341415047645569,1.2847511768341064,0.5658585429191589,0.43668776750564575,0.07801418006420135,False
53,True,False,False,11.467533111572266,571,9,1.0,-0.10563576221466064,0,0.0,5.773064515324222e-08,2.7151207859787974e-07,11,1.2222222089767456,0.0011452989419922233,0.18055972456932068,0.28526705503463745,0.6666654944419861,1.3040775060653687,0.5333345532417297,0.39708149433135986,0.04378283768892288,False
54,True,False,False,11.629585266113281,584,9,1.0,-0.13324153423309326,0,0.0,6.174602873443291e-08,3.014494325270789e-07,12,1.3333333730697632,0.0010524810058996081,0.13578300178050995,0.39107251167297363,0.8964589834213257,1.7590687274932861,0.30354106426239014,0.18163061141967773,0.05993150547146797,False
55,True,False,False,10.997611999511719,585,9,1.0,-0.012325465679168701,0,0.0,5.896736610111475e-08,2.565857073477673e-07,11,1.2222222089767456,0.0015574789140373468,0.1634443700313568,0.5131731629371643,1.2213114500045776,1.6863561868667603,-0.021311402320861816,-0.08189034461975098,0.08888889104127884,True
56,True,False,False,10.94118881225586,594,9,1.0,-0.09033805131912231,0,0.0,5.8252833667893356e-08,2.4620757699267415e-07,14,1.5555555820465088,0.002150928135961294,0.2292514443397522,0.31919318437576294,0.6654325127601624,1.17099928855896,0.5345675349235535,0.4321267604827881,0.04377104341983795,False
57,True,False,False,9.981979370117188,602,9,1.0,-0.11876225471496582,0,0.0,5.692487903274923e-08,2.5506679435238766e-07,8,0.8888888955116272,0.0008886810974217951,0.21462871134281158,0.18428803980350494,0.44949039816856384,1.2022207975387573,0.7505096197128296,0.6369878053665161,0.06478404998779297,False
58,False,True,False,-0.14473485946655273,619,9,1.0,-0.10693585872650146,0,0.0,5.773584277335431e-08,2.6835022026716615e-07,12,1.3333333730697632,0.001962370006367564,0.19907909631729126,0.4219878017902374,1.3888006210327148,2.814363956451416,-0.18880057334899902,-0.10221445560455322,0.061389338225126266,True
59,True,False,False,11.864067077636719,633,9,1.0,-0.11603474617004395,0,0.0,6.011103437231213e-08,2.998800709974603e-07,8,0.8888888955116272,0.0015792639460414648,0.3898104429244995,0.11476897448301315,0.23732993006706238,0.9898443818092346,0.962670087814331,0.8260973691940308,0.0758293867111206,False
60,True,False,False,8.94184684753418,636,9,1.0,-0.07193000614643097,0,0.0,6.050311185390456e-08,2.9848851568203827e-07,13,1.4444444179534912,0.0021644101943820715,0.25876063108444214,0.29973408579826355,0.6316856145858765,1.400783896446228,0.5683144330978394,0.40358442068099976,0.07075471431016922,False
61,True,False,False,11.118224143981934,649,9,1.0,-0.14684545993804932,0,0.0,5.96540701280901e-08,2.7038566940973396e-07,7,0.7777777910232544,0.0006685600965283811,0.11084482818841934,0.3227609097957611,0.812824010848999,1.7433443069458008,0.3871760368347168,0.2916337847709656,0.050847459584474564,False
62,False,True,False,1.9339704513549805,684,9,1.0,-0.1491866111755371,0,0.0,5.638268874008645e-08,2.637338241129328e-07,11,1.2222222089767456,0.0012112181866541505,0.2449301928281784,0.30686330795288086,1.4217737913131714,2.862665891647339,-0.22177374362945557,-0.144919753074646,0.03654970973730087,True
63,False,True,False,-0.2697255611419678,323,5,0.5555555555555556,-0.13380444049835205,0,0.0,5.790453627696479e-08,2.465737054535566e-07,10,2.0,0.004190040286630392,0.3689235746860504,0.4091523289680481,1.4174736738204956,1.765581488609314,-0.21747362613677979,-0.14144229888916016,0.0,True
64,False,True,False,1.068258285522461,707,9,1.0,-0.11304396390914917,0,0.0,5.791241619590437e-08,2.768770457350911e-07,18,2.0,0.0019101068610325456,0.1773126870393753,0.43737807869911194,1.5519778728485107,2.109010696411133,-0.3519778251647949,-0.328860878944397,0.042432814836502075,True
65,False,True,False,-2.2275240421295166,325,7,0.7777777777777778,-0.11824357509613037,0,0.0,6.53349587764751e-08,2.5820489213401743e-07,3,0.4285714626312256,0.00265172915533185,0.5023719668388367,0.32330965995788574,0.6920419335365295,1.4035392999649048,0.5079581141471863,0.3021305203437805,0.04615384712815285,False
66,True,False,False,9.126941680908203,485,9,1.0,-0.10657572746276855,0,0.0,5.928949420308527e-08,2.6873780711866857e-07,1,0.1111111119389534,0.0003373680228833109,0.1635948270559311,0.39844992756843567,1.149501919746399,1.7955045700073242,0.050498127937316895,-0.06519138813018799,0.07628866285085678,True
67,True,False,False,8.826268196105957,461,9,1.0,0.01638871431350708,0,0.0,6.424378540259568e-08,2.703852430840925e-07,0,0.0,6.424378540259568e-08,2.703852430840925e-07,0.29480037093162537,0.7746687531471252,1.5922513008117676,0.4253312945365906,0.32951974868774414,0.041214749217033386,False
68,False,True,False,0.17586088180541992,441,9,1.0,-0.05168032646179199,0,0.0,5.934038327382041e-08,2.7324438178766286e-07,16,1.7777777910232544,0.0026408853009343147,0.16735680401325226,0.5315990447998047,1.4349689483642578,1.4860496520996094,-0.234968900680542,-0.20582818984985352,0.054421767592430115,True
69,False,True,False,-1.3916115760803223,419,8,0.8888888888888888,-0.06273751705884933,0,0.0,6.16479596260433e-08,2.407644501545292e-07,6,0.75,0.004287944175302982,0.5439616441726685,0.38789108395576477,1.4722535610198975,1.856797456741333,-0.27225351333618164,-0.20952510833740234,0.07159905135631561,True
70,False,True,False,-2.2684664726257324,495,9,1.0,-0.1418970823287964,0,0.0,6.350915526809331e-08,2.712052378228691e-07,2,0.2222222238779068,3.947630102629773e-05,0.013686138205230236,0.5722405314445496,1.6997634172439575,1.8667056560516357,-0.4997633695602417,-0.5049201250076294,0.024242425337433815,True
71,False,True,False,-0.7569448947906494,440,9,1.0,-0.14418816566467285,0,0.0,5.7695274335856084e-08,2.669766558938136e-07,8,0.8888888955116272,0.002458903705701232,0.40859636664390564,0.44772011041641235,1.4460647106170654,1.7200671434402466,-0.2460646629333496,-0.20612704753875732,0.09318181872367859,True
72,False,True,False,-2.1721911430358887,410,9,1.0,-0.13027822971343994,0,0.0,5.906761657570314e-08,1.844682913088036e-07,11,1.2222222089767456,0.0036739539355039597,0.33249202370643616,0.3904801905155182,1.5374321937561035,1.6788997650146484,-0.3374321460723877,-0.25488734245300293,0.04146341606974602,True
73,True,False,False,9.93800163269043,518,9,1.0,-0.03448235243558884,0,0.0,5.981489437090204e-08,2.5023305738614e-07,2,0.2222222238779068,0.00012172444985480979,0.040822383016347885,0.4234865605831146,1.0735758543014526,1.628230333328247,0.12642419338226318,0.011587738990783691,0.0617760606110096,False
74,False,True,False,-0.21312594413757324,348,6,0.6666666666666666,-0.11364863067865372,0,0.0,6.013670628135515e-08,2.513397987513599e-07,3,0.5,0.0006533380947075784,0.10943516343832016,0.4280516505241394,1.440747618675232,1.8957395553588867,-0.2407475709915161,-0.338204026222229,0.08045977354049683,True
75,False,True,False,-1.4015183448791504,378,7,0.7777777777777778,-0.14409327507019043,0,0.0,6.117451789577899e-08,2.6708019618126855e-07,8,1.1428571939468384,0.0028033277485519648,0.2371533215045929,0.31221380829811096,1.3115946054458618,2.347939968109131,-0.111594557762146,-0.09248757362365723,0.050264548510313034,True
76,True,False,False,11.388226509094238,644,9,1.0,-0.14300405979156494,0,0.0,6.128579599362638e-08,2.8322008915893093e-07,15,1.6666666269302368,0.0015588980168104172,0.17914749681949615,0.43092602491378784,1.0238033533096313,1.741573691368103,0.17619669437408447,0.0731356143951416,0.02639751508831978,False
77,False,True,False,-1.3169209957122803,408,8,0.8888888888888888,-0.05123993009328842,0,0.0,5.986242967992439e-08,2.417710618374258e-07,5,0.625,0.0021899142302572727,0.3862949013710022,0.49912163615226746,1.5193687677383423,2.0523672103881836,-0.31936872005462646,-0.2777951955795288,0.08578431606292725,True
78,False,True,False,0.1325845718383789,410,8,0.8888888888888888,-0.11791384220123291,0,0.0,5.9394736240392376e-08,2.556120080043911e-07,3,0.375,0.00036599725717678666,0.08945275098085403,0.40989232063293457,1.453471302986145,1.792076826095581,-0.2534712553024292,-0.19682824611663818,0.06829268485307693,True
79,True,False,False,10.41385269165039,526,9,1.0,-0.08871901035308838,0,0.0,6.037048194684758e-08,2.5724065721988154e-07,6,0.6666666865348816,0.0016496238531544805,0.3796302378177643,0.3464762270450592,0.8578690886497498,1.6319881677627563,0.34213095903396606,0.2444116473197937,0.03041825070977211,False
80,False,True,False,-1.666703224182129,417,9,1.0,-0.09915363788604736,0,0.0,6.025044285706826e-08,2.4678641352693376e-07,16,1.7777777910232544,0.007195401471108198,0.4547571539878845,0.4515211284160614,1.4575039148330688,1.579225778579712,-0.257503867149353,-0.22670865058898926,0.026378897950053215,True
81,False,True,False,-2.1705269813537598,412,9,1.0,-0.1496143937110901,0,0.0,6.219101322813003e-08,2.439714137381088e-07,0,0.0,6.219101322813003e-08,2.439714137381088e-07,0.42584913969039917,1.4295307397842407,1.823343276977539,-0.2295306921005249,-0.1408388614654541,0.06310679763555527,True
82,False,True,False,-2.3863840103149414,476,9,1.0,-0.1454230546951294,0,0.0,5.941274139331654e-08,2.739560898135096e-07,3,0.3333333432674408,0.0003245502302888781,0.11228413134813309,0.4777918756008148,1.412703275680542,2.7481272220611572,-0.21270322799682617,-0.16383707523345947,0.031512606889009476,True
83,True,False,False,8.750019073486328,483,9,1.0,-0.06941016018390656,0,0.0,6.395012519533338e-08,2.632069708852214e-07,1,0.1111111119389534,0.0006586476229131222,0.3180960416793823,0.47871264815330505,0.92674720287323,1.5827648639678955,0.27325284481048584,0.12330770492553711,0.026915114372968674,False
84,True,False,False,9.792855262756348,526,9,1.0,-0.14297956228256226,0,0.0,6.083043757598716e-08,2.426376966013777e-07,0,0.0,6.083043757598716e-08,2.426376966013777e-07,0.2520142197608948,0.7534872889518738,1.6800082921981812,0.44651275873184204,0.3582414984703064,0.0874524712562561,False
85,False,True,False,-1.043365478515625,438,8,0.8888888888888888,-0.14087042212486267,0,0.0,6.400451013632846e-08,3.011039382272429e-07,12,1.5,0.005916444584727287,0.41704559326171875,0.49124306440353394,1.5139893293380737,1.7253401279449463,-0.3139892816543579,-0.27134573459625244,0.034246575087308884,True
86,False,True,False,-1.2021949291229248,470,9,1.0,-0.14207327365875244,0,0.0,6.154611043029945e-08,2.6204443770438957e-07,7,0.7777777910232544,0.0012158384779468179,0.20652437210083008,0.515056312084198,1.4138540029525757,1.6037299633026123,-0.21385395526885986,-0.21361196041107178,0.03617021068930626,True
87,False,True,False,-1.2757997512817383,349,6,0.6666666666666666,-0.14742040634155273,0,0.0,5.8493338173093434e-08,2.7325822316015547e-07,16,2.6666667461395264,0.008061620406806469,0.5173264145851135,0.48942244052886963,1.488071322441101,1.810547947883606,-0.28807127475738525,-0.21255779266357422,0.040114615112543106,True
88,True,False,False,8.40629768371582,470,9,1.0,-0.13657844066619873,0,0.0,6.12217405659976e-08,2.7660124146677845e-07,0,0.0,6.12217405659976e-08,2.7660124146677845e-07,0.2720473110675812,0.6544190049171448,1.5275784730911255,0.545581042766571,0.44849085807800293,0.059574466198682785,False
89,True,False,False,10.235400199890137,494,9,1.0,-0.11191201210021973,0,0.0,6.425342036209258e-08,2.6851986945075623e-07,2,0.2222222238779068,0.0006191100692376494,0.26021361351013184,0.32442381978034973,0.7730937004089355,1.4451215267181396,0.4269063472747803,0.329201877117157,0.10323886573314667,False
