round,configured_runtime_filter_fraction,rollout_success_rate,rollout_fall_rate,rollout_filter_on_episode_count,rollout_filter_on_success_rate,rollout_filter_on_fall_rate,rollout_filter_off_episode_count,rollout_filter_off_success_rate,rollout_filter_off_fall_rate,rollout_mean_return,rollout_mean_reached_riser,actor_loss,value_loss,moving_forward_kl,behavior_approx_kl,clip_fraction,action_mean_shift,actor_gradient_norm,actor_gradient_clipped_fraction,teacher_transition_count,teacher_fraction_among_interventions,teacher_weight_sum,teacher_loss,teacher_huber_loss_mean,teacher_smooth_l1_beta,mean_cbf_correction_norm,mean_residual_target_norm,mean_policy_to_target_distance_before_update,mean_policy_to_target_distance_after_update,teacher_mode,teacher_gate_mode,teacher_eta,cbf_intervention_count,cbf_intervention_per_riser,toe_riser_kick_event_count,round_start_actor_sha256,round_end_actor_sha256,epoch_moving_forward_kl_json,minibatch_diagnostics_json,teacher_error_before_action_00,teacher_error_before_action_01,teacher_error_before_action_02,teacher_error_before_action_03,teacher_error_before_action_04,teacher_error_before_action_05,teacher_error_before_action_06,teacher_error_before_action_07,teacher_error_before_action_08,teacher_error_before_action_09,teacher_error_before_action_10,teacher_error_before_action_11,teacher_error_after_action_00,teacher_error_after_action_01,teacher_error_after_action_02,teacher_error_after_action_03,teacher_error_after_action_04,teacher_error_after_action_05,teacher_error_after_action_06,teacher_error_after_action_07,teacher_error_after_action_08,teacher_error_after_action_09,teacher_error_after_action_10,teacher_error_after_action_11
1,0.25,0.6539923954372624,0.34600760456273766,69,0.6811594202898551,0.3188405797101449,194,0.6443298969072165,0.3556701030927835,-8.808288416481743,7.889733840304182,5.4569682106375694e-08,0.5314594060182571,9.16895987757016e-06,-3.6787059798371047e-06,0.0,0.0002012155018746853,4.096481800079346,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6111563444137573,0.0,0.0,0.0,none,none,0.0,3258,1.2721593379974365,1906.0,672dfdb3af5f19c870313183b461e90cdd4198bff59d41060ce1553eb24fea32,18f99fb24848a9c4209866795d405464090a76d89272315d5f688a2c6e07c51b,[9.16895987757016e-06],"[{""action_mean_shift"":0.0002012155018746853,""actor_gradient_norm_pre_clip"":4.096481800079346,""behavior_approximate_kl"":-3.6787059798371047e-06,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":9.16895987757016e-06}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.25,0.6450381679389313,0.3549618320610687,68,0.7205882352941176,0.27941176470588236,194,0.6185567010309279,0.38144329896907214,-8.84031745495687,7.763358778625954,-2.695014700293541e-08,0.38869158923625946,9.289537047152407e-06,1.3696686437469907e-05,0.0,0.00020360785129014403,4.172387599945068,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5286251306533813,0.0,0.0,0.0,none,none,0.0,3153,1.2591853141784668,1944.0,18f99fb24848a9c4209866795d405464090a76d89272315d5f688a2c6e07c51b,672dfdb3af5f19c870313183b461e90cdd4198bff59d41060ce1553eb24fea32,[9.289537047152407e-06],"[{""action_mean_shift"":0.00020360785129014403,""actor_gradient_norm_pre_clip"":4.172387599945068,""behavior_approximate_kl"":1.3696686437469907e-05,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":9.289537047152407e-06}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.25,0.6692015209125475,0.33079847908745247,68,0.6323529411764706,0.36764705882352944,195,0.6820512820512821,0.31794871794871793,-8.507450464560504,7.931558935361217,-6.146728992462158e-08,0.46209533512592316,1.9505559976096265e-06,2.8394006221788004e-06,0.0,9.470469376537949e-05,3.90309739112854,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5965115427970886,0.0,0.0,0.0,none,none,0.0,3377,1.3464912176132202,1884.0,672dfdb3af5f19c870313183b461e90cdd4198bff59d41060ce1553eb24fea32,a1d6ab2c124f92b30fb4e84a2403dddd7ad20affd576cc880bd5277d1a986c82,[1.9505559976096265e-06],"[{""action_mean_shift"":9.470469376537949e-05,""actor_gradient_norm_pre_clip"":3.90309739112854,""behavior_approximate_kl"":2.8394006221788004e-06,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":1.9505559976096265e-06}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.25,0.7115384615384616,0.28846153846153844,63,0.7619047619047619,0.23809523809523808,197,0.6954314720812182,0.30456852791878175,-8.382673949461717,7.930769230769231,9.546056389808655e-08,0.4527064859867096,2.5140352590824477e-06,-5.0950075092259794e-06,0.0,0.00010420518083265051,4.829037666320801,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5339964032173157,0.0,0.0,0.0,none,none,0.0,3194,1.2817014455795288,1916.0,a1d6ab2c124f92b30fb4e84a2403dddd7ad20affd576cc880bd5277d1a986c82,020c7d399b10a83ae9b272d82b166cdd9502b5a9f0dab3f673631c2cadb07f5c,[2.5140352590824477e-06],"[{""action_mean_shift"":0.00010420518083265051,""actor_gradient_norm_pre_clip"":4.829037666320801,""behavior_approximate_kl"":-5.0950075092259794e-06,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":2.5140352590824477e-06}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
