specialist_mode,policy_role,metric,phase_bin,normalized_episode_phase,trace_count,same_rollout_success_trace_count,mean,q25,q75,post_audit_replay_used
lateral,control,abs_heading_error_rate,18,0.18,40,34,1.1488375356122846,0.7913656830787634,1.4839435070753084,False
lateral,control,abs_heading_error_rate,19,0.19,40,34,1.0999599685110155,0.674735204875468,1.4000202575325955,False
lateral,control,abs_heading_error_rate,20,0.2,40,34,1.19115070127882,0.6977545201778433,1.6707444608211424,False
lateral,control,abs_heading_error_rate,21,0.21,40,34,1.2898156595900656,0.6573882550001093,1.7912843498587607,False
lateral,control,abs_heading_error_rate,22,0.22,40,34,1.4021138848029078,0.8793843865394602,1.9157449269294764,False
lateral,control,abs_heading_error_rate,23,0.23,40,34,1.2226994094019756,0.7314313995838164,1.6759216994047141,False
lateral,control,abs_heading_error_rate,24,0.24,40,34,1.1477764462828632,0.5595790967345242,1.4809154260158541,False
lateral,control,abs_heading_error_rate,25,0.25,40,34,1.2784799280576404,0.8358460627496239,1.7631731033325195,False
lateral,control,abs_heading_error_rate,26,0.26,40,34,1.2182778534144156,0.8337203270196909,1.6742989766597733,False
lateral,control,abs_heading_error_rate,27,0.27,40,34,1.2293096768185483,0.7735868431627778,1.513705319762228,False
lateral,control,abs_heading_error_rate,28,0.28,40,34,1.2693259450197225,0.855329693257813,1.584248505830777,False
lateral,control,abs_heading_error_rate,29,0.29,40,34,1.1976091358810677,0.7032014504075094,1.4825974428653699,False
lateral,control,abs_heading_error_rate,30,0.3,40,34,1.1149757929518822,0.49676396325230865,1.4333281040191672,False
lateral,control,abs_heading_error_rate,31,0.31,40,34,1.1843700548755005,0.8848741182684912,1.3586406139284344,False
lateral,control,abs_heading_error_rate,32,0.32,40,34,1.118984683945775,0.8036783337593079,1.5578723406791686,False
lateral,control,abs_heading_error_rate,33,0.33,40,34,1.1982686660978938,0.7644548866152763,1.6254824161529544,False
lateral,control,abs_heading_error_rate,34,0.34,40,34,1.1445127165783195,0.7369651305675546,1.4968529236316679,False
lateral,control,abs_heading_error_rate,35,0.35000000000000003,40,34,1.1426386425644153,0.6497835159301649,1.586333858966852,False
lateral,control,abs_heading_error_rate,36,0.36,40,34,1.1646039817035199,0.6367326176166521,1.661899912357332,False
lateral,control,abs_heading_error_rate,37,0.37,40,34,1.2882626210376613,0.8361553066968959,1.589367320239543,False
lateral,control,abs_heading_error_rate,38,0.38,40,34,1.2355794451897966,0.8289378237724304,1.5989390945434596,False
lateral,control,abs_heading_error_rate,39,0.39,40,34,1.1709963651103898,0.7560063675045973,1.5738746088743214,False
lateral,control,abs_heading_error_rate,40,0.4,40,34,0.9922518029343331,0.5681711435317807,1.3563514649868014,False
lateral,control,abs_heading_error_rate,41,0.41000000000000003,40,34,1.3040576705774287,0.8821997115016038,1.5893258377909782,False
lateral,control,abs_heading_error_rate,42,0.42,40,34,0.9314456749744714,0.48223884105682363,1.2876924473047255,False
lateral,control,abs_heading_error_rate,43,0.43,40,34,1.3772754172561696,0.8056073561310768,1.7400071528553962,False
lateral,control,abs_heading_error_rate,44,0.44,40,34,1.1881118004210294,0.6120238006114951,1.5022938406467465,False
lateral,control,abs_heading_error_rate,45,0.45,40,34,1.045859771892429,0.6147512435913118,1.3839599862694871,False
lateral,control,abs_heading_error_rate,46,0.46,40,34,1.253614479512907,0.7098058930039444,1.4687456101179126,False
lateral,control,abs_heading_error_rate,47,0.47000000000000003,40,34,1.1990362634286273,0.7711163423955432,1.491679631769654,False
lateral,control,abs_heading_error_rate,48,0.48,40,34,1.123281352434309,0.6762832313776017,1.4541890621185356,False
lateral,control,abs_heading_error_rate,49,0.49,40,34,1.3218814286682745,0.9145539453625686,1.6281092318892436,False
lateral,control,abs_heading_error_rate,50,0.5,40,34,1.2642284233123058,0.8662894368171692,1.6818791925907135,False
lateral,control,abs_heading_error_rate,51,0.51,40,34,1.1806898287199428,0.73047707185149,1.547940167784688,False
lateral,control,abs_heading_error_rate,52,0.52,40,34,1.3137537042498584,0.8043633967638012,1.8268480575084667,False
lateral,control,abs_heading_error_rate,53,0.53,40,34,1.0922036088015887,0.6367947533726614,1.5225648956000892,False
lateral,control,abs_heading_error_rate,54,0.54,40,34,1.175475119672716,0.7818173849582621,1.5202693212032377,False
lateral,control,abs_heading_error_rate,55,0.55,40,34,1.2327563479123655,0.7805975824594553,1.6786617040634155,False
lateral,control,abs_heading_error_rate,56,0.56,40,34,1.235181926786902,0.8511929368972643,1.644814127683674,False
lateral,control,abs_heading_error_rate,57,0.5700000000000001,40,34,1.2902933036335726,0.8127424775063955,1.6968252712488099,False
lateral,control,abs_heading_error_rate,58,0.58,40,34,1.4207318028360576,0.9863031202554619,1.7857953935861588,False
lateral,control,abs_heading_error_rate,59,0.59,40,34,1.2689731212947508,0.8273797526955617,1.5902238345146182,False
lateral,control,abs_heading_error_rate,60,0.6,40,34,1.250649249255659,0.7578569054603608,1.5894988238811485,False
lateral,control,abs_heading_error_rate,61,0.61,40,34,1.1777152730617648,0.7747187173366488,1.5978697338700292,False
lateral,control,abs_heading_error_rate,62,0.62,40,34,1.40123138077557,0.8771090209484087,1.927797921895986,False
lateral,control,abs_heading_error_rate,63,0.63,40,34,1.3283988425517461,0.8579555276036221,1.7783013588190006,False
lateral,control,abs_heading_error_rate,64,0.64,40,34,1.0824095313698059,0.6606789465248577,1.430879186391833,False
lateral,control,abs_heading_error_rate,65,0.65,40,34,1.3953571669198568,0.9140464656054965,1.7787223473191247,False
lateral,control,abs_heading_error_rate,66,0.66,40,34,1.1541000708620996,0.6612146794795941,1.4429573315382007,False
lateral,control,abs_heading_error_rate,67,0.67,40,34,1.26154095444083,0.6768318234384054,1.7789887893199916,False
lateral,control,abs_heading_error_rate,68,0.68,40,34,1.170606057196855,0.7940575778484373,1.4492598176002516,False
lateral,control,abs_heading_error_rate,69,0.6900000000000001,40,34,1.111396407248454,0.6694926151633303,1.5058680915832547,False
lateral,control,abs_heading_error_rate,70,0.7000000000000001,40,34,1.262696394883096,0.7302536070346963,1.6495580732822535,False
lateral,control,abs_heading_error_rate,71,0.71,40,34,1.101274386972187,0.7285175563395017,1.3694179099798112,False
lateral,control,abs_heading_error_rate,72,0.72,40,34,1.1750519421100616,0.6602241444587704,1.566901299953461,False
lateral,control,abs_heading_error_rate,73,0.73,40,34,1.4183484865128988,0.9579952329397242,1.8119445651769706,False
lateral,control,abs_heading_error_rate,74,0.74,40,34,1.1577134551163761,0.6583948582410803,1.5955814796686267,False
lateral,control,abs_heading_error_rate,75,0.75,40,34,1.1335900791687892,0.7177778035402307,1.4663260132074356,False
lateral,control,abs_heading_error_rate,76,0.76,40,34,1.2782255370914934,0.9626990413665754,1.417443871498112,False
lateral,control,abs_heading_error_rate,77,0.77,40,34,1.3470638962239023,1.0113556234538537,1.769058814644812,False
lateral,control,abs_heading_error_rate,78,0.78,40,34,1.227117734380064,0.7698903667926762,1.564550437331201,False
lateral,control,abs_heading_error_rate,79,0.79,40,34,1.2362762597724786,0.8409974575042709,1.5606562849879275,False
lateral,control,abs_heading_error_rate,80,0.8,40,34,1.208312375554817,0.70172041682525,1.5686981618404379,False
lateral,control,abs_heading_error_rate,81,0.81,40,34,1.1744038287289442,0.7088034451007814,1.631865074336544,False
lateral,control,abs_heading_error_rate,82,0.8200000000000001,40,34,1.3751646338999304,0.9540982773900242,1.7403416889906076,False
lateral,control,abs_heading_error_rate,83,0.8300000000000001,40,34,1.2463944560587452,0.7541812536120557,1.7692421001196066,False
lateral,control,abs_heading_error_rate,84,0.84,40,34,1.1386638830844307,0.7638286447525031,1.3943424761295353,False
lateral,control,abs_heading_error_rate,85,0.85,40,34,1.2839968660660053,0.6153786182403573,1.6267095208168056,False
lateral,control,abs_heading_error_rate,86,0.86,40,34,1.3237868153303867,0.9194842529296883,1.761479541659356,False
lateral,control,abs_heading_error_rate,87,0.87,40,34,1.1562929908796202,0.5007201910018944,1.6834833407402034,False
lateral,control,abs_heading_error_rate,88,0.88,40,34,1.103567971810698,0.7609439194202299,1.5006491839885614,False
lateral,control,abs_heading_error_rate,89,0.89,40,34,1.2576014230363073,0.6940895207226263,1.6626046597957629,False
lateral,control,abs_heading_error_rate,90,0.9,40,34,1.191994390189645,0.6852608174085628,1.625965559482577,False
lateral,control,abs_heading_error_rate,91,0.91,40,34,1.2209799832254653,0.5830553261190439,1.739803229868413,False
lateral,control,abs_heading_error_rate,92,0.92,40,34,1.010846259601416,0.7615541672706605,1.1827486795187379,False
lateral,control,abs_heading_error_rate,93,0.93,40,34,1.2000525371283273,0.844292287081478,1.5495717778802007,False
lateral,control,abs_heading_error_rate,94,0.9400000000000001,40,34,1.3209133451394695,0.929576259255442,1.6268399238586237,False
lateral,control,abs_heading_error_rate,95,0.9500000000000001,40,34,1.1860381500981765,0.8878707885742345,1.4406215652823486,False
lateral,control,abs_heading_error_rate,96,0.96,40,34,1.2604918158054326,0.7467528456449515,1.4010639125108488,False
lateral,control,abs_heading_error_rate,97,0.97,40,34,1.2550685167685118,0.86154350072145,1.4663197025656656,False
lateral,control,abs_heading_error_rate,98,0.98,40,34,1.155238173663616,0.6785766482353194,1.5967889916896811,False
lateral,control,abs_heading_error_rate,99,0.99,40,34,1.3358467360064397,0.8364669680595355,1.4664704826474169,False
lateral,control,abs_heading_error_rate,100,1.0,40,34,0.0,0.0,0.0,False
lateral,control,command_vy,0,0.0,40,34,0.0,0.0,0.0,False
lateral,control,command_vy,1,0.01,40,34,-0.0007425430237781259,0.0,0.0,False
lateral,control,command_vy,2,0.02,40,34,-0.009767692525056191,-0.01703915828838945,0.004375270591117444,False
lateral,control,command_vy,3,0.03,40,34,-0.030319697038270525,-0.05670214341953397,0.012660008231177926,False
lateral,control,command_vy,4,0.04,40,34,-0.05211764542711898,-0.09841404862701891,0.008690779432654375,False
lateral,control,command_vy,5,0.05,40,34,-0.06834173177136108,-0.12883850485086443,0.0012604908435605404,False
lateral,control,command_vy,6,0.06,40,34,-0.08008692617842464,-0.14151519492268563,-0.01994753846898674,False
lateral,control,command_vy,7,0.07,40,34,-0.08866927508451043,-0.1442163188010454,-0.04183127562515435,False
lateral,control,command_vy,8,0.08,40,34,-0.10243892210535707,-0.14767022401094437,-0.06216254603117704,False
lateral,control,command_vy,9,0.09,40,34,-0.11081203225534408,-0.1495054367184639,-0.08023045159876346,False
lateral,control,command_vy,10,0.1,40,34,-0.11347339382395147,-0.14980821907520292,-0.08933882974088192,False
lateral,control,command_vy,11,0.11,40,34,-0.11356926878355447,-0.14992550730705262,-0.08586104169487953,False
lateral,control,command_vy,12,0.12,40,34,-0.11600799873843788,-0.14991499587893486,-0.08961586073040961,False
lateral,control,command_vy,13,0.13,40,34,-0.11765060699451715,-0.1499488379061222,-0.09411784732714297,False
lateral,control,command_vy,14,0.14,40,34,-0.12255683036148543,-0.1499869433045387,-0.10260910391807557,False
lateral,control,command_vy,15,0.15,40,34,-0.12643809689208865,-0.14999587982892992,-0.10318178310990334,False
lateral,control,command_vy,16,0.16,40,34,-0.12722672067582608,-0.14999794125556948,-0.10318196639418602,False
lateral,control,command_vy,17,0.17,40,34,-0.12678346159495413,-0.14999933615326883,-0.10416523538529873,False
lateral,control,command_vy,18,0.18,40,34,-0.12437258499208836,-0.14999464616179467,-0.10506529260426758,False
lateral,control,command_vy,19,0.19,40,34,-0.12429817371070387,-0.14999933160841467,-0.10341821871697904,False
lateral,control,command_vy,20,0.2,40,34,-0.12715139899402855,-0.1499996855854988,-0.10667181201279166,False
lateral,control,command_vy,21,0.21,40,34,-0.12972988044470551,-0.14999984711408615,-0.10651979483664037,False
lateral,control,command_vy,22,0.22,40,34,-0.13068126799538732,-0.1505824264883995,-0.10857493437826633,False
lateral,control,command_vy,23,0.23,40,34,-0.13040690438635646,-0.15097289517521856,-0.10955934464931488,False
lateral,control,command_vy,24,0.24,40,34,-0.1289310391433537,-0.14999991655349731,-0.1092376709729433,False
lateral,control,command_vy,25,0.25,40,34,-0.12832378642633557,-0.1499757096171379,-0.10955719463527203,False
lateral,control,command_vy,26,0.26,40,34,-0.12425068270880726,-0.15149960562586784,-0.10952062781900168,False
lateral,control,command_vy,27,0.27,40,34,-0.12173582150880251,-0.14999991655349731,-0.10706601023674012,False
lateral,control,command_vy,28,0.28,40,34,-0.119824547348544,-0.14999991655349731,-0.10756819702684879,False
lateral,control,command_vy,29,0.29,40,34,-0.11861182597535658,-0.15249452766031027,-0.1030067845992744,False
lateral,control,command_vy,30,0.3,40,34,-0.11748485298827291,-0.14999991655349731,-0.10104545671492816,False
lateral,control,command_vy,31,0.31,40,34,-0.11489180065412075,-0.14999991655349731,-0.09206796085461973,False
lateral,control,command_vy,32,0.32,40,34,-0.11278976817079818,-0.15569491013884543,-0.09170191586017609,False
lateral,control,command_vy,33,0.33,40,34,-0.11149179371376519,-0.15217388607561588,-0.09568541916087278,False
lateral,control,command_vy,34,0.34,40,34,-0.1112713303379715,-0.15494051642715934,-0.09686353959143157,False
lateral,control,command_vy,35,0.35000000000000003,40,34,-0.11282015003263952,-0.15085932090878487,-0.10137362265959382,False
lateral,control,command_vy,36,0.36,40,34,-0.11443916017096487,-0.15105609297752381,-0.10286655336618425,False
lateral,control,command_vy,37,0.37,40,34,-0.11140425432566552,-0.15249462496489286,-0.09728935778141022,False
lateral,control,command_vy,38,0.38,40,34,-0.10743658806965688,-0.1504857911914587,-0.09308969061821701,False
lateral,control,command_vy,39,0.39,40,34,-0.10871021345024931,-0.14990283064544202,-0.1031588283367455,False
lateral,control,command_vy,40,0.4,40,34,-0.11140269051771609,-0.1498268648982048,-0.10317369550466537,False
lateral,control,command_vy,41,0.41000000000000003,40,34,-0.11107788390340283,-0.14981766492128373,-0.10099549239501354,False
lateral,control,command_vy,42,0.42,40,34,-0.11065228451951407,-0.1499287524819374,-0.09962052412331102,False
lateral,control,command_vy,43,0.43,40,34,-0.10482734035910106,-0.14998881578445436,-0.09447287015616897,False
lateral,control,command_vy,44,0.44,40,34,-0.10323438772186636,-0.1500162914395332,-0.08769533701241018,False
lateral,control,command_vy,45,0.45,40,34,-0.1071324990363792,-0.1500076338648796,-0.09441688908264038,False
lateral,control,command_vy,46,0.46,40,34,-0.11620032045617701,-0.15000223249197006,-0.10006489586085082,False
lateral,control,command_vy,47,0.47000000000000003,40,34,-0.12205977866612376,-0.15163587547838683,-0.10290330410003662,False
lateral,control,command_vy,48,0.48,40,34,-0.12394918188825252,-0.15232151120901108,-0.10308586619794369,False
lateral,control,command_vy,49,0.49,40,34,-0.1195212574722245,-0.15000028870999815,-0.10317942187190056,False
lateral,control,command_vy,50,0.5,40,34,-0.11765525555238128,-0.15000011026859283,-0.10317057929933071,False
lateral,control,command_vy,51,0.51,40,34,-0.11743390891421583,-0.14982051253318784,-0.10316757475957275,False
lateral,control,command_vy,52,0.52,40,34,-0.11798449580371377,-0.14990840762853622,-0.10318188555538654,False
lateral,control,command_vy,53,0.53,40,34,-0.1175273353508673,-0.14995329618453979,-0.10558921394869684,False
lateral,control,command_vy,54,0.54,40,34,-0.11543236216600053,-0.1499761763215065,-0.10715719189494849,False
lateral,control,command_vy,55,0.55,40,34,-0.11577131471480247,-0.14998785108327867,-0.10318127302452923,False
lateral,control,command_vy,56,0.56,40,34,-0.11764064316451547,-0.1512756586074829,-0.10317303985357285,False
lateral,control,command_vy,57,0.5700000000000001,40,34,-0.12097271824628116,-0.15175155699253082,-0.10310217473655939,False
lateral,control,command_vy,58,0.58,40,34,-0.12234709599381315,-0.1549292880296707,-0.10315586749464273,False
lateral,control,command_vy,59,0.59,40,34,-0.11756677528796718,-0.15038934707641602,-0.10171780357137322,False
lateral,control,command_vy,60,0.6,40,34,-0.11339618664933371,-0.15015126913785934,-0.10271359756588935,False
lateral,control,command_vy,61,0.61,40,34,-0.11294179160986088,-0.150058810710907,-0.10314605774357914,False
lateral,control,command_vy,62,0.62,40,34,-0.11590390202915295,-0.15002282738685607,-0.10317259456962347,False
lateral,control,command_vy,63,0.63,40,34,-0.11743491960794199,-0.1499999612569809,-0.10317908093333245,False
lateral,control,command_vy,64,0.64,40,34,-0.11459271019836881,-0.15000349998474122,-0.10318108849227428,False
lateral,control,command_vy,65,0.65,40,34,-0.11273643656400964,-0.15000140964984893,-0.10318170767277479,False
lateral,control,command_vy,66,0.66,40,34,-0.11347626006230711,-0.1500005978345871,-0.1031818948313594,False
lateral,control,command_vy,67,0.67,40,34,-0.1157166276082862,-0.15000027567148208,-0.10318468771874906,False
lateral,control,command_vy,68,0.68,40,34,-0.12054212187044322,-0.15250023871660232,-0.10318290069699287,False
lateral,control,command_vy,69,0.6900000000000001,40,34,-0.12266267363447698,-0.1525000947713852,-0.10318196630105377,False
lateral,control,command_vy,70,0.7000000000000001,40,34,-0.12204403923824432,-0.1599999964237213,-0.10317620858550072,False
lateral,control,command_vy,71,0.71,40,34,-0.11902812687016562,-0.1599999964237213,-0.10318197309970856,False
lateral,control,command_vy,72,0.72,40,34,-0.1162160542178899,-0.1526881648600102,-0.10318126112222671,False
lateral,control,command_vy,73,0.73,40,34,-0.11236324241245166,-0.1499999612569809,-0.1031805743277073,False
lateral,control,command_vy,74,0.74,40,34,-0.10843964115343985,-0.14999991655349731,-0.10318152327090502,False
lateral,control,command_vy,75,0.75,40,34,-0.10507500457169953,-0.14999991655349731,-0.10317354649305344,False
lateral,control,command_vy,76,0.76,40,34,-0.10370942089892927,-0.1499999612569809,-0.10317907020449639,False
lateral,control,command_vy,77,0.77,40,34,-0.10532182710524648,-0.1499999612569809,-0.10318098129704595,False
lateral,control,command_vy,78,0.78,40,34,-0.11051760939392263,-0.15875566288828857,-0.10318197309970856,False
lateral,control,command_vy,79,0.79,40,34,-0.11468184831738473,-0.1599999964237213,-0.1031818563491106,False
lateral,control,command_vy,80,0.8,40,34,-0.11277122441679241,-0.1599999964237213,-0.1031513262540102,False
lateral,control,command_vy,81,0.81,40,34,-0.11024568966403603,-0.1599999964237213,-0.10143653893843303,False
lateral,control,command_vy,82,0.8200000000000001,40,34,-0.1102462592013181,-0.1599999964237213,-0.10317908752709627,False
lateral,control,command_vy,83,0.8300000000000001,40,34,-0.11328922080341726,-0.1599999964237213,-0.10318197309970856,False
lateral,control,command_vy,84,0.84,40,34,-0.11242111270106399,-0.1599999964237213,-0.10318197309970856,False
lateral,control,command_vy,85,0.85,40,34,-0.10824893555603923,-0.15105793215334415,-0.10318189207464457,False
lateral,control,command_vy,86,0.86,40,34,-0.10412031857110562,-0.1498228308558464,-0.10318197309970856,False
lateral,control,command_vy,87,0.87,40,34,-0.10219507937633901,-0.14991412356495856,-0.10318197309970856,False
lateral,control,command_vy,88,0.88,40,34,-0.10451105236820879,-0.1499587431550026,-0.10318197309970856,False
lateral,control,command_vy,89,0.89,40,34,-0.11111371258005967,-0.1499801704287529,-0.10318201584741474,False
lateral,control,command_vy,90,0.9,40,34,-0.11406907712109389,-0.150020632147789,-0.1031820010393858,False
lateral,control,command_vy,91,0.91,40,34,-0.11382115985266864,-0.15139407724142076,-0.10345163997262716,False
lateral,control,command_vy,92,0.92,40,34,-0.11186959514953196,-0.15250839352607728,-0.10326554104685784,False
lateral,control,command_vy,93,0.93,40,34,-0.11159047431452199,-0.15250322222709656,-0.10320789897814392,False
lateral,control,command_vy,94,0.9400000000000001,40,34,-0.11227222083648666,-0.15065765097737302,-0.10323812630027533,False
lateral,control,command_vy,95,0.9500000000000001,40,34,-0.11241117692057742,-0.14999978467822073,-0.10421983990818262,False
lateral,control,command_vy,96,0.96,40,34,-0.11288215326424691,-0.149999917447567,-0.10353878177702427,False
lateral,control,command_vy,97,0.97,40,34,-0.11158322586945724,-0.1499999612569809,-0.10330453254282475,False
lateral,control,command_vy,98,0.98,40,34,-0.11159145508613437,-0.1511421938240528,-0.10322403851896525,False
lateral,control,command_vy,99,0.99,40,34,-0.10984012241847815,-0.15000009536743164,-0.10318201957270504,False
lateral,control,command_vy,100,1.0,40,34,0.0,0.0,0.0,False
lateral,control,command_wz,0,0.0,40,34,0.0,0.0,0.0,False
lateral,control,command_wz,1,0.01,40,34,-0.0016702918676601258,0.0,0.0,False
lateral,control,command_wz,2,0.02,40,34,-0.028240145452786237,-0.042598816864192486,0.0010319307772442697,False
lateral,control,command_wz,3,0.03,40,34,-0.08315554618430905,-0.15634422682225702,-0.006802306289318947,False
lateral,control,command_wz,4,0.04,40,34,-0.14840984914917496,-0.28068031013011935,-0.03358784403651953,False
lateral,control,command_wz,5,0.05,40,34,-0.19706071047578008,-0.32778930030763154,-0.06614143615588547,False
lateral,control,command_wz,6,0.06,40,34,-0.22198945416323843,-0.31685760900378224,-0.11787361193448304,False
lateral,control,command_wz,7,0.07,40,34,-0.23860840137861672,-0.3089465142786503,-0.1563311377167702,False
lateral,control,command_wz,8,0.08,40,34,-0.27966753429174424,-0.3530937239527702,-0.2061006134748459,False
lateral,control,command_wz,9,0.09,40,34,-0.30887644665688274,-0.4182767167687416,-0.23582351103425025,False
lateral,control,command_wz,10,0.1,40,34,-0.3197488482668996,-0.42489129677414894,-0.24598327577114104,False
lateral,control,command_wz,11,0.11,40,34,-0.3200899604223669,-0.42708242200315,-0.2485724011063576,False
lateral,control,command_wz,12,0.12,40,34,-0.32391009543836113,-0.411546782553196,-0.25007414385676385,False
lateral,control,command_wz,13,0.13,40,34,-0.3334241132214666,-0.4204505104571581,-0.25713021621108056,False
lateral,control,command_wz,14,0.14,40,34,-0.3579886395931243,-0.42817478731274605,-0.27153680264949803,False
lateral,control,command_wz,15,0.15,40,34,-0.3765397468954325,-0.4297874514013529,-0.3275045536458494,False
lateral,control,command_wz,16,0.16,40,34,-0.38493665605783456,-0.43328689187765124,-0.32409912109374994,False
lateral,control,command_wz,17,0.17,40,34,-0.37798394729197027,-0.4285821807384491,-0.36237353488802915,False
lateral,control,command_wz,18,0.18,40,34,-0.3595262539386749,-0.42872705280780793,-0.2777276013791562,False
lateral,control,command_wz,19,0.19,40,34,-0.3529545696787536,-0.4216741362214088,-0.27901578187942505,False
lateral,control,command_wz,20,0.2,40,34,-0.36484024807810794,-0.428014300763607,-0.2696980953216552,False
lateral,control,command_wz,21,0.21,40,34,-0.37842661434412006,-0.44044615514576435,-0.3457056046277285,False
lateral,control,command_wz,22,0.22,40,34,-0.38181182336062186,-0.44266721308231355,-0.3553887726366519,False
lateral,control,command_wz,23,0.23,40,34,-0.3704076715137343,-0.4452171642333269,-0.3083524048328398,False
lateral,control,command_wz,24,0.24,40,34,-0.3606225565299393,-0.44421601861715315,-0.25999986320734025,False
lateral,control,command_wz,25,0.25,40,34,-0.3550455326214433,-0.43465831875801086,-0.2711884919553996,False
lateral,control,command_wz,26,0.26,40,34,-0.3566976633332671,-0.42826783388853074,-0.28690958172082903,False
lateral,control,command_wz,27,0.27,40,34,-0.361214265326038,-0.4403723660111427,-0.25999993085861206,False
lateral,control,command_wz,28,0.28,40,34,-0.3573277250081302,-0.44823416352272033,-0.26002683877944976,False
lateral,control,command_wz,29,0.29,40,34,-0.3537279459815473,-0.44254956036806103,-0.258651564270258,False
lateral,control,command_wz,30,0.3,40,34,-0.34537222427316017,-0.4483701951801777,-0.2579479843378067,False
lateral,control,command_wz,31,0.31,40,34,-0.3357863928303122,-0.4497247326374054,-0.25990606397390364,False
lateral,control,command_wz,32,0.32,40,34,-0.33402001836523415,-0.44995420038700107,-0.25957949221134186,False
lateral,control,command_wz,33,0.33,40,34,-0.3297853305386379,-0.4479037046432495,-0.2628504679352045,False
lateral,control,command_wz,34,0.34,40,34,-0.3258763252068312,-0.44947079122066497,-0.25955695897340775,False
lateral,control,command_wz,35,0.35000000000000003,40,34,-0.3313567091338337,-0.44868015199899663,-0.259773987531662,False
lateral,control,command_wz,36,0.36,40,34,-0.33360629506781697,-0.4498215526342392,-0.2558969597518444,False
lateral,control,command_wz,37,0.37,40,34,-0.3329294671900571,-0.44988688454031944,-0.25273656636476516,False
lateral,control,command_wz,38,0.38,40,34,-0.33442734743934116,-0.4499602769315243,-0.2570772472023964,False
lateral,control,command_wz,39,0.39,40,34,-0.3446026224701201,-0.44999299630522727,-0.26288949951529506,False
lateral,control,command_wz,40,0.4,40,34,-0.36128514542244383,-0.44999881535768504,-0.3139344528317452,False
lateral,control,command_wz,41,0.41000000000000003,40,34,-0.3717968241067138,-0.45000001788139343,-0.3139593940973282,False
lateral,control,command_wz,42,0.42,40,34,-0.37369034678488966,-0.4500000138580799,-0.28133841171860696,False
lateral,control,command_wz,43,0.43,40,34,-0.3674429412689061,-0.45000001788139343,-0.3000485916435719,False
lateral,control,command_wz,44,0.44,40,34,-0.3662245068736375,-0.45000001788139343,-0.2971271935105324,False
lateral,control,command_wz,45,0.45,40,34,-0.3703780073858798,-0.45000001788139343,-0.2843542963266373,False
lateral,control,command_wz,46,0.46,40,34,-0.37619982963148507,-0.45000001788139343,-0.28360270589590075,False
lateral,control,command_wz,47,0.47000000000000003,40,34,-0.38074874882353466,-0.45000001788139343,-0.33965115241706373,False
lateral,control,command_wz,48,0.48,40,34,-0.37314781737141306,-0.45000001788139343,-0.30284410983324056,False
lateral,control,command_wz,49,0.49,40,34,-0.3660942119327374,-0.45000001788139343,-0.27946272343397144,False
lateral,control,command_wz,50,0.5,40,34,-0.35755027513951065,-0.45000001788139343,-0.26925912871956825,False
lateral,control,command_wz,51,0.51,40,34,-0.36331979325413705,-0.45000001788139343,-0.26437744177877903,False
lateral,control,command_wz,52,0.52,40,34,-0.3715140302665533,-0.45000001788139343,-0.2620832422375679,False
lateral,control,command_wz,53,0.53,40,34,-0.3819994233287871,-0.45000001788139343,-0.3362807548046113,False
lateral,control,command_wz,54,0.54,40,34,-0.3786188753284514,-0.45000001788139343,-0.26046908587217327,False
lateral,control,command_wz,55,0.55,40,34,-0.3753852460719645,-0.45000001788139343,-0.260222103074193,False
lateral,control,command_wz,56,0.56,40,34,-0.37911691655218605,-0.45000001788139343,-0.26010575056076046,False
lateral,control,command_wz,57,0.5700000000000001,40,34,-0.3790626401379705,-0.45000001788139343,-0.2946877385675907,False
lateral,control,command_wz,58,0.58,40,34,-0.37999168717861176,-0.45000001788139343,-0.3017286893725394,False
lateral,control,command_wz,59,0.59,40,34,-0.3803354610092938,-0.45000001788139343,-0.32059926591813565,False
lateral,control,command_wz,60,0.6,40,34,-0.38083650447428224,-0.45000001788139343,-0.337147507071495,False
lateral,control,command_wz,61,0.61,40,34,-0.3833517839359119,-0.45000001788139343,-0.3377147763222457,False
lateral,control,command_wz,62,0.62,40,34,-0.3942609092192725,-0.45000001788139343,-0.3610626201331616,False
lateral,control,command_wz,63,0.63,40,34,-0.39573494994407526,-0.4511800290644169,-0.3705290518701075,False
lateral,control,command_wz,64,0.64,40,34,-0.38718817242234926,-0.45001236706972125,-0.3390278276801109,False
lateral,control,command_wz,65,0.65,40,34,-0.37549367778003206,-0.45000891089439393,-0.30593256019055814,False
lateral,control,command_wz,66,0.66,40,34,-0.3730780307031237,-0.45000641912221906,-0.2600001096725464,False
lateral,control,command_wz,67,0.67,40,34,-0.37691942040063436,-0.45000001788139343,-0.2600001096725464,False
lateral,control,command_wz,68,0.68,40,34,-0.38098763197660446,-0.45000001788139343,-0.2847596964240077,False
lateral,control,command_wz,69,0.6900000000000001,40,34,-0.3821265151053667,-0.4500024157762528,-0.35061292894184565,False
lateral,control,command_wz,70,0.7000000000000001,40,34,-0.3784368356037885,-0.45000001788139343,-0.31069436222314806,False
lateral,control,command_wz,71,0.71,40,34,-0.3791282374570146,-0.45000001788139343,-0.2894446156919003,False
lateral,control,command_wz,72,0.72,40,34,-0.3838915612343699,-0.45013151079416275,-0.2839474841952324,False
lateral,control,command_wz,73,0.73,40,34,-0.3905418082703836,-0.45000066816806794,-0.3624720114469528,False
