context_id,specialist_mode,policy_role,evaluation_seed,environment_id,telemetry_rows,episode_steps,success,fell,failure_type,same_rollout_outcome_bound,abs_centerline_error_mean,abs_centerline_error_max,abs_heading_error_mean,abs_heading_error_max,abs_centerline_error_rate_mean,abs_centerline_error_rate_max,abs_heading_error_rate_mean,abs_heading_error_rate_max,command_vy_mean,command_vy_max,command_wz_mean,command_wz_max,cbf_correction_norm_mean,cbf_correction_norm_max,maximum_slip_speed_mean,maximum_slip_speed_max,contact_phase_mismatch_mean,contact_phase_mismatch_max,abs_roll_rad_mean,abs_roll_rad_max,abs_pitch_rad_mean,abs_pitch_rad_max,angular_velocity_norm_mean,angular_velocity_norm_max
L1,lateral,base,79100003,0,417,417,1,0,success,True,0.24108431320380624,0.5789303183555603,0.609811154408023,1.2142810821533203,0.1574287288185718,0.5680099129676819,1.274204830913771,3.894991159439087,-0.09980797698906661,0.03034357912838459,-0.4147647155191396,0.001989093841984868,0.0026416895923045192,0.3825458586215973,,,,,,,,,,
L1,lateral,base,79100004,0,371,371,1,0,success,True,0.21039275044507555,0.43565991520881653,0.47639923801048184,1.0799996852874756,0.16278714028179564,0.6785995960235596,1.2352664347868563,3.9425878524780273,-0.10223277228271885,0.02626708522439003,-0.3631723577437817,0.0,0.002327436575732556,0.2278270274400711,,,,,,,,,,
L1,lateral,base,79100005,0,400,400,1,0,success,True,0.10647056862129829,0.20236967504024506,0.34647510790964586,0.840000569820404,0.14646826275624336,0.6249358057975769,1.036751620657742,4.00262451171875,-0.07389988448834629,0.09553033113479614,-0.2876448044204153,0.06871016323566437,0.004669836194319213,0.491086483001709,,,,,,,,,,
L1,lateral,base,79100006,0,337,337,1,0,success,True,0.10634810754754519,0.3489120900630951,0.33634489063430545,0.8130903840065002,0.1665369745520792,0.6489174365997314,1.0182874815632488,3.7472009658813477,-0.07961744158763648,0.052592016756534576,-0.2851944057960395,0.0033924111630767584,0.003416353122322864,0.3268984854221344,,,,,,,,,,
L1,lateral,base,79100007,0,293,293,0,1,lateral_heading_drift,True,0.430926657723638,1.413372278213501,0.9196828249460499,1.600324273109436,0.28549325077098386,1.6100525856018066,1.2423633012742619,7.57612943649292,-0.11385001598479093,0.012684076093137264,-0.45567454257503204,0.0,0.009252263235205473,0.6990684270858765,,,,,,,,,,
L1,lateral,control,79100000,0,324,324,0,1,lateral_heading_drift,True,0.5486889736587693,1.801168441772461,0.9361947508870888,1.938639521598816,0.31280731151662305,1.2182533740997314,1.3013663947363787,5.885589599609375,-0.11064200187504383,0.02294919453561306,-0.4555735212813971,0.0,0.053935244714304775,2.938725233078003,,,,,,,,,,
L1,lateral,control,79100001,0,399,399,1,0,success,True,0.4625578332402951,0.902982234954834,0.8095793802673954,1.493772268295288,0.17387540096925913,0.6804525852203369,1.1980282317072077,4.28096342086792,-0.12112603118622157,0.012763689272105694,-0.4572822280288826,0.0,0.00042474833590982125,0.1694478839635849,,,,,,,,,,
L1,lateral,control,79100002,0,384,384,1,0,success,True,0.16743075701106136,0.2923312783241272,0.5645282287041482,0.9346089959144592,0.15439410815209462,0.5900323390960693,1.058733464635831,4.016348361968994,-0.12612274774801335,0.01891057938337326,-0.4106044082363951,0.0,0.001089260257155309,0.16410019993782043,,,,,,,,,,
L1,lateral,control,79100003,0,382,382,1,0,success,True,0.13886364220807035,0.5282272696495056,0.5381961464376008,1.2178955078125,0.1637407965185267,0.6197109818458557,1.1746004194323538,3.5700347423553467,-0.09963016352782035,0.05809616297483444,-0.36676546431107554,0.001987272873520851,0.00282578352641406,0.4823479652404785,,,,,,,,,,
L1,lateral,control,79100004,0,397,397,1,0,success,True,0.38572266258261817,0.915365993976593,0.8884394027067521,1.7214429378509521,0.1757393957559085,0.5191713571548462,1.1803468400542096,3.8674652576446533,-0.12209638362393835,0.02626432292163372,-0.4312787515073733,0.0,0.0016894680958886709,0.31475725769996643,,,,,,,,,,
L1,lateral,control,79100005,0,397,397,1,0,success,True,0.0944872735975974,0.20464679598808289,0.3889757086955696,0.8103348612785339,0.14764415427235422,0.5854766964912415,1.048537481702883,3.7487599849700928,-0.09924404341340422,0.01770276017487049,-0.34026078305322144,0.0,0.0022559828115984834,0.42218437790870667,,,,,,,,,,
L1,lateral,control,79100006,0,375,375,1,0,success,True,0.11864974140915244,0.32270318269729614,0.20095172503450887,0.6265830397605896,0.14553325434525807,0.6447278261184692,1.1119171584298213,3.896336555480957,-0.005957608226065834,0.12711498141288757,-0.15513965236612906,0.11549301445484161,0.0012282907878184565,0.2092151641845703,,,,,,,,,,
L1,lateral,control,79100007,0,391,391,1,0,success,True,0.40719015224624777,0.8712671995162964,0.8575892364296615,1.4187390804290771,0.18011585272410335,0.6414890289306641,1.1019445835800885,3.950566053390503,-0.12161165683308754,0.012674793601036072,-0.46260921486779627,0.0,0.0003238939224378944,0.12661686539649963,,,,,,,,,,
L1,lateral,v21,79100000,0,351,351,1,0,success,True,0.17458168460000983,0.3489992022514343,0.493725967682378,1.0247951745986938,0.1704990966643533,0.6324371099472046,1.1470485912885335,3.912153720855713,-0.09793304641362269,0.02294987440109253,-0.4116888175031271,0.0,0.002853088031524982,0.5991702079772949,,,,,,,,,,
L1,lateral,v21,79100001,0,341,341,1,0,success,True,0.1033878446485159,0.2395484447479248,0.3669760588179629,0.8593428730964661,0.15207150542993875,0.5840417146682739,1.042429430880024,4.0214152336120605,-0.08364928672274526,0.02609715610742569,-0.34124549536465987,0.0,0.004263239424304141,0.5038182735443115,,,,,,,,,,
L1,lateral,v21,79100002,0,402,402,1,0,success,True,0.38459196131621703,0.8350546956062317,0.8420613791633731,1.376129150390625,0.17179245285838102,0.5231112241744995,1.19554091589201,4.231166839599609,-0.1271990539577896,0.018931277096271515,-0.4455421432987115,0.0,0.005847253237299494,0.6280625462532043,,,,,,,,,,
L1,lateral,v21,79100003,0,344,344,1,0,success,True,0.04275146337259198,0.11008504778146744,0.2878966967908254,0.6321470737457275,0.15660934070217272,0.6317459344863892,1.04138044646378,3.7383601665496826,-0.07442003431043663,0.09521299600601196,-0.25659446723435647,0.0019904719665646553,0.0017130206318968547,0.18258549273014069,,,,,,,,,,
