round,configured_runtime_filter_fraction,rollout_success_rate,rollout_fall_rate,rollout_filter_on_episode_count,rollout_filter_on_success_rate,rollout_filter_on_fall_rate,rollout_filter_off_episode_count,rollout_filter_off_success_rate,rollout_filter_off_fall_rate,rollout_mean_return,rollout_mean_reached_riser,actor_loss,value_loss,moving_forward_kl,behavior_approx_kl,clip_fraction,action_mean_shift,actor_gradient_norm,actor_gradient_clipped_fraction,teacher_transition_count,teacher_fraction_among_interventions,teacher_weight_sum,teacher_loss,teacher_huber_loss_mean,teacher_smooth_l1_beta,mean_cbf_correction_norm,mean_residual_target_norm,mean_policy_to_target_distance_before_update,mean_policy_to_target_distance_after_update,teacher_mode,teacher_gate_mode,teacher_eta,cbf_intervention_count,cbf_intervention_per_riser,toe_riser_kick_event_count,round_start_actor_sha256,round_end_actor_sha256,epoch_moving_forward_kl_json,minibatch_diagnostics_json,teacher_error_before_action_00,teacher_error_before_action_01,teacher_error_before_action_02,teacher_error_before_action_03,teacher_error_before_action_04,teacher_error_before_action_05,teacher_error_before_action_06,teacher_error_before_action_07,teacher_error_before_action_08,teacher_error_before_action_09,teacher_error_before_action_10,teacher_error_before_action_11,teacher_error_after_action_00,teacher_error_after_action_01,teacher_error_after_action_02,teacher_error_after_action_03,teacher_error_after_action_04,teacher_error_after_action_05,teacher_error_after_action_06,teacher_error_after_action_07,teacher_error_after_action_08,teacher_error_after_action_09,teacher_error_after_action_10,teacher_error_after_action_11
1,0.0,0.6163793103448276,0.38362068965517243,0,,,232,0.6163793103448276,0.38362068965517243,8.438282140370074,9.443965517241379,0.0028623492689803243,0.3285372629761696,0.0006554502760991454,0.0007905417587608099,0.157745361328125,0.0024615581787656993,43.16996765136719,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,2057.0,4a4926d9227c31fb239ceead6c39bed61304d1f2c7e3a47aea510e060cee2acd,2e2253bc91a0cad21446fea1edbbfbe9714b4a1b855494bfde753adae797aff0,"[0.0012070434167981148,0.0006554502760991454]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0036821854300796986,""actor_gradient_norm_pre_clip"":8.552510261535645,""behavior_approximate_kl"":0.0030913290102034807,""clip_fraction"":0.464141845703125,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.0029930316377431154},{""accumulated_microbatches"":1,""action_mean_shift"":0.0030586598441004753,""actor_gradient_norm_pre_clip"":43.16996765136719,""behavior_approximate_kl"":0.002355456817895174,""clip_fraction"":0.385894775390625,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.0020590652711689472},{""accumulated_microbatches"":1,""action_mean_shift"":0.002302106935530901,""actor_gradient_norm_pre_clip"":35.40073013305664,""behavior_approximate_kl"":0.0012034354731440544,""clip_fraction"":0.2635498046875,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0011473024496808648},{""accumulated_microbatches"":1,""action_mean_shift"":0.002370385453104973,""actor_gradient_norm_pre_clip"":22.80889129638672,""behavior_approximate_kl"":0.0011189074721187353,""clip_fraction"":0.27880859375,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0012140905018895864},{""accumulated_microbatches"":1,""action_mean_shift"":0.002383557381108403,""actor_gradient_norm_pre_clip"":25.16704750061035,""behavior_approximate_kl"":0.00142290152143687,""clip_fraction"":0.28607177734375,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.001197266741655767},{""accumulated_microbatches"":1,""action_mean_shift"":0.002200799062848091,""actor_gradient_norm_pre_clip"":27.497730255126953,""behavior_approximate_kl"":0.000766803277656436,""clip_fraction"":0.245697021484375,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.001017145230434835},{""accumulated_microbatches"":1,""action_mean_shift"":0.0019357686396688223,""actor_gradient_norm_pre_clip"":24.8602294921875,""behavior_approximate_kl"":0.001207077642902732,""clip_fraction"":0.19384765625,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.0007869348046369851},{""accumulated_microbatches"":1,""action_mean_shift"":0.0017590026836842299,""actor_gradient_norm_pre_clip"":20.984661102294922,""behavior_approximate_kl"":0.0008468545274809003,""clip_fraction"":0.157196044921875,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0006543247727677226}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.6523605150214592,0.34763948497854075,0,,,233,0.6523605150214592,0.34763948497854075,9.023253068391858,9.6137339055794,9.087318903766572e-05,0.26312559843063354,0.0003873113892041147,0.00036011909833177924,0.0719757080078125,0.0014309485268313438,22.192522048950195,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,2111.0,2e2253bc91a0cad21446fea1edbbfbe9714b4a1b855494bfde753adae797aff0,1e0b193cebcfafd49ef15f089a4725f247fe54f5713ad7d041ef346345825ac0,"[0.0004985588602721691,0.0003873113892041147]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0010239511029794812,""actor_gradient_norm_pre_clip"":8.550312042236328,""behavior_approximate_kl"":0.00026581998099572957,""clip_fraction"":0.02490234375,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.00022469268878921866},{""accumulated_microbatches"":1,""action_mean_shift"":0.001754875062033534,""actor_gradient_norm_pre_clip"":10.1293306350708,""behavior_approximate_kl"":0.0006759794196113944,""clip_fraction"":0.15692138671875,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.0006498693255707622},{""accumulated_microbatches"":1,""action_mean_shift"":0.0016959087224677205,""actor_gradient_norm_pre_clip"":22.192522048950195,""behavior_approximate_kl"":0.0007923194207251072,""clip_fraction"":0.141387939453125,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0006052472162991762},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015414990484714508,""actor_gradient_norm_pre_clip"":18.888195037841797,""behavior_approximate_kl"":0.0006682869279757142,""clip_fraction"":0.10955810546875,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0004975278861820698},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013334881514310837,""actor_gradient_norm_pre_clip"":14.457403182983398,""behavior_approximate_kl"":0.0005112988292239606,""clip_fraction"":0.0684814453125,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.0003755317011382431},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013622441329061985,""actor_gradient_norm_pre_clip"":10.919114112854004,""behavior_approximate_kl"":0.0007033363217487931,""clip_fraction"":0.069000244140625,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.00038473671884275973},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013844820205122232,""actor_gradient_norm_pre_clip"":11.51626205444336,""behavior_approximate_kl"":0.0001955645129783079,""clip_fraction"":0.075408935546875,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.0004011197597719729},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013511399738490582,""actor_gradient_norm_pre_clip"":12.06701374053955,""behavior_approximate_kl"":0.00022736945538781583,""clip_fraction"":0.07171630859375,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0003872293746098876}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.5617021276595745,0.43829787234042555,0,,,235,0.5617021276595745,0.43829787234042555,7.827531432090922,9.54468085106383,5.525468441192061e-05,0.24455575086176395,0.00037823012098670006,0.0005631297826766968,0.0703125,0.001441669068299234,17.74732208251953,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,2172.0,1e0b193cebcfafd49ef15f089a4725f247fe54f5713ad7d041ef346345825ac0,7a8bd55af43759c87747f3d66b4d10a217efd25b3d8013a93dc5936db06a50cf,"[0.0005452678888104856,0.00037823012098670006]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0011391857406124473,""actor_gradient_norm_pre_clip"":8.325934410095215,""behavior_approximate_kl"":0.000369496934581548,""clip_fraction"":0.052520751953125,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.00030196653096936643},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015517313731834292,""actor_gradient_norm_pre_clip"":10.785411834716797,""behavior_approximate_kl"":0.0005703504430130124,""clip_fraction"":0.117706298828125,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.0005142113659530878},{""accumulated_microbatches"":1,""action_mean_shift"":0.001517359632998705,""actor_gradient_norm_pre_clip"":17.74732208251953,""behavior_approximate_kl"":0.0005257114535197616,""clip_fraction"":0.107666015625,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0004886604147031903},{""accumulated_microbatches"":1,""action_mean_shift"":0.001590874046087265,""actor_gradient_norm_pre_clip"":16.91490936279297,""behavior_approximate_kl"":0.0005700085894204676,""clip_fraction"":0.12530517578125,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0005445203860290349},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015593069838359952,""actor_gradient_norm_pre_clip"":14.65753173828125,""behavior_approximate_kl"":0.0006647579721175134,""clip_fraction"":0.115020751953125,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.0005164124304428697},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014083818532526493,""actor_gradient_norm_pre_clip"":17.36133575439453,""behavior_approximate_kl"":0.00046409951755777,""clip_fraction"":0.08477783203125,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.0004207607125863433},{""accumulated_microbatches"":1,""action_mean_shift"":0.001433000317774713,""actor_gradient_norm_pre_clip"":13.039856910705566,""behavior_approximate_kl"":0.0006211664876900613,""clip_fraction"":0.09228515625,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.00044240697752684355},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013335125986486673,""actor_gradient_norm_pre_clip"":11.965269088745117,""behavior_approximate_kl"":0.0006394304800778627,""clip_fraction"":0.069580078125,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.00037901190808042884}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.6103896103896104,0.38961038961038963,0,,,231,0.6103896103896104,0.38961038961038963,8.383637889639123,9.32034632034632,0.00015344542043749243,0.23514935746788979,0.00039652909617871046,0.0005162559682503343,0.0754852294921875,0.00149775599129498,18.625890731811523,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,2111.0,7a8bd55af43759c87747f3d66b4d10a217efd25b3d8013a93dc5936db06a50cf,13ad9c90e853c215429e0ecdd5efb0c1b194371a8c5cf64828a5167822cdb363,"[0.0004846194642595947,0.00039652909617871046]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0012473422102630138,""actor_gradient_norm_pre_clip"":8.451446533203125,""behavior_approximate_kl"":0.0002997882547788322,""clip_fraction"":0.068634033203125,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.00035347422817721963},{""accumulated_microbatches"":1,""action_mean_shift"":0.001676370739005506,""actor_gradient_norm_pre_clip"":15.984415054321289,""behavior_approximate_kl"":0.0006696723867207766,""clip_fraction"":0.135406494140625,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.000594425480812788},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015888068592175841,""actor_gradient_norm_pre_clip"":18.398317337036133,""behavior_approximate_kl"":0.00021738681243732572,""clip_fraction"":0.12030029296875,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.000534685852471739},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015149861574172974,""actor_gradient_norm_pre_clip"":14.750958442687988,""behavior_approximate_kl"":0.000667545769829303,""clip_fraction"":0.105804443359375,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0004859158652834594},{""accumulated_microbatches"":1,""action_mean_shift"":0.001455797115340829,""actor_gradient_norm_pre_clip"":13.595013618469238,""behavior_approximate_kl"":0.000594059587456286,""clip_fraction"":0.090545654296875,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.00044852279825136065},{""accumulated_microbatches"":1,""action_mean_shift"":0.0016132728196680546,""actor_gradient_norm_pre_clip"":15.618321418762207,""behavior_approximate_kl"":0.0008209917577914894,""clip_fraction"":0.12200927734375,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.0005478339735418558},{""accumulated_microbatches"":1,""action_mean_shift"":0.001523441867902875,""actor_gradient_norm_pre_clip"":18.625890731811523,""behavior_approximate_kl"":0.000376958807464689,""clip_fraction"":0.106109619140625,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.0004899612395092845},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013620301615446806,""actor_gradient_norm_pre_clip"":14.694948196411133,""behavior_approximate_kl"":0.0005091396160423756,""clip_fraction"":0.0731201171875,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0003957649751100689}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
