domain,pair_index,evaluation_seed,environment_id,baseline_success,final_success,baseline_fell,final_fell,baseline_timed_out,final_timed_out,baseline_return,final_return,baseline_intervention_per_riser,final_intervention_per_riser
target,244,125000001,116,True,False,False,True,False,False,10.238473892211914,-1.0218424797058105,0.1111111119389534,1.6666666269302368
target,245,125000001,117,True,True,False,False,False,False,10.104375839233398,9.476655960083008,0.2222222238779068,0.2222222238779068
target,246,125000001,118,True,True,False,False,False,False,9.996487617492676,8.66490364074707,0.1111111119389534,0.1111111119389534
target,247,125000001,119,True,False,False,True,False,False,12.989391326904297,0.008125782012939453,1.1111111640930176,3.857142925262451
target,248,125000001,120,True,True,False,False,False,False,11.431449890136719,11.226705551147461,1.3333333730697632,1.2222222089767456
target,249,125000001,121,True,True,False,False,False,False,8.735710144042969,8.01223087310791,0.2222222238779068,0.0
target,250,125000001,122,True,True,False,False,False,False,9.655734062194824,9.84292221069336,0.1111111119389534,0.1111111119389534
target,251,125000001,123,True,False,False,True,False,False,10.038549423217773,-1.2982468605041504,0.1111111119389534,2.25
target,252,125000001,124,True,True,False,False,False,False,10.25512981414795,9.578741073608398,0.4444444477558136,0.4444444477558136
target,253,125000001,125,False,True,True,False,False,False,0.5265073776245117,11.046137809753418,0.7142857313156128,0.4444444477558136
target,254,125000001,126,True,False,False,True,False,False,10.356371879577637,-0.14223647117614746,1.1111111640930176,0.7777777910232544
target,255,125000001,127,True,False,False,True,False,False,11.331106185913086,-5.940807342529297,0.6666666865348816,2.555555582046509
target,256,125000002,0,True,False,False,True,False,False,10.886887550354004,-1.7792181968688965,0.1111111119389534,1.3333333730697632
target,257,125000002,1,True,True,False,False,False,False,11.791357040405273,9.834936141967773,0.3333333432674408,0.6666666865348816
target,258,125000002,2,True,True,False,False,False,False,9.714635848999023,10.753061294555664,0.3333333432674408,0.4444444477558136
target,259,125000002,3,True,True,False,False,False,False,8.604281425476074,9.838088989257812,0.0,0.4444444477558136
target,260,125000002,4,True,False,False,True,False,False,8.999954223632812,-2.618631601333618,0.1111111119389534,0.5
target,261,125000002,5,True,False,False,True,False,False,9.619474411010742,-0.33170437812805176,0.2222222238779068,2.3333332538604736
target,262,125000002,6,False,True,True,False,False,False,-2.4386446475982666,10.528998374938965,2.6666667461395264,1.0
target,263,125000002,7,True,True,False,False,False,False,10.441140174865723,11.002908706665039,0.8888888955116272,1.3333333730697632
target,264,125000002,8,True,False,False,True,False,False,10.219611167907715,0.17725563049316406,0.5555555820465088,0.6666666865348816
target,265,125000002,9,True,False,False,True,False,False,9.47429370880127,-3.799740791320801,0.2222222238779068,2.857142925262451
target,266,125000002,10,True,True,False,False,False,False,11.997537612915039,11.587686538696289,0.6666666865348816,1.2222222089767456
target,267,125000002,11,True,True,False,False,False,False,9.658697128295898,10.852087020874023,0.3333333432674408,0.6666666865348816
target,268,125000002,12,True,True,False,False,False,False,10.361459732055664,7.946743965148926,0.2222222238779068,0.4444444477558136
target,269,125000002,13,True,True,False,False,False,False,11.980780601501465,11.789912223815918,0.4444444477558136,1.3333333730697632
target,270,125000002,14,False,True,True,False,False,False,-4.181656360626221,10.613374710083008,3.5,0.5555555820465088
target,271,125000002,15,False,True,True,False,False,False,-0.0487818717956543,9.791961669921875,1.3333333730697632,0.2222222238779068
target,272,125000002,16,False,False,True,True,False,False,-8.931377410888672,-2.9687585830688477,8.333333969116211,4.1666669845581055
target,273,125000002,17,True,True,False,False,False,False,11.159024238586426,12.427589416503906,0.6666666865348816,1.3333333730697632
target,274,125000002,18,True,False,False,True,False,False,11.228620529174805,-2.1379830837249756,0.3333333432674408,0.3333333432674408
target,275,125000002,19,False,True,True,False,False,False,-5.014981269836426,9.136860847473145,5.0,1.6666666269302368
target,276,125000002,20,False,False,True,True,False,False,-7.02787971496582,0.240142822265625,2.1111111640930176,0.1111111119389534
target,277,125000002,21,True,True,False,False,False,False,11.422494888305664,11.064210891723633,1.3333333730697632,1.4444444179534912
target,278,125000002,22,True,False,False,True,False,False,11.024518966674805,-1.3821241855621338,0.6666666865348816,1.3333333730697632
target,279,125000002,23,True,True,False,False,False,False,10.562329292297363,10.803927421569824,1.0,1.1111111640930176
target,280,125000002,24,True,True,False,False,False,False,3.660637140274048,10.010948181152344,2.1111111640930176,0.0
target,281,125000002,25,True,True,False,False,False,False,10.464200973510742,10.613018035888672,1.0,1.0
target,282,125000002,26,False,False,True,True,False,False,-1.4338788986206055,-0.039591312408447266,0.800000011920929,0.5714285969734192
target,283,125000002,27,False,False,True,True,False,False,0.21942520141601562,-0.26102161407470703,0.6666666865348816,2.444444417953491
target,284,125000002,28,True,True,False,False,False,False,9.943962097167969,9.03591537475586,0.1111111119389534,0.0
target,285,125000002,29,False,False,True,True,False,False,-2.4278173446655273,-1.511780023574829,4.800000190734863,1.8571429252624512
target,286,125000002,30,True,True,False,False,False,False,10.134422302246094,10.317411422729492,0.2222222238779068,0.5555555820465088
target,287,125000002,31,True,True,False,False,False,False,8.895845413208008,9.681498527526855,0.1111111119389534,0.2222222238779068
target,288,125000002,32,True,True,False,False,False,False,10.286175727844238,10.58331298828125,0.4444444477558136,0.4444444477558136
target,289,125000002,33,True,True,False,False,False,False,11.29157543182373,10.497333526611328,0.4444444477558136,0.6666666865348816
target,290,125000002,34,True,True,False,False,False,False,8.72382926940918,10.601734161376953,0.1111111119389534,0.1111111119389534
target,291,125000002,35,True,True,False,False,False,False,9.436060905456543,9.656830787658691,0.1111111119389534,0.1111111119389534
target,292,125000002,36,True,True,False,False,False,False,11.653164863586426,12.739265441894531,0.5555555820465088,0.8888888955116272
target,293,125000002,37,False,True,True,False,False,False,-3.3526573181152344,10.072395324707031,1.2857143878936768,0.2222222238779068
target,294,125000002,38,False,True,True,False,False,False,-2.3459577560424805,11.761656761169434,4.25,1.3333333730697632
target,295,125000002,39,True,False,False,True,False,False,11.638452529907227,-1.3760986328125,1.1111111640930176,2.1111111640930176
target,296,125000002,40,True,False,False,True,False,False,10.726019859313965,0.31528186798095703,0.2222222238779068,0.3333333432674408
target,297,125000002,41,True,True,False,False,False,False,10.683979034423828,10.082653045654297,0.8888888955116272,0.7777777910232544
target,298,125000002,42,True,False,False,True,False,False,9.631973266601562,-1.1625797748565674,0.5555555820465088,0.4444444477558136
target,299,125000002,43,False,True,True,False,False,False,-1.1552445888519287,5.053569793701172,3.0,3.1111111640930176
target,300,125000002,44,True,True,False,False,False,False,8.698447227478027,10.895265579223633,0.0,0.5555555820465088
target,301,125000002,45,True,True,False,False,False,False,10.578737258911133,9.99990463256836,0.8888888955116272,1.3333333730697632
target,302,125000002,46,True,False,False,True,False,False,9.818647384643555,1.3989081382751465,0.4444444477558136,2.625
target,303,125000002,47,True,True,False,False,False,False,9.534521102905273,8.688972473144531,0.2222222238779068,0.2222222238779068
target,304,125000002,48,False,False,True,True,False,False,-3.870418071746826,-4.192278861999512,1.5,4.75
target,305,125000002,49,False,False,True,True,False,False,-1.9182345867156982,-0.1605973243713379,1.0,0.3333333432674408
target,306,125000002,50,True,True,False,False,False,False,9.005250930786133,7.393441677093506,0.0,0.3333333432674408
target,307,125000002,51,False,False,True,True,False,False,-1.484994649887085,-2.3228862285614014,1.3333333730697632,1.625
target,308,125000002,52,True,True,False,False,False,False,9.547375679016113,10.264791488647461,0.0,0.3333333432674408
target,309,125000002,53,True,False,False,True,False,False,8.971799850463867,-0.7906112670898438,0.8888888955116272,0.0
target,310,125000002,54,False,True,True,False,False,False,-0.2916245460510254,11.095124244689941,3.1666667461395264,2.555555582046509
target,311,125000002,55,False,True,True,False,False,False,-3.183565378189087,8.563314437866211,0.8888888955116272,0.0
target,312,125000002,56,False,True,True,False,False,False,-5.0521559715271,10.229153633117676,1.25,0.5555555820465088
target,313,125000002,57,True,True,False,False,False,False,9.594350814819336,4.997929573059082,0.1111111119389534,2.1111111640930176
target,314,125000002,58,True,False,False,True,False,False,11.78615951538086,-0.16192936897277832,0.7777777910232544,0.6666666865348816
target,315,125000002,59,True,False,False,True,False,False,11.140937805175781,-0.07133245468139648,0.6666666865348816,1.625
target,316,125000002,60,True,False,False,True,False,False,8.617679595947266,-1.6338183879852295,0.1111111119389534,0.2222222238779068
target,317,125000002,61,False,True,True,False,False,False,-0.4360837936401367,9.489450454711914,0.2222222238779068,0.1111111119389534
target,318,125000002,62,True,True,False,False,False,False,9.435321807861328,8.476341247558594,0.1111111119389534,0.6666666865348816
target,319,125000002,63,True,True,False,False,False,False,8.646687507629395,9.037338256835938,0.0,0.0
target,320,125000002,64,False,True,True,False,False,False,-0.6392631530761719,10.84389877319336,2.142857313156128,0.7777777910232544
target,321,125000002,65,False,False,True,True,False,False,0.3555479049682617,-1.1664118766784668,0.2222222238779068,0.1111111119389534
target,322,125000002,66,False,False,True,True,False,False,-2.473402261734009,-8.977415084838867,1.0,2.5
target,323,125000002,67,True,True,False,False,False,False,11.045753479003906,10.581232070922852,0.5555555820465088,0.2222222238779068
target,324,125000002,68,True,True,False,False,False,False,12.418408393859863,12.47959041595459,1.6666666269302368,1.2222222089767456
target,325,125000002,69,True,False,False,True,False,False,9.521957397460938,-0.769038200378418,0.2222222238779068,1.625
target,326,125000002,70,True,True,False,False,False,False,8.73956298828125,9.928364753723145,0.2222222238779068,0.4444444477558136
target,327,125000002,71,True,True,False,False,False,False,12.24141788482666,10.00008773803711,1.5555555820465088,1.7777777910232544
target,328,125000002,72,False,True,True,False,False,False,-0.8115954399108887,8.249837875366211,2.6666667461395264,0.6666666865348816
target,329,125000002,73,True,True,False,False,False,False,10.30038833618164,9.176403045654297,0.1111111119389534,0.4444444477558136
target,330,125000002,74,True,False,False,True,False,False,9.266894340515137,1.105386734008789,0.7777777910232544,3.142857313156128
target,331,125000002,75,True,True,False,False,False,False,10.864558219909668,10.595932006835938,0.6666666865348816,0.5555555820465088
target,332,125000002,76,True,True,False,False,False,False,10.287670135498047,8.916559219360352,0.3333333432674408,0.3333333432674408
target,333,125000002,77,True,True,False,False,False,False,9.215787887573242,10.66920280456543,0.6666666865348816,0.8888888955116272
target,334,125000002,78,True,True,False,False,False,False,11.346918106079102,10.19487476348877,0.3333333432674408,0.5555555820465088
target,335,125000002,79,True,True,False,False,False,False,9.861589431762695,12.372369766235352,0.7777777910232544,2.222222328186035
target,336,125000002,80,False,True,True,False,False,False,-1.0548202991485596,13.593692779541016,1.4444444179534912,1.888888955116272
target,337,125000002,81,True,True,False,False,False,False,10.006328582763672,10.305501937866211,0.1111111119389534,0.3333333432674408
target,338,125000002,82,True,True,False,False,False,False,8.68533992767334,9.645988464355469,0.3333333432674408,0.4444444477558136
target,339,125000002,83,False,False,True,True,False,False,-0.9225673675537109,-1.8035228252410889,0.5555555820465088,1.75
target,340,125000002,84,False,True,True,False,False,False,1.615067958831787,11.499043464660645,2.8888888359069824,1.6666666269302368
target,341,125000002,85,True,True,False,False,False,False,9.00084114074707,12.230855941772461,0.3333333432674408,1.2222222089767456
target,342,125000002,86,True,True,False,False,False,False,10.337059020996094,11.010194778442383,0.7777777910232544,2.0
target,343,125000002,87,False,True,True,False,False,False,-1.9992504119873047,9.586201667785645,1.625,0.0
target,344,125000002,88,True,True,False,False,False,False,7.970303535461426,10.119245529174805,0.1111111119389534,0.2222222238779068
target,345,125000002,89,True,False,False,True,False,False,6.357124328613281,-2.425166606903076,0.6666666865348816,7.0
target,346,125000002,90,True,False,False,True,False,False,10.386518478393555,-0.43500852584838867,0.0,0.1111111119389534
target,347,125000002,91,False,True,True,False,False,False,-1.6565685272216797,9.175453186035156,0.5555555820465088,0.5555555820465088
target,348,125000002,92,False,False,True,True,False,False,-0.9666061401367188,-1.1569106578826904,1.0,0.6666666865348816
target,349,125000002,93,True,True,False,False,False,False,10.338203430175781,11.164371490478516,1.7777777910232544,1.3333333730697632
target,350,125000002,94,True,False,False,True,False,False,9.433332443237305,-3.2822723388671875,0.2222222238779068,0.8888888955116272
target,351,125000002,95,False,True,True,False,False,False,0.1370382308959961,11.424539566040039,0.4444444477558136,0.5555555820465088
target,352,125000002,96,False,True,True,False,False,False,-1.067580223083496,9.709307670593262,0.5555555820465088,1.2222222089767456
target,353,125000002,97,False,True,True,False,False,False,-0.5377097129821777,7.053240776062012,1.7142858505249023,1.0
target,354,125000002,98,True,True,False,False,False,False,11.020868301391602,7.258636474609375,0.5555555820465088,0.8888888955116272
target,355,125000002,99,True,False,False,True,False,False,11.177044868469238,-0.03202676773071289,1.4444444179534912,1.5555555820465088
target,356,125000002,100,True,False,False,True,False,False,9.491655349731445,-1.5297818183898926,0.4444444477558136,1.1428571939468384
target,357,125000002,101,False,False,True,True,False,False,-7.59775447845459,-2.6084790229797363,2.0,0.8888888955116272
target,358,125000002,102,True,True,False,False,False,False,9.828863143920898,10.467947006225586,0.1111111119389534,0.3333333432674408
target,359,125000002,103,True,True,False,False,False,False,10.994423866271973,10.637191772460938,0.7777777910232544,0.4444444477558136
target,360,125000002,104,True,True,False,False,False,False,10.416948318481445,10.41996955871582,0.0,0.1111111119389534
target,361,125000002,105,True,True,False,False,False,False,9.100151062011719,9.8887357711792,0.2222222238779068,0.3333333432674408
target,362,125000002,106,True,True,False,False,False,False,12.117744445800781,9.620710372924805,0.6666666865348816,0.5555555820465088
target,363,125000002,107,True,False,False,True,False,False,11.172868728637695,0.23613262176513672,0.3333333432674408,1.375
target,364,125000002,108,True,False,False,True,False,False,7.33561897277832,-2.3410868644714355,1.4444444179534912,2.4285714626312256
target,365,125000002,109,False,True,True,False,False,False,-6.526368141174316,10.797201156616211,3.5,1.2222222089767456
target,366,125000002,110,True,True,False,False,False,False,10.053634643554688,10.871088027954102,0.5555555820465088,0.7777777910232544
target,367,125000002,111,True,False,False,True,False,False,11.04993724822998,-1.0081305503845215,0.4444444477558136,0.2222222238779068
target,368,125000002,112,True,True,False,False,False,False,8.946935653686523,9.78711986541748,0.2222222238779068,0.2222222238779068
target,369,125000002,113,False,False,True,True,False,False,-0.8859930038452148,-0.5822086334228516,0.3333333432674408,1.0
target,370,125000002,114,True,True,False,False,False,False,8.44797134399414,9.807273864746094,0.2222222238779068,0.0
target,371,125000002,115,False,True,True,False,False,False,-4.3127312660217285,9.264547348022461,1.888888955116272,0.0
target,372,125000002,116,False,True,True,False,False,False,-1.4601683616638184,10.521240234375,1.0,0.3333333432674408
target,373,125000002,117,True,True,False,False,False,False,10.53957748413086,9.704116821289062,0.3333333432674408,0.0
target,374,125000002,118,True,True,False,False,False,False,9.358612060546875,9.002311706542969,0.6666666865348816,0.2222222238779068
target,375,125000002,119,False,False,True,True,False,False,-1.9944462776184082,-2.8240580558776855,0.5,0.3333333432674408
target,376,125000002,120,False,False,True,True,False,False,0.9154243469238281,0.003964424133300781,1.75,0.4444444477558136
target,377,125000002,121,False,False,True,True,False,False,-1.9686264991760254,-2.7395081520080566,0.75,1.0
target,378,125000002,122,False,True,True,False,False,False,0.34414148330688477,11.843122482299805,1.888888955116272,1.5555555820465088
target,379,125000002,123,True,False,False,True,False,False,9.0314302444458,0.14969301223754883,0.2222222238779068,1.5555555820465088
target,380,125000002,124,True,True,False,False,False,False,9.303471565246582,9.397574424743652,0.2222222238779068,1.0
target,381,125000002,125,True,True,False,False,False,False,11.63930606842041,11.248555183410645,0.0,0.3333333432674408
target,382,125000002,126,False,True,True,False,False,False,-1.1430466175079346,9.282815933227539,0.1111111119389534,0.3333333432674408
target,383,125000002,127,True,True,False,False,False,False,9.93159294128418,10.963823318481445,0.5555555820465088,0.2222222238779068
target,384,125000003,0,False,True,True,False,False,False,-5.012659072875977,11.950935363769531,6.5714287757873535,0.5555555820465088
target,385,125000003,1,True,False,False,True,False,False,10.064704895019531,-2.1714272499084473,0.2222222238779068,0.0
target,386,125000003,2,True,True,False,False,False,False,12.284233093261719,9.694893836975098,2.1111111640930176,1.1111111640930176
target,387,125000003,3,False,True,True,False,False,False,-1.609173059463501,10.268081665039062,0.75,0.8888888955116272
target,388,125000003,4,False,False,True,True,False,False,-0.6784722805023193,0.3435859680175781,0.5555555820465088,0.3333333432674408
target,389,125000003,5,True,True,False,False,False,False,8.602474212646484,9.982484817504883,0.6666666865348816,0.1111111119389534
target,390,125000003,6,True,True,False,False,False,False,9.604581832885742,10.722747802734375,0.2222222238779068,0.2222222238779068
target,391,125000003,7,True,False,False,True,False,False,9.982425689697266,0.11105966567993164,0.6666666865348816,2.6000001430511475
target,392,125000003,8,True,True,False,False,False,False,11.163581848144531,10.442516326904297,1.4444444179534912,0.8888888955116272
target,393,125000003,9,True,True,False,False,False,False,9.550426483154297,10.691622734069824,0.1111111119389534,0.2222222238779068
target,394,125000003,10,True,True,False,False,False,False,9.830723762512207,10.82404899597168,1.0,0.4444444477558136
target,395,125000003,11,False,True,True,False,False,False,-1.212667465209961,10.799720764160156,1.8571429252624512,0.4444444477558136
target,396,125000003,12,True,False,False,True,False,False,11.092302322387695,-3.6255717277526855,1.0,2.75
target,397,125000003,13,False,True,True,False,False,False,-2.035249710083008,11.455650329589844,2.625,1.0
target,398,125000003,14,True,True,False,False,False,False,9.362664222717285,9.695873260498047,0.3333333432674408,0.4444444477558136
target,399,125000003,15,True,False,False,True,False,False,10.63504409790039,0.9865865707397461,1.5555555820465088,1.4444444179534912
target,400,125000003,16,True,True,False,False,False,False,11.41685676574707,11.174477577209473,1.4444444179534912,1.5555555820465088
target,401,125000003,17,False,False,True,True,False,False,-2.1498725414276123,-2.3011865615844727,1.5,1.3333333730697632
target,402,125000003,18,False,True,True,False,False,False,-1.2760019302368164,9.39277458190918,0.3333333432674408,1.2222222089767456
target,403,125000003,19,False,True,True,False,False,False,-1.5941162109375,11.08475112915039,1.6666666269302368,0.6666666865348816
target,404,125000003,20,True,True,False,False,False,False,9.391515731811523,10.57465934753418,0.0,0.2222222238779068
target,405,125000003,21,True,False,False,True,False,False,9.807476997375488,-0.8752734661102295,0.3333333432674408,0.3333333432674408
target,406,125000003,22,True,True,False,False,False,False,11.278459548950195,11.084410667419434,0.7777777910232544,0.8888888955116272
target,407,125000003,23,False,True,True,False,False,False,-0.9357233047485352,10.073396682739258,0.2222222238779068,0.2222222238779068
target,408,125000003,24,True,True,False,False,False,False,12.847173690795898,9.686546325683594,1.5555555820465088,1.1111111640930176
target,409,125000003,25,True,True,False,False,False,False,11.185064315795898,11.857292175292969,0.6666666865348816,0.8888888955116272
target,410,125000003,26,True,True,False,False,False,False,9.906575202941895,11.058126449584961,0.1111111119389534,0.4444444477558136
target,411,125000003,27,False,False,True,True,False,False,0.7751502990722656,-0.34235715866088867,0.7777777910232544,3.200000047683716
target,412,125000003,28,True,False,False,True,False,False,9.334487915039062,-1.1844022274017334,0.5555555820465088,0.1111111119389534
target,413,125000003,29,True,False,False,True,False,False,10.26041316986084,-0.6486191749572754,0.5555555820465088,1.2857143878936768
target,414,125000003,30,True,False,False,True,False,False,11.628334045410156,-6.09845495223999,0.7777777910232544,8.666666984558105
target,415,125000003,31,True,True,False,False,False,False,5.899014949798584,10.546696662902832,1.2222222089767456,0.2222222238779068
target,416,125000003,32,True,True,False,False,False,False,9.378236770629883,10.465975761413574,0.1111111119389534,0.3333333432674408
target,417,125000003,33,True,True,False,False,False,False,9.675554275512695,9.456371307373047,0.2222222238779068,0.0
target,418,125000003,34,False,True,True,False,False,False,-1.3305916786193848,10.061761856079102,0.2222222238779068,0.4444444477558136
target,419,125000003,35,True,False,False,True,False,False,9.577825546264648,-1.551133632659912,0.4444444477558136,1.875
target,420,125000003,36,True,True,False,False,False,False,12.773906707763672,11.950122833251953,1.0,1.1111111640930176
target,421,125000003,37,True,True,False,False,False,False,10.389472961425781,8.865782737731934,0.2222222238779068,0.7777777910232544
target,422,125000003,38,True,True,False,False,False,False,10.046737670898438,10.027379989624023,0.4444444477558136,0.5555555820465088
target,423,125000003,39,True,True,False,False,False,False,10.379531860351562,11.666387557983398,0.3333333432674408,1.1111111640930176
target,424,125000003,40,True,True,False,False,False,False,8.085477828979492,8.840641975402832,0.3333333432674408,0.7777777910232544
target,425,125000003,41,True,True,False,False,False,False,8.17919921875,10.985611915588379,1.2222222089767456,0.8888888955116272
target,426,125000003,42,True,True,False,False,False,False,9.827781677246094,9.907509803771973,0.7777777910232544,1.0
target,427,125000003,43,False,True,True,False,False,False,-1.8906755447387695,11.600114822387695,9.333333969116211,0.7777777910232544
target,428,125000003,44,True,True,False,False,False,False,9.245859146118164,9.440742492675781,0.0,0.0
target,429,125000003,45,False,False,True,True,False,False,-1.5301811695098877,-0.2745859622955322,2.6666667461395264,1.5555555820465088
target,430,125000003,46,True,True,False,False,False,False,10.074024200439453,10.33640193939209,0.0,0.3333333432674408
target,431,125000003,47,True,True,False,False,False,False,11.586954116821289,10.537147521972656,0.6666666865348816,0.6666666865348816
target,432,125000003,48,True,True,False,False,False,False,9.260279655456543,12.524574279785156,1.2222222089767456,1.0
target,433,125000003,49,True,True,False,False,False,False,11.09398078918457,12.18441390991211,1.888888955116272,1.6666666269302368
target,434,125000003,50,False,False,True,True,False,False,-3.257580041885376,-0.7508931159973145,3.0,1.75
target,435,125000003,51,True,False,False,True,False,False,12.137033462524414,-1.0105178356170654,0.7777777910232544,7.25
target,436,125000003,52,True,True,False,False,False,False,9.42327880859375,10.781209945678711,0.3333333432674408,0.5555555820465088
target,437,125000003,53,True,False,False,True,False,False,10.171290397644043,0.5185027122497559,0.7777777910232544,0.5555555820465088
target,438,125000003,54,True,True,False,False,False,False,9.879840850830078,12.115833282470703,0.6666666865348816,1.3333333730697632
target,439,125000003,55,True,True,False,False,False,False,11.219182968139648,11.909143447875977,1.2222222089767456,0.5555555820465088
target,440,125000003,56,True,True,False,False,False,False,11.673809051513672,9.311725616455078,0.8888888955116272,0.4444444477558136
target,441,125000003,57,True,False,False,True,False,False,10.473388671875,-1.6491684913635254,0.3333333432674408,0.1111111119389534
target,442,125000003,58,False,False,True,True,False,False,-1.2666244506835938,-1.7564728260040283,1.125,0.3333333432674408
target,443,125000003,59,False,True,True,False,False,False,1.2220659255981445,9.798118591308594,3.3333332538604736,1.4444444179534912
target,444,125000003,60,False,False,True,True,False,False,-1.7063398361206055,-0.8366439342498779,1.75,2.1111111640930176
target,445,125000003,61,True,True,False,False,False,False,10.382397651672363,11.435699462890625,0.4444444477558136,1.2222222089767456
target,446,125000003,62,True,True,False,False,False,False,9.422683715820312,8.504627227783203,0.3333333432674408,0.1111111119389534
target,447,125000003,63,True,False,False,True,False,False,9.529131889343262,-2.019895553588867,1.4444444179534912,2.0
target,448,125000003,64,False,True,True,False,False,False,-0.5414590835571289,10.46500015258789,1.1111111640930176,0.7777777910232544
target,449,125000003,65,True,False,False,True,False,False,7.9410810470581055,0.35623645782470703,3.1111111640930176,0.5555555820465088
target,450,125000003,66,True,True,False,False,False,False,10.157861709594727,9.85905933380127,0.2222222238779068,0.4444444477558136
target,451,125000003,67,True,True,False,False,False,False,9.522600173950195,7.6496381759643555,0.1111111119389534,0.0
target,452,125000003,68,True,True,False,False,False,False,10.172924041748047,11.665523529052734,0.7777777910232544,0.8888888955116272
target,453,125000003,69,True,False,False,True,False,False,10.188447952270508,1.4747424125671387,0.6666666865348816,1.888888955116272
target,454,125000003,70,True,True,False,False,False,False,10.001070022583008,9.841632843017578,0.0,0.5555555820465088
target,455,125000003,71,True,True,False,False,False,False,8.116750717163086,9.438434600830078,2.3333332538604736,0.3333333432674408
target,456,125000003,72,False,True,True,False,False,False,-0.16313910484313965,9.627649307250977,1.2857143878936768,0.4444444477558136
target,457,125000003,73,True,True,False,False,False,False,9.137824058532715,10.077679634094238,0.1111111119389534,0.5555555820465088
target,458,125000003,74,True,True,False,False,False,False,12.630146026611328,11.963571548461914,1.3333333730697632,1.5555555820465088
target,459,125000003,75,False,True,True,False,False,False,-0.5023691654205322,13.271472930908203,1.3333333730697632,1.3333333730697632
target,460,125000003,76,True,False,False,True,False,False,9.987611770629883,0.00019788742065429688,0.3333333432674408,1.75
target,461,125000003,77,True,False,False,True,False,False,9.717056274414062,-3.3996543884277344,0.2222222238779068,4.333333492279053
target,462,125000003,78,False,False,True,True,False,False,0.38907670974731445,0.6031451225280762,2.142857313156128,1.7777777910232544
target,463,125000003,79,False,False,True,True,False,False,-1.626769781112671,-0.08539152145385742,2.6666667461395264,1.625
target,464,125000003,80,True,True,False,False,False,False,10.152225494384766,9.884538650512695,0.3333333432674408,0.5555555820465088
target,465,125000003,81,True,True,False,False,False,False,11.726594924926758,10.44023609161377,1.0,1.2222222089767456
target,466,125000003,82,True,False,False,True,False,False,9.784013748168945,-0.3726320266723633,0.6666666865348816,1.888888955116272
target,467,125000003,83,True,True,False,False,False,False,10.700411796569824,10.394594192504883,0.6666666865348816,0.2222222238779068
target,468,125000003,84,False,True,True,False,False,False,0.1259150505065918,11.146039009094238,0.2222222238779068,0.2222222238779068
target,469,125000003,85,True,False,False,True,False,False,11.5948486328125,0.848442554473877,0.6666666865348816,2.5
target,470,125000003,86,True,True,False,False,False,False,10.54178237915039,9.374639511108398,0.0,0.1111111119389534
target,471,125000003,87,False,False,True,True,False,False,-0.4059596061706543,-3.2232561111450195,0.7777777910232544,1.0
target,472,125000003,88,False,False,True,True,False,False,0.39319276809692383,1.7460312843322754,0.8888888955116272,2.1111111640930176
target,473,125000003,89,True,True,False,False,False,False,9.103052139282227,11.307129859924316,0.4444444477558136,0.3333333432674408
target,474,125000003,90,True,False,False,True,False,False,11.422859191894531,0.37749242782592773,0.3333333432674408,0.3333333432674408
target,475,125000003,91,True,False,False,True,False,False,8.848268508911133,-0.6688389778137207,0.4444444477558136,0.5555555820465088
target,476,125000003,92,False,True,True,False,False,False,-2.4691829681396484,9.62095832824707,7.5,0.6666666865348816
target,477,125000003,93,True,True,False,False,False,False,11.191719055175781,9.316625595092773,1.2222222089767456,0.3333333432674408
target,478,125000003,94,True,True,False,False,False,False,10.30064868927002,9.491002082824707,0.1111111119389534,0.2222222238779068
target,479,125000003,95,False,True,True,False,False,False,-2.9113926887512207,9.895341873168945,2.0,1.2222222089767456
target,480,125000003,96,True,True,False,False,False,False,11.614676475524902,9.343297958374023,0.3333333432674408,0.4444444477558136
target,481,125000003,97,True,True,False,False,False,False,9.915790557861328,9.157154083251953,0.1111111119389534,0.0
target,482,125000003,98,False,True,True,False,False,False,-1.2547869682312012,7.844398021697998,0.5555555820465088,0.4444444477558136
target,483,125000003,99,True,True,False,False,False,False,9.428221702575684,8.366327285766602,0.1111111119389534,0.0
target,484,125000003,100,True,False,False,True,False,False,10.061178207397461,-1.1877775192260742,0.6666666865348816,3.6666667461395264
target,485,125000003,101,False,True,True,False,False,False,-1.24129319190979,10.149496078491211,0.5,0.3333333432674408
target,486,125000003,102,True,True,False,False,False,False,10.049917221069336,8.89754867553711,0.2222222238779068,0.3333333432674408
target,487,125000003,103,False,False,True,True,False,False,-1.7182800769805908,-0.46891069412231445,1.0,0.8888888955116272
target,488,125000003,104,True,True,False,False,False,False,9.19430160522461,8.800485610961914,0.1111111119389534,0.2222222238779068
target,489,125000003,105,True,True,False,False,False,False,10.462233543395996,9.825788497924805,0.4444444477558136,0.3333333432674408
target,490,125000003,106,False,True,True,False,False,False,-0.8468654155731201,8.958328247070312,0.1111111119389534,0.3333333432674408
target,491,125000003,107,False,True,True,False,False,False,-1.5011138916015625,10.294574737548828,2.75,0.2222222238779068
target,492,125000003,108,False,True,True,False,False,False,-10.988082885742188,10.822991371154785,2.5,0.2222222238779068
target,493,125000003,109,False,False,True,True,False,False,0.11850738525390625,-4.293623447418213,0.4444444477558136,3.5
target,494,125000003,110,True,True,False,False,False,False,9.135560989379883,8.827258110046387,0.2222222238779068,0.4444444477558136
target,495,125000003,111,True,True,False,False,False,False,10.597373962402344,10.76595687866211,0.4444444477558136,0.5555555820465088
