kind,context,schedule,absolute_round,actor_gradient_norm,actor_learning_rate,actor_loss,behavior_approx_kl,cbf_intervention_count,cbf_intervention_per_completed_riser,clip_fraction,context_assignment_json,continuation_round,critic_learning_rate,integrity_checks_json,mean_cbf_correction_norm,mean_policy_to_target_distance_after_update,mean_policy_to_target_distance_before_update,moving_forward_kl,rollout_context_metrics_json,rollout_fall_rate,rollout_mean_reached_riser,rollout_mean_return,rollout_success_rate,round_end_actor_sha256,round_start_actor_sha256,teacher_loss,teacher_transition_count,teacher_weight_sum,value_loss
continuation,F1,LongDecay,14,23.68208122253418,5e-06,0.014789462380576879,0.0008960984414443374,7974,7.487323943661972,0.13873291015625,"{""F1"":64}",6,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5927786827087402,0.1511482149362564,0.15175005793571472,0.0005954097723588347,"{""F1"":{""episode_count"":132,""fall_rate"":0.3409090909090909,""mean_reached_riser"":8.068181818181818,""mean_return"":-5.875250671849106,""success_rate"":0.6590909090909091}}",0.3409090909090909,8.068181818181818,-5.875250671849106,0.6590909090909091,62230d6384443cecb820e267c15f944feca5d35c1d90623eca33e64b5b3b75c3,edba906dee9241e904f41b0391b4c86f62b6d626e8edb68005bee322329b07c2,0.014478044351562858,7974.0,7782.3349609375,0.2924303896725178
continuation,F1,LongDecay,15,26.520442962646484,5e-06,0.015772196813486516,0.0006870757206343114,8001,7.526810912511759,0.151123046875,"{""F1"":64}",7,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6212568283081055,0.15777166187763214,0.15867803990840912,0.0006407576147466898,"{""F1"":{""episode_count"":132,""fall_rate"":0.29545454545454547,""mean_reached_riser"":8.053030303030303,""mean_return"":-5.6904600389076005,""success_rate"":0.7045454545454546}}",0.29545454545454547,8.053030303030303,-5.6904600389076005,0.7045454545454546,369722109cef7832fbfca289dd557ac442d561f6a9efcb43bc7bb72dc78c3809,62230d6384443cecb820e267c15f944feca5d35c1d90623eca33e64b5b3b75c3,0.015345334657467902,8001.0,7826.97265625,0.34938568621873856
continuation,F1,LongDecay,16,23.29860496520996,5e-06,0.01406805554870516,0.0010550376027822495,7773,7.416984732824427,0.1824493408203125,"{""F1"":64}",8,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5783158540725708,0.14747916162014008,0.1477079838514328,0.000782398390583694,"{""F1"":{""episode_count"":128,""fall_rate"":0.2578125,""mean_reached_riser"":8.1875,""mean_return"":-4.301833841949701,""success_rate"":0.7421875}}",0.2578125,8.1875,-4.301833841949701,0.7421875,9c23419724452dec371e5a12a55cbc18438df3a34c63f81dd3c460bad0fcf87a,369722109cef7832fbfca289dd557ac442d561f6a9efcb43bc7bb72dc78c3809,0.013792188139632344,7773.0,7603.47119140625,0.24719497188925743
continuation,F1,LongDecay,17,17.16246795654297,2.5e-06,0.014846687554381788,0.0003252230817452073,8197,7.973735408560311,0.0676116943359375,"{""F1"":64}",9,5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6118770241737366,0.15604069828987122,0.1562434732913971,0.0003727109869942069,"{""F1"":{""episode_count"":129,""fall_rate"":0.2713178294573643,""mean_reached_riser"":7.9689922480620154,""mean_return"":-5.729020233302153,""success_rate"":0.7286821705426356}}",0.2713178294573643,7.9689922480620154,-5.729020233302153,0.7286821705426356,5387b4db53976ac8f43419cf5414d8c97cc189deabe0b7285e44939c56f0e5fc,9c23419724452dec371e5a12a55cbc18438df3a34c63f81dd3c460bad0fcf87a,0.015146609162911773,8197.0,8020.7177734375,0.34288644790649414
continuation,F1,LongDecay,18,19.55868911743164,2.5e-06,0.014199189376085997,0.0004856025043409318,7745,7.369172216936251,0.0814208984375,"{""F1"":64}",10,5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5864883065223694,0.14942622184753418,0.14998392760753632,0.0004085442633368075,"{""F1"":{""episode_count"":131,""fall_rate"":0.26717557251908397,""mean_reached_riser"":8.022900763358779,""mean_return"":-4.904112455499082,""success_rate"":0.732824427480916}}",0.26717557251908397,8.022900763358779,-4.904112455499082,0.732824427480916,9b185face04032856af1fd248953e329e312c9f71d358edbd6cbe69fd4b23bc8,5387b4db53976ac8f43419cf5414d8c97cc189deabe0b7285e44939c56f0e5fc,0.014223198872059584,7745.0,7566.6611328125,0.25114763155579567
continuation,F1,LongDecay,19,18.972780227661133,2.5e-06,0.014103535911999643,0.0004468512488529086,7712,7.200746965452848,0.0753326416015625,"{""F1"":64}",11,5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5882702469825745,0.14981196820735931,0.1501932442188263,0.0003901383315678686,"{""F1"":{""episode_count"":130,""fall_rate"":0.25384615384615383,""mean_reached_riser"":8.238461538461538,""mean_return"":-4.732754408396207,""success_rate"":0.7461538461538462}}",0.25384615384615383,8.238461538461538,-4.732754408396207,0.7461538461538462,5aa0198a54a50dc9f9511e82bb50b18e6be61e883cfd0d068825e0d236e51c80,9b185face04032856af1fd248953e329e312c9f71d358edbd6cbe69fd4b23bc8,0.014172413852065802,7712.0,7546.578125,0.3159533403813839
continuation,F1,LongDecay,20,20.730777740478516,2.5e-06,0.014414621866308153,0.0004436062299646437,7680,7.349282296650718,0.072509765625,"{""F1"":64}",12,5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5922331809997559,0.1505609154701233,0.15105818212032318,0.00038713024696335196,"{""F1"":{""episode_count"":129,""fall_rate"":0.26356589147286824,""mean_reached_riser"":8.10077519379845,""mean_return"":-4.996849965679553,""success_rate"":0.7364341085271318}}",0.26356589147286824,8.10077519379845,-4.996849965679553,0.7364341085271318,c86b08970c008583a37184a4e154c9bee9b24e8c5331393d29282f688a3276f3,5aa0198a54a50dc9f9511e82bb50b18e6be61e883cfd0d068825e0d236e51c80,0.014445770531892776,7680.0,7523.18408203125,0.2922753468155861
continuation,F1,LongDecay,21,15.660947799682617,1e-06,0.014691124553792179,0.00029202504083514214,8120,7.852998065764023,0.0584869384765625,"{""F1"":64}",13,2.5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.604325532913208,0.1537521481513977,0.15429352223873138,0.0003381352871656418,"{""F1"":{""episode_count"":127,""fall_rate"":0.2992125984251969,""mean_reached_riser"":8.141732283464567,""mean_return"":-6.028655179842251,""success_rate"":0.7007874015748031}}",0.2992125984251969,8.141732283464567,-6.028655179842251,0.7007874015748031,edc1811d98b6f8a6a9e6e257d85eed61aef2fce24c55bb5e4a9ca3168c0aeaee,c86b08970c008583a37184a4e154c9bee9b24e8c5331393d29282f688a3276f3,0.014956530532799661,8120.0,7946.083984375,0.3506012335419655
continuation,F1,LongDecay,22,13.599700927734375,1e-06,0.015158037189394236,0.0002468439342919737,8000,7.575757575757576,0.0460662841796875,"{""F1"":64}",14,2.5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6228845119476318,0.15840288996696472,0.15890473127365112,0.00029842721414752305,"{""F1"":{""episode_count"":130,""fall_rate"":0.2846153846153846,""mean_reached_riser"":8.123076923076923,""mean_return"":-5.805993014115554,""success_rate"":0.7153846153846154}}",0.2846153846153846,8.123076923076923,-5.805993014115554,0.7153846153846154,1b69b2d5b09171cb5a0c08464fab84f339770aa57ca990bb47a15c486c0bcc02,edc1811d98b6f8a6a9e6e257d85eed61aef2fce24c55bb5e4a9ca3168c0aeaee,0.01549025485292077,8000.0,7835.23828125,0.4414970837533474
continuation,F1,LongDecay,23,15.004463195800781,1e-06,0.01387296081520617,0.0005214860429987311,7688,7.1716417910447765,0.1067352294921875,"{""F1"":64}",15,2.5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5832672119140625,0.1481691151857376,0.149180069565773,0.0004794831038452685,"{""F1"":{""episode_count"":130,""fall_rate"":0.25384615384615383,""mean_reached_riser"":8.246153846153845,""mean_return"":-4.712064475279588,""success_rate"":0.7461538461538462}}",0.25384615384615383,8.246153846153845,-4.712064475279588,0.7461538461538462,fd0e3c9767aa02fa5ab835ca4f893b1f19b918ee27840447f2f094c125bfab7b,1b69b2d5b09171cb5a0c08464fab84f339770aa57ca990bb47a15c486c0bcc02,0.014097104198299348,7688.0,7509.8828125,0.27645426243543625
continuation,F1,LongDecay,24,17.461904525756836,1e-06,0.014022961142472923,0.00024076577392406762,7618,7.034164358264081,0.032958984375,"{""F1"":64}",16,2.5e-05,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5847992897033691,0.14889807999134064,0.14937350153923035,0.00024875521194189787,"{""F1"":{""episode_count"":131,""fall_rate"":0.2595419847328244,""mean_reached_riser"":8.267175572519085,""mean_return"":-4.550960917509239,""success_rate"":0.7404580152671756}}",0.2595419847328244,8.267175572519085,-4.550960917509239,0.7404580152671756,3daf21d33c5dc6b72f54a1a55114719b73af4bfd1c5f5a5c64af7d50a425bbaf,fd0e3c9767aa02fa5ab835ca4f893b1f19b918ee27840447f2f094c125bfab7b,0.014105139882303774,7618.0,7451.484375,0.25229216180741787
continuation,F2,LongConstant,9,20.904251098632812,5e-06,0.01660021021962166,0.0013053345028311014,8435,8.494461228600201,0.1531982421875,"{""F2"":64}",1,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6502959728240967,0.16553078591823578,0.16595622897148132,0.0006856905529275537,"{""F2"":{""episode_count"":132,""fall_rate"":0.3787878787878788,""mean_reached_riser"":7.5227272727272725,""mean_return"":-7.6110422972476846,""success_rate"":0.6212121212121212}}",0.3787878787878788,7.5227272727272725,-7.6110422972476846,0.6212121212121212,6f2d87191cf57973ec51911d9742cc34fb3e0767dabb3776ce4af3368bd4e064,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f,0.016487738583236933,8435.0,8258.6396484375,0.6834515258669853
continuation,F2,LongConstant,10,21.049232482910156,5e-06,0.01579886139370501,0.0008955433731898665,8517,8.244917715392061,0.15655517578125,"{""F2"":64}",2,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6295972466468811,0.15997697412967682,0.16075226664543152,0.0006713505135849118,"{""F2"":{""episode_count"":132,""fall_rate"":0.3787878787878788,""mean_reached_riser"":7.825757575757576,""mean_return"":-8.19392530484633,""success_rate"":0.6212121212121212}}",0.3787878787878788,7.825757575757576,-8.19392530484633,0.6212121212121212,ec56fb64720ee2324e6d9c923f203c93280daf844e843c3af651a2cdfe127d8a,6f2d87191cf57973ec51911d9742cc34fb3e0767dabb3776ce4af3368bd4e064,0.015691591426730156,8517.0,8334.4970703125,0.5326793044805527
continuation,F2,LongConstant,11,19.885818481445312,5e-06,0.014289928250946105,0.0008278038585558534,8001,7.512676056338028,0.1461181640625,"{""F2"":64}",3,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5914415717124939,0.15044918656349182,0.15078724920749664,0.0006312563782557845,"{""F2"":{""episode_count"":133,""fall_rate"":0.2556390977443609,""mean_reached_riser"":8.007518796992482,""mean_return"":-5.160274941222112,""success_rate"":0.7443609022556391}}",0.2556390977443609,8.007518796992482,-5.160274941222112,0.7443609022556391,3cf9a859bd948e8fee0fac6c8ec6f56e57d938959d840933c5d225a00e6b9646,ec56fb64720ee2324e6d9c923f203c93280daf844e843c3af651a2cdfe127d8a,0.014264426194131374,8001.0,7841.3125,0.2879394665360451
continuation,F2,LongConstant,12,23.1286678314209,5e-06,0.014510349370539188,0.0008704257197678089,8136,7.675471698113207,0.184326171875,"{""F2"":64}",4,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5942934155464172,0.1512414962053299,0.15187709033489227,0.0007559691439382732,"{""F2"":{""episode_count"":130,""fall_rate"":0.27692307692307694,""mean_reached_riser"":8.153846153846153,""mean_return"":-5.653353863496047,""success_rate"":0.7230769230769231}}",0.27692307692307694,8.153846153846153,-5.653353863496047,0.7230769230769231,35f651be334597bc517805ab73e5b3e5d0313b8b00e1792fc3c9bd5f97ec278f,3cf9a859bd948e8fee0fac6c8ec6f56e57d938959d840933c5d225a00e6b9646,0.014336547232232988,8136.0,7954.2470703125,0.29851769283413887
continuation,F2,LongConstant,13,23.738231658935547,5e-06,0.015459960151929408,0.0007614270434714854,8255,7.96046287367406,0.168121337890625,"{""F2"":64}",5,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6149320006370544,0.15657557547092438,0.1571357250213623,0.0007062997901812196,"{""F2"":{""episode_count"":131,""fall_rate"":0.3511450381679389,""mean_reached_riser"":7.916030534351145,""mean_return"":-6.600098275046312,""success_rate"":0.648854961832061}}",0.3511450381679389,7.916030534351145,-6.600098275046312,0.648854961832061,e25010712e8532f1335fabd9682461b2b1a2fb292fa89b3263aeaaa6a454c00d,35f651be334597bc517805ab73e5b3e5d0313b8b00e1792fc3c9bd5f97ec278f,0.015302498475648463,8255.0,8071.2529296875,0.4407871291041374
continuation,F2,LongConstant,14,23.3503475189209,5e-06,0.015285653411410749,0.0005831577000208199,8527,8.144221585482331,0.132843017578125,"{""F2"":64}",6,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.614510715007782,0.15629138052463531,0.15668036043643951,0.0005768970586359501,"{""F2"":{""episode_count"":133,""fall_rate"":0.39849624060150374,""mean_reached_riser"":7.87218045112782,""mean_return"":-7.72861499356148,""success_rate"":0.6015037593984962}}",0.39849624060150374,7.87218045112782,-7.72861499356148,0.6015037593984962,f520482417d33a05236af1eea9c2e80e4a288e3eeca0897384e8f29b69e42dad,e25010712e8532f1335fabd9682461b2b1a2fb292fa89b3263aeaaa6a454c00d,0.015152980806306005,8527.0,8356.095703125,0.3525018282234669
continuation,F2,LongConstant,15,29.311065673828125,5e-06,0.0151210343465209,0.0007899446645751595,8246,7.890909090909091,0.1762237548828125,"{""F2"":64}",7,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.5987116098403931,0.1525454819202423,0.15335233509540558,0.0007356652640737593,"{""F2"":{""episode_count"":127,""fall_rate"":0.2440944881889764,""mean_reached_riser"":8.228346456692913,""mean_return"":-5.641948508465384,""success_rate"":0.7559055118110236}}",0.2440944881889764,8.228346456692913,-5.641948508465384,0.7559055118110236,05b41abcfd1640d4e188cf9ca27302bcf9f651d9170692190de4927ecd0ed4cf,f520482417d33a05236af1eea9c2e80e4a288e3eeca0897384e8f29b69e42dad,0.014620810397900641,8246.0,8043.30859375,0.25315877236425877
continuation,F2,LongConstant,16,28.084671020507812,5e-06,0.015491715224925429,0.000848646042868495,8388,8.03448275862069,0.1552581787109375,"{""F2"":64}",8,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6174883842468262,0.15704156458377838,0.15775518119335175,0.0006483743200078607,"{""F2"":{""episode_count"":131,""fall_rate"":0.32061068702290074,""mean_reached_riser"":7.969465648854962,""mean_return"":-6.665957680185333,""success_rate"":0.6793893129770993}}",0.32061068702290074,7.969465648854962,-6.665957680185333,0.6793893129770993,aed04c57fa4b3d3053f16889db35f627d5d6da9690e2991e9e75c982d23fcfe8,05b41abcfd1640d4e188cf9ca27302bcf9f651d9170692190de4927ecd0ed4cf,0.015184725285507739,8388.0,8203.0849609375,0.3573843240737915
continuation,F2,LongConstant,17,26.50739860534668,5e-06,0.014930534991435707,0.000982171157374978,8437,8.128131021194605,0.1350250244140625,"{""F2"":64}",9,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6052740216255188,0.15385664999485016,0.1543041467666626,0.0006007417105138302,"{""F2"":{""episode_count"":134,""fall_rate"":0.3656716417910448,""mean_reached_riser"":7.746268656716418,""mean_return"":-6.585955399185864,""success_rate"":0.6343283582089553}}",0.3656716417910448,7.746268656716418,-6.585955399185864,0.6343283582089553,5d27c228aafcdfd11fabb42fe262fffc8c6d24d451cc1373cfdbed5c24478ef4,aed04c57fa4b3d3053f16889db35f627d5d6da9690e2991e9e75c982d23fcfe8,0.014808068168349564,8437.0,8269.123046875,0.2962191738188267
continuation,F2,LongConstant,18,18.630229949951172,5e-06,0.015114660025574267,0.0008363219094462693,8564,8.330739299610896,0.1637725830078125,"{""F2"":64}",10,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.618698000907898,0.15746554732322693,0.15770937502384186,0.00068300636485219,"{""F2"":{""episode_count"":131,""fall_rate"":0.33587786259541985,""mean_reached_riser"":7.847328244274809,""mean_return"":-6.933304393564471,""success_rate"":0.6641221374045801}}",0.33587786259541985,7.847328244274809,-6.933304393564471,0.6641221374045801,b659fc2453122d2ee1beac574bf5cf71a9121a2962337b467766b16b31d44438,5d27c228aafcdfd11fabb42fe262fffc8c6d24d451cc1373cfdbed5c24478ef4,0.015184074640274048,8564.0,8394.7861328125,0.3871467374265194
continuation,F2,LongConstant,19,21.566343307495117,5e-06,0.015921205398626626,0.0007235190132632852,8523,8.315121951219512,0.14276123046875,"{""F2"":64}",11,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6267697215080261,0.1594696193933487,0.16002494096755981,0.0006387642351910472,"{""F2"":{""episode_count"":129,""fall_rate"":0.3488372093023256,""mean_reached_riser"":7.945736434108527,""mean_return"":-7.392170665800109,""success_rate"":0.6511627906976745}}",0.3488372093023256,7.945736434108527,-7.392170665800109,0.6511627906976745,1d79e838ac6ad9c5d4815e45d130035f31e8f96d6e8689cee7fd042430a0ff40,b659fc2453122d2ee1beac574bf5cf71a9121a2962337b467766b16b31d44438,0.01581124123185873,8523.0,8340.6904296875,0.5855365768074989
continuation,F2,LongConstant,20,21.47998046875,5e-06,0.015136169560719281,0.0008338840561918914,8320,8.229475766567754,0.177886962890625,"{""F2"":64}",12,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6078237891197205,0.15388628840446472,0.1547854244709015,0.0007577348733320832,"{""F2"":{""episode_count"":129,""fall_rate"":0.37209302325581395,""mean_reached_riser"":7.837209302325581,""mean_return"":-7.042853669602741,""success_rate"":0.627906976744186}}",0.37209302325581395,7.837209302325581,-7.042853669602741,0.627906976744186,9195f404db1a74c51540cf02bfbf6c8bfa4576ad27277485d9c9330ea5e8d711,1d79e838ac6ad9c5d4815e45d130035f31e8f96d6e8689cee7fd042430a0ff40,0.014943665126338601,8320.0,8163.49267578125,0.43535567075014114
continuation,F2,LongConstant,21,19.76219940185547,5e-06,0.015613497467711568,0.0006469593499787152,8224,7.907692307692308,0.1798248291015625,"{""F2"":64}",13,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6220389604568481,0.15792754292488098,0.15886171162128448,0.000742795062251389,"{""F2"":{""episode_count"":131,""fall_rate"":0.29770992366412213,""mean_reached_riser"":7.938931297709924,""mean_return"":-6.473669741899912,""success_rate"":0.7022900763358778}}",0.29770992366412213,7.938931297709924,-6.473669741899912,0.7022900763358778,c0ffaff48c8b88c678ef0c00ee9bff6097b34c1ce5a1e09e505076af06b02846,9195f404db1a74c51540cf02bfbf6c8bfa4576ad27277485d9c9330ea5e8d711,0.015573062933981419,8224.0,8045.96923828125,0.4169789031147957
continuation,F2,LongConstant,22,22.628639221191406,5e-06,0.015416653943248093,0.0003625011013355106,8218,7.760151085930123,0.1465301513671875,"{""F2"":64}",14,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6124252676963806,0.15614338219165802,0.1566404402256012,0.0006506521604023874,"{""F2"":{""episode_count"":131,""fall_rate"":0.2824427480916031,""mean_reached_riser"":8.083969465648854,""mean_return"":-6.282866285047458,""success_rate"":0.7175572519083969}}",0.2824427480916031,8.083969465648854,-6.282866285047458,0.7175572519083969,60280ed37fc153e7f58340e10b31696fa3280c9f959b5ac0707bbf2c39f4a925,c0ffaff48c8b88c678ef0c00ee9bff6097b34c1ce5a1e09e505076af06b02846,0.015141086536459625,8218.0,8027.72314453125,0.3318764492869377
continuation,F2,LongConstant,23,23.54079818725586,5e-06,0.015748932142741978,0.0005814483156427741,8464,8.455544455544455,0.1381683349609375,"{""F2"":64}",15,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6189607977867126,0.1574048548936844,0.1578046679496765,0.0006042534951120615,"{""F2"":{""episode_count"":129,""fall_rate"":0.3178294573643411,""mean_reached_riser"":7.75968992248062,""mean_return"":-6.620414412298868,""success_rate"":0.6821705426356589}}",0.3178294573643411,7.75968992248062,-6.620414412298868,0.6821705426356589,b54756671fd743af420adb2d06c766f60092211ff485e45ed1aecc407285f7b3,60280ed37fc153e7f58340e10b31696fa3280c9f959b5ac0707bbf2c39f4a925,0.015304793254472315,8464.0,8295.2421875,0.36615215614438057
continuation,F2,LongConstant,24,22.134889602661133,5e-06,0.015480537083931267,0.0008451759349554777,8316,8.209279368213227,0.16802978515625,"{""F2"":64}",16,0.0001,"{""actor_optimizer_steps"":true,""behavior_distribution_parameters"":true,""behavior_log_prob"":true,""critic_optimizer_steps"":true,""finite_core_metrics"":true,""no_KL_or_performance_gate"":true,""raw_action_storage"":true,""safe_action_execution_routing"":true,""teacher_reprojection"":true}",0.6173480153083801,0.15695339441299438,0.15749242901802063,0.0007008606917224824,"{""F2"":{""episode_count"":133,""fall_rate"":0.3609022556390977,""mean_reached_riser"":7.616541353383458,""mean_return"":-6.3443037692765545,""success_rate"":0.6390977443609023}}",0.3609022556390977,7.616541353383458,-6.3443037692765545,0.6390977443609023,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638,b54756671fd743af420adb2d06c766f60092211ff485e45ed1aecc407285f7b3,0.015204256167635322,8316.0,8144.76904296875,0.343791127204895
