round,configured_runtime_filter_fraction,rollout_success_rate,rollout_fall_rate,rollout_filter_on_episode_count,rollout_filter_on_success_rate,rollout_filter_on_fall_rate,rollout_filter_off_episode_count,rollout_filter_off_success_rate,rollout_filter_off_fall_rate,rollout_mean_return,rollout_mean_reached_riser,actor_loss,value_loss,moving_forward_kl,behavior_approx_kl,clip_fraction,action_mean_shift,actor_gradient_norm,actor_gradient_clipped_fraction,teacher_transition_count,teacher_fraction_among_interventions,teacher_weight_sum,teacher_loss,teacher_huber_loss_mean,teacher_smooth_l1_beta,mean_cbf_correction_norm,mean_residual_target_norm,mean_policy_to_target_distance_before_update,mean_policy_to_target_distance_after_update,teacher_mode,teacher_gate_mode,teacher_eta,cbf_intervention_count,cbf_intervention_per_riser,toe_riser_kick_event_count,round_start_actor_sha256,round_end_actor_sha256,epoch_moving_forward_kl_json,minibatch_diagnostics_json,teacher_error_before_action_00,teacher_error_before_action_01,teacher_error_before_action_02,teacher_error_before_action_03,teacher_error_before_action_04,teacher_error_before_action_05,teacher_error_before_action_06,teacher_error_before_action_07,teacher_error_before_action_08,teacher_error_before_action_09,teacher_error_before_action_10,teacher_error_before_action_11,teacher_error_after_action_00,teacher_error_after_action_01,teacher_error_after_action_02,teacher_error_after_action_03,teacher_error_after_action_04,teacher_error_after_action_05,teacher_error_after_action_06,teacher_error_after_action_07,teacher_error_after_action_08,teacher_error_after_action_09,teacher_error_after_action_10,teacher_error_after_action_11
1,0.25,0.6730038022813688,0.3269961977186312,66,0.7272727272727273,0.2727272727272727,197,0.6548223350253807,0.34517766497461927,7.040244559371426,7.901140684410646,-1.979060471057892e-09,0.5177040994167328,4.730513319373131e-05,2.094394039886538e-05,5.340576171875e-05,0.00045544037129729986,3.8311924934387207,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6022281646728516,0.0,0.0,0.0,none,none,0.0,3361,1.3411811590194702,1908.0,c08c387c0939a0774904cd8f3ccc3d459acc5134f26c5dd44ae411a9eb005188,a3afbf9b1d4c90ff11a2d2e0393c5e10df735a071641273cc9be8b2afb4f6e5c,[4.730513319373131e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00045544037129729986,""actor_gradient_norm_pre_clip"":3.8311924934387207,""behavior_approximate_kl"":2.094394039886538e-05,""clip_fraction"":5.340576171875e-05,""epoch"":1,""minibatch"":1,""moving_forward_kl"":4.730513319373131e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.25,0.6145038167938931,0.38549618320610685,71,0.5492957746478874,0.4507042253521127,191,0.6387434554973822,0.3612565445026178,6.191929126513823,7.858778625954199,7.421476766467094e-08,0.4297694116830826,4.261195135768503e-05,-4.306966729927808e-06,2.288818359375e-05,0.00043188349809497595,4.26680850982666,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.575908899307251,0.0,0.0,0.0,none,none,0.0,3389,1.3604978322982788,1915.0,a3afbf9b1d4c90ff11a2d2e0393c5e10df735a071641273cc9be8b2afb4f6e5c,d3c905d988e2efb0f64bfd8cfc65cb51efcf1d6782bfa1ff8051f2a5dacb9452,[4.261195135768503e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00043188349809497595,""actor_gradient_norm_pre_clip"":4.26680850982666,""behavior_approximate_kl"":-4.306966729927808e-06,""clip_fraction"":2.288818359375e-05,""epoch"":1,""minibatch"":1,""moving_forward_kl"":4.261195135768503e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.25,0.6754716981132075,0.32452830188679244,66,0.7727272727272727,0.22727272727272727,199,0.6432160804020101,0.35678391959798994,6.939891422919508,8.135849056603774,-8.469214662909508e-08,0.41871780157089233,3.137649764539674e-05,2.4347746148123406e-05,0.0,0.00037547171814367175,3.9666590690612793,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5511838793754578,0.0,0.0,0.0,none,none,0.0,3148,1.2427951097488403,1935.0,d3c905d988e2efb0f64bfd8cfc65cb51efcf1d6782bfa1ff8051f2a5dacb9452,f9b4928a02296e23ce9d11a224a3b96ac15f0e210085134c549484976cecd375,[3.137649764539674e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00037547171814367175,""actor_gradient_norm_pre_clip"":3.9666590690612793,""behavior_approximate_kl"":2.4347746148123406e-05,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":3.137649764539674e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.25,0.6268656716417911,0.373134328358209,67,0.746268656716418,0.2537313432835821,201,0.5870646766169154,0.4129353233830846,6.433306498314018,7.82089552238806,1.1641532182693481e-09,0.3813343048095703,5.341669384506531e-05,9.222883818438277e-05,0.00016021728515625,0.0004819713067263365,4.6888298988342285,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5310772657394409,0.0,0.0,0.0,none,none,0.0,3231,1.3017727136611938,1999.0,f9b4928a02296e23ce9d11a224a3b96ac15f0e210085134c549484976cecd375,62a0faad467796fbf0c7fb38d5be1e2cb66ef42140c86da98530727e48926b28,[5.341669384506531e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.0004819713067263365,""actor_gradient_norm_pre_clip"":4.6888298988342285,""behavior_approximate_kl"":9.222884546034038e-05,""clip_fraction"":0.00016021728515625,""epoch"":1,""minibatch"":1,""moving_forward_kl"":5.341669384506531e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.25,0.6171003717472119,0.3828996282527881,68,0.5882352941176471,0.4117647058823529,201,0.6268656716417911,0.373134328358209,6.257656617678674,7.769516728624535,-3.614695742726326e-08,0.3627890348434448,3.932086838176474e-05,4.559462104225531e-05,1.52587890625e-05,0.00042119965655729175,3.92395281791687,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5705032348632812,0.0,0.0,0.0,none,none,0.0,3311,1.3118066787719727,1904.0,62a0faad467796fbf0c7fb38d5be1e2cb66ef42140c86da98530727e48926b28,ef1a7e3008f568eef6b02f88983febce6903dc38c928f68632de80566cd10ada,[3.932086838176474e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00042119965655729175,""actor_gradient_norm_pre_clip"":3.92395281791687,""behavior_approximate_kl"":4.559462104225531e-05,""clip_fraction"":1.52587890625e-05,""epoch"":1,""minibatch"":1,""moving_forward_kl"":3.932086838176474e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.25,0.6765799256505576,0.32342007434944237,69,0.7246376811594203,0.2753623188405797,200,0.66,0.34,6.880539777996815,7.888475836431227,3.993045538663864e-08,0.3575552850961685,3.867187842843123e-05,1.938413333846256e-06,6.103515625e-05,0.0004058248014189303,4.461140155792236,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5498312711715698,0.0,0.0,0.0,none,none,0.0,3191,1.2774219512939453,1830.0,ef1a7e3008f568eef6b02f88983febce6903dc38c928f68632de80566cd10ada,a5895b6e68f379c9082491778c2191a4556fe06d2d56b62025c06162ecae1067,[3.867187842843123e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.0004058248014189303,""actor_gradient_norm_pre_clip"":4.461140155792236,""behavior_approximate_kl"":1.938413333846256e-06,""clip_fraction"":6.103515625e-05,""epoch"":1,""minibatch"":1,""moving_forward_kl"":3.8671882066410035e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.25,0.6479400749063671,0.352059925093633,70,0.6857142857142857,0.3142857142857143,197,0.6345177664974619,0.36548223350253806,6.711102625850435,7.906367041198502,-8.434290066361427e-08,0.3144958019256592,4.43660028395243e-05,2.1510826627491042e-05,0.0005035400390625,0.00042276023305021226,4.339574813842773,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5529904365539551,0.0,0.0,0.0,none,none,0.0,3171,1.2578341960906982,1915.0,a5895b6e68f379c9082491778c2191a4556fe06d2d56b62025c06162ecae1067,c97e26a6591cad57ec979fcde0be459b13487a2dc60ebf10cace8b5d5ff0c1aa,[4.43660028395243e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00042276023305021226,""actor_gradient_norm_pre_clip"":4.339574813842773,""behavior_approximate_kl"":2.1510826627491042e-05,""clip_fraction"":0.0005035400390625,""epoch"":1,""minibatch"":1,""moving_forward_kl"":4.43660028395243e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.25,0.6568265682656826,0.34317343173431736,67,0.746268656716418,0.2537313432835821,204,0.6274509803921569,0.37254901960784315,6.856434917098042,7.900369003690037,-9.546056389808655e-08,0.298821285367012,3.22248597512953e-05,-3.955286956625059e-06,0.0,0.00038766534999012947,3.554763078689575,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5371593832969666,0.0,0.0,0.0,none,none,0.0,3028,1.1851272583007812,1962.0,c97e26a6591cad57ec979fcde0be459b13487a2dc60ebf10cace8b5d5ff0c1aa,7e9daa560d1feed34c29736c102a9966a21ff8ebe038b78c29cc8b6e7b27c55d,[3.22248597512953e-05],"[{""accumulated_microbatches"":1,""action_mean_shift"":0.00038766534999012947,""actor_gradient_norm_pre_clip"":3.554763078689575,""behavior_approximate_kl"":-3.955286956625059e-06,""clip_fraction"":0.0,""epoch"":1,""minibatch"":1,""moving_forward_kl"":3.222485611331649e-05}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
