round,configured_runtime_filter_fraction,rollout_success_rate,rollout_fall_rate,rollout_filter_on_episode_count,rollout_filter_on_success_rate,rollout_filter_on_fall_rate,rollout_filter_off_episode_count,rollout_filter_off_success_rate,rollout_filter_off_fall_rate,rollout_mean_return,rollout_mean_reached_riser,actor_loss,value_loss,moving_forward_kl,behavior_approx_kl,clip_fraction,action_mean_shift,actor_gradient_norm,actor_gradient_clipped_fraction,teacher_transition_count,teacher_fraction_among_interventions,teacher_weight_sum,teacher_loss,teacher_huber_loss_mean,teacher_smooth_l1_beta,mean_cbf_correction_norm,mean_residual_target_norm,mean_policy_to_target_distance_before_update,mean_policy_to_target_distance_after_update,teacher_mode,teacher_gate_mode,teacher_eta,cbf_intervention_count,cbf_intervention_per_riser,toe_riser_kick_event_count,round_start_actor_sha256,round_end_actor_sha256,epoch_moving_forward_kl_json,minibatch_diagnostics_json,teacher_error_before_action_00,teacher_error_before_action_01,teacher_error_before_action_02,teacher_error_before_action_03,teacher_error_before_action_04,teacher_error_before_action_05,teacher_error_before_action_06,teacher_error_before_action_07,teacher_error_before_action_08,teacher_error_before_action_09,teacher_error_before_action_10,teacher_error_before_action_11,teacher_error_after_action_00,teacher_error_after_action_01,teacher_error_after_action_02,teacher_error_after_action_03,teacher_error_after_action_04,teacher_error_after_action_05,teacher_error_after_action_06,teacher_error_after_action_07,teacher_error_after_action_08,teacher_error_after_action_09,teacher_error_after_action_10,teacher_error_after_action_11
1,0.0,0.6865079365079365,0.3134920634920635,0,,,252,0.6865079365079365,0.3134920634920635,7.212208993851193,8.015873015873016,0.002959526304039173,0.31478893756866455,0.000684847473166883,0.000723944220226258,0.162811279296875,0.0025273080536862835,49.058597564697266,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,1997.0,4a4926d9227c31fb239ceead6c39bed61304d1f2c7e3a47aea510e060cee2acd,31a5845abc44d09f177bfe4e4cd10abf7a0742f5651ea2cc79f4e70fbf7a5ca4,"[0.001167011447250843,0.000684847473166883]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.003974858671426773,""actor_gradient_norm_pre_clip"":8.83057689666748,""behavior_approximate_kl"":0.004053080920130014,""clip_fraction"":0.494903564453125,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.0034488290548324585},{""accumulated_microbatches"":1,""action_mean_shift"":0.0030817182268947363,""actor_gradient_norm_pre_clip"":49.058597564697266,""behavior_approximate_kl"":0.002351288218051195,""clip_fraction"":0.397369384765625,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.002040928229689598},{""accumulated_microbatches"":1,""action_mean_shift"":0.0029531833715736866,""actor_gradient_norm_pre_clip"":36.04428482055664,""behavior_approximate_kl"":0.001524557825177908,""clip_fraction"":0.37835693359375,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0018577345181256533},{""accumulated_microbatches"":1,""action_mean_shift"":0.0023439815267920494,""actor_gradient_norm_pre_clip"":31.253803253173828,""behavior_approximate_kl"":0.001011465908959508,""clip_fraction"":0.2716064453125,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.001168024493381381},{""accumulated_microbatches"":1,""action_mean_shift"":0.0020809550769627094,""actor_gradient_norm_pre_clip"":26.226438522338867,""behavior_approximate_kl"":0.0007259183330461383,""clip_fraction"":0.22100830078125,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.000918820733204484},{""accumulated_microbatches"":1,""action_mean_shift"":0.002093308139592409,""actor_gradient_norm_pre_clip"":22.156190872192383,""behavior_approximate_kl"":0.0009577613673172891,""clip_fraction"":0.223907470703125,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.0009331554174423218},{""accumulated_microbatches"":1,""action_mean_shift"":0.0018929815851151943,""actor_gradient_norm_pre_clip"":25.442684173583984,""behavior_approximate_kl"":0.0010286241304129362,""clip_fraction"":0.18438720703125,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.000759524293243885},{""accumulated_microbatches"":1,""action_mean_shift"":0.00179747783113271,""actor_gradient_norm_pre_clip"":21.062744140625,""behavior_approximate_kl"":0.0006649454007856548,""clip_fraction"":0.162841796875,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0006843674927949905}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.6877470355731226,0.31225296442687744,0,,,253,0.6877470355731226,0.31225296442687744,7.08900022695187,7.865612648221344,0.00021982194448355585,0.2865208648145199,0.0005379995563998818,0.0005333958542905748,0.11977386474609375,0.0015155365981627256,22.749221801757812,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,1912.0,31a5845abc44d09f177bfe4e4cd10abf7a0742f5651ea2cc79f4e70fbf7a5ca4,162c2348e04a8a1bf15a94b486fe9b7c92d92c3146b06988b1a96983f55b0f03,"[0.0004684526938945055,0.0005379995563998818]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0012983387568965554,""actor_gradient_norm_pre_clip"":8.01082992553711,""behavior_approximate_kl"":0.0002110079803969711,""clip_fraction"":0.076141357421875,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.000395779381506145},{""accumulated_microbatches"":1,""action_mean_shift"":0.0017193563980981708,""actor_gradient_norm_pre_clip"":17.591903686523438,""behavior_approximate_kl"":0.0005527001339942217,""clip_fraction"":0.150665283203125,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.0006444108439609408},{""accumulated_microbatches"":1,""action_mean_shift"":0.00161009153816849,""actor_gradient_norm_pre_clip"":22.749221801757812,""behavior_approximate_kl"":0.0006029615178704262,""clip_fraction"":0.12371826171875,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0005471735494211316},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014762267237529159,""actor_gradient_norm_pre_clip"":17.742765426635742,""behavior_approximate_kl"":0.00036178668960928917,""clip_fraction"":0.09619140625,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.00046828610356897116},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014881634851917624,""actor_gradient_norm_pre_clip"":15.087621688842773,""behavior_approximate_kl"":0.0004260064451955259,""clip_fraction"":0.10015869140625,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.00047882547369226813},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014494716888293624,""actor_gradient_norm_pre_clip"":16.251346588134766,""behavior_approximate_kl"":0.0005386109696701169,""clip_fraction"":0.092742919921875,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.0004477717448025942},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014933744678273797,""actor_gradient_norm_pre_clip"":13.830559730529785,""behavior_approximate_kl"":0.0005148933851160109,""clip_fraction"":0.099151611328125,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.00047802276094444096},{""accumulated_microbatches"":1,""action_mean_shift"":0.001589269726537168,""actor_gradient_norm_pre_clip"":15.999205589294434,""behavior_approximate_kl"":0.000503645627759397,""clip_fraction"":0.118988037109375,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0005380267393775284}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.6541353383458647,0.3458646616541353,0,,,266,0.6541353383458647,0.3458646616541353,6.875078956883653,7.827067669172933,9.854650124907494e-05,0.26878972724080086,0.0004971394082531333,0.000489989179186523,0.10369873046875,0.001420497523213271,20.74042320251465,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,1938.0,162c2348e04a8a1bf15a94b486fe9b7c92d92c3146b06988b1a96983f55b0f03,01aa57e4e0caafd07ba9ee0c1f93296a5375daff7c6c203988c89181f09f0a43,"[0.000500073772855103,0.0004971394082531333]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.000744696066249162,""actor_gradient_norm_pre_clip"":7.673925399780273,""behavior_approximate_kl"":-2.1648244000971317e-05,""clip_fraction"":0.003753662109375,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.00011820562940556556},{""accumulated_microbatches"":1,""action_mean_shift"":0.001592989545315504,""actor_gradient_norm_pre_clip"":7.800290107727051,""behavior_approximate_kl"":0.0004670826019719243,""clip_fraction"":0.1220703125,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.0005350142018869519},{""accumulated_microbatches"":1,""action_mean_shift"":0.001677114050835371,""actor_gradient_norm_pre_clip"":18.364425659179688,""behavior_approximate_kl"":0.0005050758481957018,""clip_fraction"":0.143890380859375,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.0005989276105538011},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015276833437383175,""actor_gradient_norm_pre_clip"":20.74042320251465,""behavior_approximate_kl"":0.0007136795320548117,""clip_fraction"":0.112762451171875,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0004981685779057443},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014841731172055006,""actor_gradient_norm_pre_clip"":14.078736305236816,""behavior_approximate_kl"":0.000653858354780823,""clip_fraction"":0.100494384765625,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.0004774984554387629},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013534955214709044,""actor_gradient_norm_pre_clip"":12.431395530700684,""behavior_approximate_kl"":0.00036576646380126476,""clip_fraction"":0.07415771484375,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.000389341963455081},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014687355142086744,""actor_gradient_norm_pre_clip"":12.444259643554688,""behavior_approximate_kl"":0.00039597327122464776,""clip_fraction"":0.093353271484375,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.00045514144585467875},{""accumulated_microbatches"":1,""action_mean_shift"":0.0015150930266827345,""actor_gradient_norm_pre_clip"":14.08875560760498,""behavior_approximate_kl"":0.00046097702579572797,""clip_fraction"":0.10479736328125,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0004942474188283086}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.67578125,0.32421875,0,,,256,0.67578125,0.32421875,6.936249753460288,8.04296875,-1.4350662240758538e-05,0.23616602644324303,0.0004287437186576426,0.000563520472496748,0.08773040771484375,0.0013105726247886196,17.38896369934082,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,none,none,0.0,0,0.0,1976.0,01aa57e4e0caafd07ba9ee0c1f93296a5375daff7c6c203988c89181f09f0a43,add962a9cd8e6481fe07567be772644c98d924586743a2807b538059a86fcd31,"[0.0003788564063142985,0.0004287437186576426]","[{""accumulated_microbatches"":1,""action_mean_shift"":0.0007265601307153702,""actor_gradient_norm_pre_clip"":8.197113990783691,""behavior_approximate_kl"":0.00017164209566544741,""clip_fraction"":0.0054931640625,""epoch"":1,""minibatch"":1,""moving_forward_kl"":0.000117184899863787},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014413745375350118,""actor_gradient_norm_pre_clip"":7.735191345214844,""behavior_approximate_kl"":0.0005363011150620878,""clip_fraction"":0.099822998046875,""epoch"":1,""minibatch"":2,""moving_forward_kl"":0.00046909021330066025},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014469092711806297,""actor_gradient_norm_pre_clip"":17.38896369934082,""behavior_approximate_kl"":0.0003920713788829744,""clip_fraction"":0.097015380859375,""epoch"":1,""minibatch"":3,""moving_forward_kl"":0.00045126437908038497},{""accumulated_microbatches"":1,""action_mean_shift"":0.001331773237325251,""actor_gradient_norm_pre_clip"":14.327957153320312,""behavior_approximate_kl"":0.00037835355033166707,""clip_fraction"":0.071929931640625,""epoch"":1,""minibatch"":4,""moving_forward_kl"":0.0003793219511862844},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014190557412803173,""actor_gradient_norm_pre_clip"":10.874960899353027,""behavior_approximate_kl"":0.00034492777194827795,""clip_fraction"":0.088775634765625,""epoch"":2,""minibatch"":1,""moving_forward_kl"":0.0004330703231971711},{""accumulated_microbatches"":1,""action_mean_shift"":0.0013457296881824732,""actor_gradient_norm_pre_clip"":13.352736473083496,""behavior_approximate_kl"":0.0003775622753892094,""clip_fraction"":0.0740966796875,""epoch"":2,""minibatch"":2,""moving_forward_kl"":0.00038209225749596953},{""accumulated_microbatches"":1,""action_mean_shift"":0.001349751721136272,""actor_gradient_norm_pre_clip"":12.437406539916992,""behavior_approximate_kl"":0.0005902631673961878,""clip_fraction"":0.07373046875,""epoch"":2,""minibatch"":3,""moving_forward_kl"":0.0003802354331128299},{""accumulated_microbatches"":1,""action_mean_shift"":0.0014234266709536314,""actor_gradient_norm_pre_clip"":11.376310348510742,""behavior_approximate_kl"":0.00042285711970180273,""clip_fraction"":0.084808349609375,""epoch"":2,""minibatch"":4,""moving_forward_kl"":0.0004272317746654153}]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
