training_seed,evaluation_seed,episode,failure_type,side_edge_breach,max_abs_centerline_error,max_abs_heading_error,correction_max,max_riser
242,1520001,1,non_lateral_balance_or_phase,False,0.44940653443336487,1.1195061206817627,0.28369107842445374,5
242,1520001,2,non_lateral_high_cbf_demand,False,0.3234637677669525,1.1314456462860107,0.5198066234588623,6
242,1520001,3,lateral_heading_drift,False,0.6254823207855225,2.43955659866333,0.7251942157745361,5
242,1520001,4,non_lateral_balance_or_phase,False,0.22954292595386505,0.785574197769165,0.38556569814682007,8
242,1520001,5,non_lateral_balance_or_phase,False,0.2951241135597229,1.0172393321990967,0.39964616298675537,9
242,1520001,6,non_lateral_high_cbf_demand,False,0.13960608839988708,0.7061255574226379,0.5155232548713684,9
242,1520001,7,non_lateral_high_cbf_demand,False,0.23024064302444458,1.1490442752838135,0.5596824884414673,10
242,1520001,8,non_lateral_balance_or_phase,False,0.37456706166267395,1.1708115339279175,0.4075576364994049,11
242,1520001,9,non_lateral_high_cbf_demand,False,0.27821728587150574,1.1316065788269043,1.1968324184417725,11
242,1520001,10,non_lateral_high_cbf_demand,False,0.4386049807071686,1.1193991899490356,0.5941070914268494,9
242,1520001,11,lateral_heading_drift,True,1.568511962890625,1.9426392316818237,0.607326328754425,8
242,1520001,13,lateral_heading_drift,True,1.4710278511047363,1.6819472312927246,1.036436676979065,6
242,1520001,15,lateral_heading_drift,True,1.8416754007339478,3.099512815475464,0.37518712878227234,10
242,1520001,17,lateral_heading_drift,False,0.526897668838501,1.7087063789367676,0.5870463252067566,11
242,1520001,19,lateral_heading_drift,True,1.594017744064331,1.6837520599365234,0.7904164791107178,10
242,1520001,22,lateral_heading_drift,True,1.5724232196807861,1.9532698392868042,0.8341448903083801,9
242,1520001,23,lateral_heading_drift,True,1.4538888931274414,1.6104278564453125,0.9869921207427979,11
242,1520001,25,lateral_heading_drift,True,1.502069115638733,1.6879278421401978,0.6637777090072632,10
242,1520001,56,lateral_heading_drift,True,2.1505239009857178,3.076756000518799,0.3153267204761505,11
242,1520001,68,lateral_heading_drift,True,1.5218545198440552,1.7499334812164307,0.25283390283584595,11
242,1520001,80,non_lateral_high_cbf_demand,False,0.2704704999923706,0.6680377721786499,0.7492761611938477,10
242,1520001,113,lateral_heading_drift,True,1.539017677307129,1.964867115020752,0.3056219220161438,11
242,1520002,0,non_lateral_high_cbf_demand,False,0.37778985500335693,1.3225970268249512,0.5811277031898499,6
242,1520002,1,non_lateral_high_cbf_demand,False,0.17626753449440002,0.8186255097389221,0.741760790348053,8
242,1520002,2,lateral_heading_drift,False,0.758360743522644,2.0091545581817627,0.36255237460136414,5
242,1520002,3,non_lateral_balance_or_phase,False,0.2373911440372467,0.8315569162368774,0.39316892623901367,9
242,1520002,4,non_lateral_high_cbf_demand,False,0.4705492854118347,1.142589807510376,0.5346236824989319,11
242,1520002,5,non_lateral_high_cbf_demand,False,0.35310453176498413,1.149420976638794,0.5340522527694702,9
242,1520002,6,non_lateral_high_cbf_demand,False,0.2140369415283203,0.8598475456237793,0.6587803363800049,10
242,1520002,7,lateral_heading_drift,False,0.35604217648506165,1.7471206188201904,0.43138501048088074,11
242,1520002,8,lateral_heading_drift,True,1.4413714408874512,2.1486494541168213,0.5216671228408813,7
242,1520002,9,non_lateral_high_cbf_demand,False,0.11518065631389618,0.6754007339477539,0.7697958946228027,11
242,1520002,10,non_lateral_high_cbf_demand,False,0.7147800922393799,1.4563286304473877,0.7075827717781067,9
242,1520002,17,lateral_heading_drift,True,1.6364256143569946,1.7560393810272217,0.18575094640254974,11
242,1520002,19,lateral_heading_drift,True,1.48363196849823,1.7744742631912231,0.2388884425163269,11
242,1520002,22,lateral_heading_drift,True,1.56801438331604,2.0540475845336914,0.8256365656852722,10
242,1520002,52,non_lateral_balance_or_phase,False,0.14329349994659424,0.9836222529411316,0.45613592863082886,11
242,1520002,69,lateral_heading_drift,True,1.6883933544158936,2.684605121612549,0.7165293097496033,7
242,1520002,74,lateral_heading_drift,True,1.1388790607452393,1.6201235055923462,0.8028213977813721,11
242,1520002,97,lateral_heading_drift,True,1.428457498550415,1.621299386024475,0.6472654342651367,11
242,1520002,105,non_lateral_high_cbf_demand,False,0.7836832404136658,1.4275383949279785,0.7306799292564392,11
242,1520002,119,lateral_heading_drift,True,2.0472733974456787,2.330859661102295,0.5100241899490356,11
242,1520002,120,lateral_heading_drift,True,1.4300109148025513,1.6252188682556152,0.27042150497436523,11
242,1520002,121,lateral_heading_drift,True,1.5565953254699707,2.049675941467285,0.577106237411499,11
242,1520002,127,lateral_heading_drift,True,2.3456637859344482,2.888481378555298,0.5803664326667786,11
242,1520003,0,lateral_heading_drift,True,0.712990403175354,2.390856981277466,0.7587733268737793,3
242,1520003,1,non_lateral_high_cbf_demand,False,0.27188315987586975,1.0246517658233643,0.6131413578987122,6
242,1520003,2,non_lateral_balance_or_phase,False,0.6503105759620667,1.5297787189483643,0.11519429832696915,5
242,1520003,3,non_lateral_balance_or_phase,False,0.3306615352630615,0.989028811454773,0.34236106276512146,6
242,1520003,4,non_lateral_high_cbf_demand,False,0.1521105319261551,0.8044294118881226,0.9561063051223755,4
242,1520003,5,non_lateral_balance_or_phase,False,0.2443026900291443,1.4360345602035522,0.40826746821403503,7
242,1520003,6,non_lateral_balance_or_phase,False,0.13846035301685333,0.6359723210334778,0.32400113344192505,7
242,1520003,7,non_lateral_balance_or_phase,False,0.3464362323284149,0.9907466769218445,0.3997233808040619,9
242,1520003,8,non_lateral_balance_or_phase,False,0.5158090591430664,1.441473126411438,0.43558332324028015,7
242,1520003,9,lateral_heading_drift,True,1.597257375717163,3.070932149887085,0.28386110067367554,7
242,1520003,10,non_lateral_balance_or_phase,False,0.21453149616718292,1.0109283924102783,0.45252475142478943,11
242,1520003,11,non_lateral_high_cbf_demand,False,0.4247078597545624,1.066703200340271,0.7206358313560486,9
242,1520003,12,lateral_heading_drift,False,0.7739679217338562,1.8502088785171509,0.24877429008483887,6
242,1520003,13,non_lateral_high_cbf_demand,False,0.12016705423593521,0.7931609153747559,0.5099925398826599,11
242,1520003,19,lateral_heading_drift,True,1.5200546979904175,1.6916098594665527,0.3692857325077057,9
242,1520003,43,lateral_heading_drift,True,1.6794190406799316,2.1350038051605225,0.6162068843841553,8
242,1520003,103,lateral_heading_drift,True,1.5905041694641113,1.6790903806686401,0.44340479373931885,11
242,1520003,107,lateral_heading_drift,True,1.6224538087844849,2.3098373413085938,0.4672423005104065,11
242,1520003,111,lateral_heading_drift,True,1.6422265768051147,1.784721851348877,0.5271148681640625,11
242,1520003,117,lateral_heading_drift,True,1.4747158288955688,1.741316318511963,0.5260514616966248,11
242,1520003,127,lateral_heading_drift,True,1.3943190574645996,1.5613328218460083,0.44294291734695435,11
42,1500000,0,non_lateral_balance_or_phase,False,0.6658714413642883,1.212206482887268,0.16488201916217804,4
42,1500000,1,non_lateral_high_cbf_demand,False,0.34313124418258667,1.0692721605300903,0.531659722328186,6
42,1500000,2,non_lateral_balance_or_phase,False,0.3754667639732361,0.9751104116439819,0.43143969774246216,6
42,1500000,3,non_lateral_high_cbf_demand,False,0.21235978603363037,0.9659228920936584,1.1043365001678467,4
42,1500000,4,non_lateral_balance_or_phase,False,0.22264821827411652,0.9193167090415955,0.38339748978614807,9
42,1500000,5,non_lateral_high_cbf_demand,False,0.13916651904582977,0.9949164986610413,0.525894045829773,11
42,1500000,6,non_lateral_balance_or_phase,False,0.6163750290870667,1.2482223510742188,0.3965730369091034,11
42,1500000,7,non_lateral_high_cbf_demand,False,0.37377047538757324,0.8857035636901855,1.1763105392456055,6
42,1500000,8,non_lateral_high_cbf_demand,False,0.41797879338264465,0.8940316438674927,0.9348477721214294,9
42,1500000,9,lateral_heading_drift,False,0.690169632434845,1.7952053546905518,0.42541787028312683,8
42,1500000,10,non_lateral_balance_or_phase,False,0.18895719945430756,0.7525663375854492,0.4387155771255493,10
42,1500000,11,non_lateral_high_cbf_demand,False,0.33312103152275085,1.0991908311843872,0.7913999557495117,8
42,1500000,14,non_lateral_high_cbf_demand,False,0.7991358637809753,1.447744607925415,1.0694456100463867,10
42,1500000,17,lateral_heading_drift,True,1.5373591184616089,1.9204870462417603,0.5931962728500366,8
42,1500000,20,lateral_heading_drift,True,1.6704752445220947,2.3400909900665283,0.43341803550720215,11
42,1500000,22,lateral_heading_drift,True,1.4507532119750977,1.906663417816162,0.41144222021102905,7
42,1500000,26,lateral_heading_drift,True,1.5111892223358154,1.667641520500183,0.7892756462097168,11
42,1500000,40,lateral_heading_drift,True,2.009709596633911,2.1890556812286377,0.3760659396648407,11
42,1500000,66,lateral_heading_drift,True,1.4857977628707886,1.9374010562896729,0.49644139409065247,8
42,1500000,73,lateral_heading_drift,False,0.8049480319023132,3.127863645553589,0.5515664219856262,7
42,1500000,78,lateral_heading_drift,True,2.063823699951172,2.9613852500915527,0.9114202857017517,11
42,1500000,88,lateral_heading_drift,True,2.3121702671051025,2.821502447128296,1.811484456062317,11
42,1500000,99,lateral_heading_drift,True,1.52546226978302,1.7468268871307373,0.746323823928833,11
42,1500000,127,lateral_heading_drift,True,1.4725348949432373,2.6336984634399414,0.4524635672569275,11
42,1500001,0,non_lateral_balance_or_phase,False,0.5071573257446289,1.2586926221847534,0.4888498783111572,4
42,1500001,1,non_lateral_balance_or_phase,False,0.4617508053779602,1.212944507598877,0.4748605787754059,8
42,1500001,2,non_lateral_high_cbf_demand,False,0.2941172420978546,1.15245521068573,0.7552416920661926,8
42,1500001,3,non_lateral_high_cbf_demand,False,0.33579835295677185,0.9663835763931274,0.6581727266311646,7
42,1500001,4,non_lateral_high_cbf_demand,False,0.37473171949386597,1.1245620250701904,0.5045139789581299,11
42,1500001,5,non_lateral_high_cbf_demand,False,0.3896336257457733,0.6501332521438599,0.8950490951538086,10
42,1500001,6,non_lateral_balance_or_phase,False,0.17317768931388855,0.8999446034431458,0.47391489148139954,11
42,1500001,7,lateral_heading_drift,False,0.3542662262916565,1.791857361793518,0.4063655138015747,10
42,1500001,8,lateral_heading_drift,True,1.9506731033325195,2.0950446128845215,0.5263144373893738,6
42,1500001,9,lateral_heading_drift,True,2.0370254516601562,2.750086545944214,1.074474811553955,6
42,1500001,10,lateral_heading_drift,False,0.7387708425521851,1.819623351097107,0.31982868909835815,9
42,1500001,11,non_lateral_balance_or_phase,False,0.3680875897407532,0.9320419430732727,0.32557034492492676,10
42,1500001,12,non_lateral_balance_or_phase,False,0.46129992604255676,1.257102370262146,0.49185922741889954,11
42,1500001,13,non_lateral_balance_or_phase,False,0.26150837540626526,0.8067529797554016,0.3662150204181671,11
42,1500001,14,non_lateral_high_cbf_demand,False,0.7346694469451904,1.494378685951233,1.1663873195648193,10
42,1500001,15,lateral_heading_drift,True,1.498705267906189,1.7632166147232056,1.7903279066085815,8
42,1500001,16,lateral_heading_drift,False,0.7563593983650208,1.6838611364364624,0.48983028531074524,9
42,1500001,23,lateral_heading_drift,True,1.589219093322754,1.6870455741882324,0.2673231363296509,11
42,1500001,27,lateral_heading_drift,True,1.6075021028518677,1.8642758131027222,0.7622931003570557,8
42,1500001,28,non_lateral_high_cbf_demand,False,0.4305644929409027,1.257421612739563,0.5609557628631592,11
42,1500001,29,non_lateral_high_cbf_demand,False,0.6405403017997742,1.4399371147155762,0.6279268264770508,11
42,1500001,36,non_lateral_high_cbf_demand,False,0.3984200060367584,1.2404725551605225,0.528626024723053,9
42,1500001,41,lateral_heading_drift,True,1.5826174020767212,1.919387936592102,0.9290231466293335,10
42,1500001,62,lateral_heading_drift,True,1.475239634513855,1.5608714818954468,0.7331669926643372,11
42,1500001,79,lateral_heading_drift,True,1.7499042749404907,2.006564140319824,0.9885421991348267,9
42,1500001,95,lateral_heading_drift,True,1.8011469841003418,2.1048712730407715,0.6190802454948425,11
42,1500001,99,lateral_heading_drift,True,1.241883635520935,1.6784776449203491,0.9786525964736938,11
42,1500001,109,lateral_heading_drift,True,1.9438300132751465,3.11411190032959,0.48722365498542786,9
42,1500001,127,lateral_heading_drift,True,2.113093614578247,2.7895007133483887,0.48780328035354614,11
42,1500002,0,non_lateral_balance_or_phase,False,0.3998997211456299,1.2989805936813354,0.4396321773529053,10
42,1500002,1,non_lateral_high_cbf_demand,False,0.515349805355072,1.3667618036270142,0.5128372311592102,11
42,1500002,2,non_lateral_high_cbf_demand,False,0.3157723844051361,1.0181870460510254,0.5663195848464966,9
42,1500002,3,lateral_heading_drift,False,0.8005130887031555,1.5707811117172241,0.6475169062614441,10
42,1500002,4,non_lateral_high_cbf_demand,False,0.4414462745189667,1.3586784601211548,0.6240696907043457,10
42,1500002,5,non_lateral_balance_or_phase,False,0.19624347984790802,1.1793714761734009,0.46058663725852966,11
42,1500002,6,lateral_heading_drift,True,1.4342495203018188,1.9361445903778076,0.7805102467536926,8
42,1500002,13,non_lateral_high_cbf_demand,False,0.5350838899612427,1.3456077575683594,0.6963863372802734,11
42,1500002,16,lateral_heading_drift,True,1.4311965703964233,1.6548959016799927,0.4496334195137024,11
42,1500002,22,non_lateral_high_cbf_demand,False,0.5888687968254089,1.336194396018982,0.6012915968894958,11
42,1500002,36,non_lateral_balance_or_phase,False,0.41133764386177063,1.4549710750579834,0.37639951705932617,11
42,1500002,68,lateral_heading_drift,True,1.484993577003479,1.7163254022598267,0.885586678981781,10
42,1500002,74,lateral_heading_drift,True,1.4890480041503906,2.357651472091675,0.9663437008857727,10
42,1500002,77,lateral_heading_drift,True,1.4722344875335693,1.8038742542266846,0.5356247425079346,11
42,1500002,83,lateral_heading_drift,True,1.8010095357894897,1.9755897521972656,2.6350114345550537,9
42,1500002,127,lateral_heading_drift,True,1.4520182609558105,2.0587644577026367,0.5913024544715881,11
42,1500003,0,lateral_heading_drift,False,1.1837892532348633,2.4306113719940186,0.257005512714386,5
42,1500003,1,non_lateral_balance_or_phase,False,0.25930073857307434,0.8937591910362244,0.3604021966457367,6
42,1500003,2,non_lateral_high_cbf_demand,False,0.2742603123188019,0.8396692872047424,0.655612051486969,9
42,1500003,3,lateral_heading_drift,True,1.5451850891113281,1.6488070487976074,0.4008360505104065,8
42,1500003,4,non_lateral_high_cbf_demand,False,0.4140431582927704,1.2654212713241577,0.8913724422454834,10
42,1500003,5,non_lateral_high_cbf_demand,False,0.44735056161880493,1.0348937511444092,1.0977187156677246,11
42,1500003,6,lateral_heading_drift,True,1.6018846035003662,1.7274724245071411,0.4907371401786804,7
42,1500003,7,lateral_heading_drift,False,1.0276243686676025,3.1378772258758545,0.3869173228740692,4
42,1500003,8,non_lateral_high_cbf_demand,False,0.5050079226493835,1.0398242473602295,0.7348800301551819,11
42,1500003,10,non_lateral_high_cbf_demand,False,0.5925186276435852,0.9808233380317688,0.5287179350852966,10
42,1500003,11,lateral_heading_drift,True,1.6672362089157104,2.094256639480591,0.3470585346221924,6
42,1500003,13,non_lateral_balance_or_phase,False,0.43603095412254333,0.8914687037467957,0.3376217782497406,8
42,1500003,20,lateral_heading_drift,True,1.5084538459777832,1.7264841794967651,0.38380807638168335,11
42,1500003,22,lateral_heading_drift,True,1.2157334089279175,2.0288450717926025,0.41437533497810364,11
42,1500003,31,lateral_heading_drift,True,1.646369218826294,2.3113698959350586,0.7894144058227539,6
42,1500003,55,lateral_heading_drift,True,1.628413200378418,1.7026066780090332,0.63581782579422,10
42,1500003,56,lateral_heading_drift,True,1.5489884614944458,1.8946735858917236,0.42558398842811584,11
42,1500003,94,lateral_heading_drift,True,2.0740089416503906,2.518861770629883,0.5412319898605347,11
42,1500003,110,lateral_heading_drift,True,1.6199575662612915,1.9141777753829956,0.4986359775066376,11
42,1500003,115,lateral_heading_drift,True,1.7370052337646484,1.903137445449829,0.7365964651107788,10
42,1500003,120,lateral_heading_drift,True,1.5236153602600098,2.8500120639801025,0.5433021187782288,11
42,1500003,123,lateral_heading_drift,True,1.2160084247589111,2.9901514053344727,0.33529627323150635,10
42,1500003,124,lateral_heading_drift,True,1.5014253854751587,2.1264760494232178,0.33577316999435425,11
42,1500003,127,lateral_heading_drift,True,1.861143708229065,2.6725876331329346,0.4271340072154999,11
